ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183632607-Service in Progress,183632607,2018-12-29 23:28:15,E KILBOURN / N WATER,1,TRAFFIC STOP,Service in Progress
183632599-Service in Progress,183632599,2018-12-29 23:27:46,"N OAKLAND AV / N CAMBRIDGE AV,MKE",1,SUSP PERS/AUTO,Service in Progress
183632604-Assignment Completed,183632604,2018-12-29 23:27:17,"W MAXWELL PL / W FOND DU LAC AV,MKE",7,BUS INVESTIGATIO,Assignment Completed
183632601-Advised,183632601,2018-12-29 23:26:40,"N 51ST BL / W FAIRMOUNT AV,MKE",7,NON PURSUIT NO P,Advised
183632555-Unable to Locate Complainant,183632555,2018-12-29 23:22:56,"2131 W BOLIVAR AV,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant
183632581-Advised,183632581,2018-12-29 23:13:03,"2730 N 20TH ST,MKE",5,TRAFFIC STOP,Advised
183632575-Assignment Completed,183632575,2018-12-29 23:10:27,"3500 W CENTER ST,MKE",7,TRAFFIC LASER,Assignment Completed
183632545-City Citation(s) Issued,183632545,2018-12-29 22:56:12,"2320 N 36TH ST,MKE",3,TRAFFIC STOP,City Citation(s) Issued
183632615-Service in Progress,183632615,2018-12-29 23:34:04,"N 27TH ST / N TEUTONIA AV,MKE",7,TRAFFIC STOP,Service in Progress
183632610-Service in Progress,183632610,2018-12-29 23:33:42,"5485 N HOPKINS ST,MKE",4,SUBJ WITH WEAPON,Service in Progress
183632613-Assignment Completed,183632613,2018-12-29 23:33:14,"2500 N BOOTH ST,MKE",5,BUSINESS CHECK,Assignment Completed
183632612-Advised,183632612,2018-12-29 23:31:42,1034 S 13TH ST,2,TRAFFIC STOP,Advised
183632607-Advised,183632607,2018-12-29 23:28:15,"E KILBOURN AV / N WATER ST,MKE",1,TRAFFIC STOP,Advised
183632582-Unable to Locate Complainant,183632582,2018-12-29 23:21:05,"2721 N 25TH ST,MKE",5,BATTERY DV,Unable to Locate Complainant
183632567-To be Filed,183632567,2018-12-29 23:06:14,"1315 W LOCUST ST,MKE",5,VIOL REST ORD-DV,To be Filed
183632548-Assignment Completed,183632548,2018-12-29 22:57:34,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183632527-Advised/Referral,183632527,2018-12-29 22:49:32,"1626 N PROSPECT AV,MKE",1,BATTERY,Advised/Referral
183632499-To be Filed,183632499,2018-12-29 22:46:29,"8200 W BROWN DEER RD,MKE",4,ACC PDO,To be Filed
183632521-Assignment Completed,183632521,2018-12-29 22:45:29,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed
183632576-Service in Progress,183632576,2018-12-29 23:39:51,"4024 W SILVER SPRING DR,MKE",4,SUSP PERS/AUTO,Service in Progress
183632609-Unable to Locate Complainant,183632609,2018-12-29 23:39:30,"W BROWN DEER RD / N SERVITE DR,MKE",4,INJ PERSON/SICK,Unable to Locate Complainant
183632626-Service in Progress,183632626,2018-12-29 23:39:28,"3006 S 27TH ST,MKE",6,INVESTIGATION,Service in Progress
183632614-Service in Progress,183632614,2018-12-29 23:36:24,"3785 S 27TH ST,MKE",6,SUSP PERS/AUTO,Service in Progress
183632619-Advised,183632619,2018-12-29 23:35:51,"2828 W CENTER ST,MKE",5,TRAFFIC STOP,Advised
183632617-Service in Progress,183632617,2018-12-29 23:35:37,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
183632635-Assignment Completed,183632635,2018-12-29 23:44:59,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183632634-Assignment Completed,183632634,2018-12-29 23:44:53,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183632579-Service in Progress,183632579,2018-12-29 23:43:12,"N HOPKINS ST / W VILLARD AV,MKE",7,ACC PI,Service in Progress
183632632-Assignment Completed,183632632,2018-12-29 23:42:26,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183632631-Service in Progress,183632631,2018-12-29 23:42:16,700 N MILWAUKEE ST,1,PARK AND WALK,Service in Progress
183632630-Assignment Completed,183632630,2018-12-29 23:41:51,"3811 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
183632627-Service in Progress,183632627,2018-12-29 23:41:22,"8031 W SCRANTON PL,MKE",4,SUSP PERS/AUTO,Service in Progress
183632629-Service in Progress,183632629,2018-12-29 23:40:47,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183632616-Unable to Locate Complainant,183632616,2018-12-29 23:40:38,"2020 N 36TH ST,MKE",3,BATTERY DV,Unable to Locate Complainant
183632614-Unable to Locate Complainant,183632614,2018-12-29 23:36:24,"3785 S 27TH ST,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
183632617-Assignment Completed,183632617,2018-12-29 23:35:37,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
