ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190122620-Service in Progress,190122620,2019-01-12 23:28:08,"637 W CENTER ST,MKE",5,TRBL W/SUBJ,Service in Progress
190122633-Assignment Completed,190122633,2019-01-12 23:27:56,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190122630-Assignment Completed,190122630,2019-01-12 23:26:47,"5230 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
190122626-Unable to Locate Complainant,190122626,2019-01-12 23:25:36,"1337 N 28TH ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant
190122625-Advised,190122625,2019-01-12 23:25:01,"5138 N 107TH ST,MKE",4,INJ PERSON/SICK,Advised
190122624-Assignment Completed,190122624,2019-01-12 23:23:20,"3006 S 27TH ST,MKE",6,POLICE ADMIN,Assignment Completed
190122614-Assignment Completed,190122614,2019-01-12 23:21:18,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
190122591-Advised/Referral,190122591,2019-01-12 23:11:43,"4176 S 51ST ST,MKE",6,TRBL W/SUBJ,Advised/Referral
190122586-City Citation(s) Issued,190122586,2019-01-12 23:09:10,"1123 N VAN BUREN ST,MKE",1,FIGHT,City Citation(s) Issued
190122525-Advised/Referral,190122525,2019-01-12 22:48:47,"N 92ND ST / W BURLEIGH ST,MKE",7,SHOTS FIRED,Advised/Referral
190122639-Assignment Completed,190122639,2019-01-12 23:33:41,"6400 W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
190122635-Service in Progress,190122635,2019-01-12 23:31:24,"5405 W FOREST HOME AV,MKE",6,ENTRY,Service in Progress
190122631-Advised,190122631,2019-01-12 23:30:19,"2966 N 12TH ST,MKE",5,SUBJ WITH GUN,Advised
190122595-Unable to Locate Complainant,190122595,2019-01-12 23:14:29,"742 S 30TH ST,MKE",2,SUBJ WITH GUN,Unable to Locate Complainant
190122598-Assignment Completed,190122598,2019-01-12 23:14:02,"925 S 19TH ST,MKE",2,FOLLOW UP,Assignment Completed
190122548-To be Filed,190122548,2019-01-12 23:02:43,"1300 N VEL R PHILLIPS AV,MKE",1,ENTRY AUTOS,To be Filed
190122571-Unable to Locate Complainant,190122571,2019-01-12 22:59:54,"S 36TH ST / W BURNHAM ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
190122652-Service in Progress,190122652,2019-01-12 23:39:32,"N 51ST BL / W SHERIDAN AV,MKE",4,TRAFFIC STOP,Service in Progress
190122650-Service in Progress,190122650,2019-01-12 23:38:55,"9009 W BROWN DEER RD,MKE",4,INVESTIGATION,Service in Progress
190122567-Service in Progress,190122567,2019-01-12 23:38:47,"3888 N PORT WASHINGTON AV,MKE",5,WELFARE CITIZEN,Service in Progress
190122647-Service in Progress,190122647,2019-01-12 23:38:23,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
190122645-Assignment Completed,190122645,2019-01-12 23:38:01,"1707 W ROGERS ST,MKE",2,BUSINESS CHECK,Assignment Completed
190122644-Assignment Completed,190122644,2019-01-12 23:37:57,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190122569-Unable to Locate Complainant,190122569,2019-01-12 23:37:28,"908 E KEWAUNEE ST,MKE",1,NOISE NUISANCE,Unable to Locate Complainant
190122643-Advised,190122643,2019-01-12 23:36:56,"145 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised
190122642-Service in Progress,190122642,2019-01-12 23:36:08,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190122641-Service in Progress,190122641,2019-01-12 23:36:06,"700 N MILWAUKEE ST,MKE",1,PARK AND WALK,Service in Progress
190122654-Service in Progress,190122654,2019-01-12 23:43:06,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
190122621-Service in Progress,190122621,2019-01-12 23:41:53,"5912 N 69TH ST,MKE",4,SUBJ W/WEAPON-DV,Service in Progress
190122381-Service in Progress,190122381,2019-01-12 23:41:32,"4766 N 42ND ST,MKE",7,SUBJ WANTED,Service in Progress
190122623-Service in Progress,190122623,2019-01-12 23:40:10,"3424 W NATIONAL AV,MKE",2,TRBL W/SUBJ-DV,Service in Progress
190122652-Advised,190122652,2019-01-12 23:39:32,"N 51ST BL / W SHERIDAN AV,MKE",4,TRAFFIC STOP,Advised
190122647-Assignment Completed,190122647,2019-01-12 23:38:23,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190122642-Assignment Completed,190122642,2019-01-12 23:36:08,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190122635-Unable to Locate Complainant,190122635,2019-01-12 23:31:24,"5405 W FOREST HOME AV,MKE",6,ENTRY,Unable to Locate Complainant
190122664-Assignment Completed,190122664,2019-01-12 23:49:18,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190122661-Assignment Completed,190122661,2019-01-12 23:46:50,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190122660-Assignment Completed,190122660,2019-01-12 23:46:34,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190122659-Assignment Completed,190122659,2019-01-12 23:46:15,"2333 N 49TH ST,MKE",3,ASSIGNMENT,Assignment Completed
190122658-To be Filed,190122658,2019-01-12 23:46:10,"1150 N WATER ST,MKE",1,ACC PDO,To be Filed
190122572-Service in Progress,190122572,2019-01-12 23:45:08,"5156 N 56TH ST,MKE",7,BATTERY DV,Service in Progress
190122654-Assignment Completed,190122654,2019-01-12 23:43:06,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190122544-Referral,190122544,2019-01-12 22:56:59,"7609 W CAPITOL DR,MKE",7,WELFARE CITIZEN,Referral
190122670-Service in Progress,190122670,2019-01-12 23:53:07,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
190122668-Service in Progress,190122668,2019-01-12 23:52:29,"1523 N 49TH ST,MKE",3,SHOTS FIRED,Service in Progress
190122666-Service in Progress,190122666,2019-01-12 23:52:07,"3067 N 39TH ST,MKE",7,SHOTSPOTTER,Service in Progress
190122667-Assignment Completed,190122667,2019-01-12 23:51:19,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190122663-Advised,190122663,2019-01-12 23:50:55,"7337 W HOWARD AV,MKE",6,SUSP PERS/AUTO,Advised
190122621-Assignment Completed,190122621,2019-01-12 23:41:53,"5912 N 69TH ST,MKE",4,SUBJ W/WEAPON-DV,Assignment Completed
190122683-Service in Progress,190122683,2019-01-12 23:58:56,"1103 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Service in Progress
190122682-City Citation(s) Issued,190122682,2019-01-12 23:58:35,"N WATER ST / E HIGHLAND AV,MKE",1,TRAFFIC STOP,City Citation(s) Issued
190122678-Service in Progress,190122678,2019-01-12 23:56:49,"3600 W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress
190122676-Service in Progress,190122676,2019-01-12 23:56:15,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190122620-Advised,190122620,2019-01-12 23:28:08,"637 W CENTER ST,MKE",5,TRBL W/SUBJ,Advised
190122608-Open Investigation,190122608,2019-01-12 23:21:30,"1930 W HOWARD AV,MKE",6,BATTERY,Open Investigation
190122579-Assignment Completed,190122579,2019-01-12 23:01:51,"1100-BLK N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Assignment Completed
190122539-Service in Progress,190122539,2019-01-13 00:03:11,"4709 N 36TH ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress
