ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191252541-Service in Progress,191252541,2019-05-05 23:28:22,"N 28TH ST / W WELLS ST,MKE",3,GAMBLING,Service in Progress
191252543-Advised,191252543,2019-05-05 23:27:22,"2900 W VINE ST,MKE",3,TRAFFIC STOP,Advised
191252537-Service in Progress,191252537,2019-05-05 23:26:57,"3057 N 45TH ST,MKE",7,SHOTSPOTTER,Service in Progress
191252542-Assignment Completed,191252542,2019-05-05 23:26:40,"2473 N 56TH ST,MKE",3,INVESTIGATION,Assignment Completed
191252531-Service in Progress,191252531,2019-05-05 23:26:15,"2618 W FOREST HOME AV,MKE",2,WELFARE CITIZEN,Service in Progress
191252538-Assignment Completed,191252538,2019-05-05 23:25:57,"751 W CAPITOL DR,MKE",5,TRAFFIC STOP,Assignment Completed
191252535-Unable to Locate Complainant,191252535,2019-05-05 23:25:22,"4530 W MELVINA ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
191252533-Advised,191252533,2019-05-05 23:25:14,"N 56TH ST / W CUSTER AV,MKE",4,SHOTS FIRED,Advised
191252522-To be Filed,191252522,2019-05-05 23:20:28,"S 13TH ST / W OKLAHOMA AV,MKE",6,ACC PDO,To be Filed
191252504-Advised,191252504,2019-05-05 23:17:22,"2647 N WAHL AV,MKE",1,SUSP PERS/AUTO,Advised
191252517-Assignment Completed,191252517,2019-05-05 23:15:59,"N HAWLEY RD / W BLUE MOUND RD,MKE",3,INVESTIGATION,Assignment Completed
191252502-Unable to Locate Complainant,191252502,2019-05-05 23:11:50,"S 20TH ST / W PIERCE ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
191252505-Assignment Completed,191252505,2019-05-05 23:09:37,"2303 W STATE ST,MKE",3,SHOTSPOTTER,Assignment Completed
191252437-City Citation(s) Issued,191252437,2019-05-05 22:41:30,"3863 N 17TH ST,MKE",5,BATTERY DV,City Citation(s) Issued
191252406-Advised,191252406,2019-05-05 22:40:10,"4308 N 73RD ST,MKE",7,TRBL W/SUBJ,Advised
191252551-Assignment Completed,191252551,2019-05-05 23:33:12,"N TEUTONIA AV / W BURLEIGH ST,MKE",5,INVESTIGATION,Assignment Completed
191252547-Open Investigation,191252547,2019-05-05 23:32:59,"S 14TH ST / W GREENFIELD AV,MKE",2,PROPERTY DAMAGE,Open Investigation
191252506-Advised,191252506,2019-05-05 23:11:25,"420 W HAMPTON AV,MKE",5,BATTERY,Advised
191252390-Advised,191252390,2019-05-05 23:06:32,"3227 W LINCOLN AV,MKE",2,THREAT,Advised
191252476-Advised,191252476,2019-05-05 23:02:25,"8600-BLK W LANCASTER AV,MKE",7,SUSP PERS/AUTO,Advised
191252560-Assignment Completed,191252560,2019-05-05 23:38:41,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
191252558-Service in Progress,191252558,2019-05-05 23:37:30,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
191252556-Service in Progress,191252556,2019-05-05 23:37:27,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
191252512-Assignment Completed,191252512,2019-05-05 23:11:40,"3626 W FOND DU LAC AV,MKE",7,ASSIGN-ADMN MPD,Assignment Completed
191252572-Service in Progress,191252572,2019-05-05 23:44:13,"S 35TH ST / W NATIONAL AV,MKE",2,WELFARE CITIZEN,Service in Progress
191252576-Assignment Completed,191252576,2019-05-05 23:44:04,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
191252570-Assignment Completed,191252570,2019-05-05 23:42:32,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
191252569-Assignment Completed,191252569,2019-05-05 23:42:18,"W HAMPTON AV / N 20TH ST,MKE",7,INVESTIGATION,Assignment Completed
191252568-Service in Progress,191252568,2019-05-05 23:41:46,"5801 W MAIN ST,MKE",3,PATROL,Service in Progress
191252567-To be Filed,191252567,2019-05-05 23:41:35,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,To be Filed
191252563-Assignment Completed,191252563,2019-05-05 23:40:09,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191252585-Service in Progress,191252585,2019-05-05 23:48:32,"N OLD WORLD THIRD ST / W HIGHLAND AV,MKE",1,PARK AND WALK,Service in Progress
191252581-Assignment Completed,191252581,2019-05-05 23:46:56,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
191252579-Service in Progress,191252579,2019-05-05 23:46:26,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
191252578-Service in Progress,191252578,2019-05-05 23:46:22,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,Service in Progress
191252572-Advised,191252572,2019-05-05 23:44:13,"S 35TH ST / W NATIONAL AV,MKE",2,WELFARE CITIZEN,Advised
191252556-Assignment Completed,191252556,2019-05-05 23:37:27,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191252541-Unable to Locate Complainant,191252541,2019-05-05 23:28:22,"N 28TH ST / W WELLS ST,MKE",3,GAMBLING,Unable to Locate Complainant
191252490-Advised,191252490,2019-05-05 23:19:36,"7952 N 64TH CT,MKE",4,CALL FOR POLICE,Advised
191252505-Unable to Locate Complainant,191252505,2019-05-05 23:09:37,"2303 W STATE ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
191252497-Unable to Locate Complainant,191252497,2019-05-05 23:09:34,"137 W HADLEY ST,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant
191252503-Assignment Completed,191252503,2019-05-05 23:09:05,"2401 W WISCONSIN AV,MKE",3,SHOTSPOTTER,Assignment Completed
191252478-Assignment Completed,191252478,2019-05-05 23:00:15,"2014 W KEEFE AV,MKE",5,TRAFFIC STOP,Assignment Completed
191252582-Assignment Completed,191252582,2019-05-05 23:52:56,"N 1ST ST / E BROWN ST,MKE",5,MEET GOVT AGENCY,Assignment Completed
191252554-Assignment Completed,191252554,2019-05-05 23:52:51,"2954 W BURLEIGH ST,MKE",5,ENTRY,Assignment Completed
191252587-Assignment Completed,191252587,2019-05-05 23:51:19,"1000 N CASS ST,MKE",1,PATROL,Assignment Completed
191252532-Service in Progress,191252532,2019-05-05 23:51:11,"3718 N 92ND ST,MKE",7,TRBL W/SUBJ,Service in Progress
191252586-Assignment Completed,191252586,2019-05-05 23:50:58,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
191252592-Service in Progress,191252592,2019-05-05 23:58:50,"3931 N 35TH ST,MKE",7,BURG/AUD GOVT,Service in Progress
191252455-Unable to Locate Complainant,191252455,2019-05-05 23:57:09,"3036 N RICHARDS ST,MKE",5,SUBJ WANTED,Unable to Locate Complainant
191252562-Service in Progress,191252562,2019-05-05 23:55:41,"3435 N 44TH ST,MKE",7,FAMILY TROUBLE,Service in Progress
191252591-Service in Progress,191252591,2019-05-05 23:55:35,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
191252482-To be Filed,191252482,2019-05-05 23:02:35,"3900 S KANSAS AV,MKE",6,ACC PDO,To be Filed
191260003-Assignment Completed,191260003,2019-05-06 00:04:08,"1608 W LINCOLN AV,MKE",2,SHOTSPOTTER,Assignment Completed
191252523-Unable to Locate Complainant,191252523,2019-05-06 00:01:32,"3054 N 21ST ST,MKE",5,FAMILY TROUBLE,Unable to Locate Complainant
191252592-False Alarm,191252592,2019-05-05 23:58:50,"3931 N 35TH ST,MKE",7,BURG/AUD GOVT,False Alarm
191252591-Assignment Completed,191252591,2019-05-05 23:55:35,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
191252532-Unable to Locate Complainant,191252532,2019-05-05 23:51:11,"3718 N 92ND ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
191252503-To be Filed,191252503,2019-05-05 23:09:05,"2401 W WISCONSIN AV,MKE",3,SHOTSPOTTER,To be Filed
191260005-Unable to Locate Complainant,191260005,2019-05-06 00:09:45,"1219 W WINDLAKE AV,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
191252590-Unable to Locate Complainant,191252590,2019-05-06 00:09:18,"2336 N 1ST ST,MKE",5,ANIMAL BITE,Unable to Locate Complainant
191252548-Service in Progress,191252548,2019-05-06 00:08:14,"2955 N 59TH ST,MKE",7,PROPERTY DAMAGE,Service in Progress
191260009-Assignment Completed,191260009,2019-05-06 00:07:58,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
191252539-Service in Progress,191252539,2019-05-06 00:07:55,"2529 S 10TH ST,MKE",2,TRBL W/SUBJ,Service in Progress
191260008-Assignment Completed,191260008,2019-05-06 00:07:28,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
191252527-Assignment Completed,191252527,2019-05-06 00:05:13,"1432 W LOCUST ST,MKE",5,TRBL W/SUBJ,Assignment Completed
191252583-Service in Progress,191252583,2019-05-06 00:05:04,"2920 N VEL R PHILLIPS AV,MKE",5,CONVEY PROPERTY,Service in Progress
191260020-Service in Progress,191260020,2019-05-06 00:12:48,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Service in Progress
191260014-Service in Progress,191260014,2019-05-06 00:12:07,"5115 N 67TH ST,MKE",7,BATTERY,Service in Progress
191260019-Service in Progress,191260019,2019-05-06 00:11:51,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
191260018-Service in Progress,191260018,2019-05-06 00:11:44,"4155 N PORT WASHINGTON AV,MKE",5,BUSINESS CHECK,Service in Progress
191260017-Service in Progress,191260017,2019-05-06 00:11:38,"4200 W LLOYD ST,MKE",3,PATROL,Service in Progress
191260013-Service in Progress,191260013,2019-05-06 00:11:14,"1170 W WINDLAKE AV,MKE",2,SHOTSPOTTER,Service in Progress
191252594-Service in Progress,191252594,2019-05-06 00:10:26,"S 27TH ST / W COLLEGE AV,MKE",6,DUI,Service in Progress
191252529-Service in Progress,191252529,2019-05-06 00:19:46,"6647 N 58TH ST,MKE",4,SUBJ WANTED,Service in Progress
191260027-Service in Progress,191260027,2019-05-06 00:18:56,"2333 N 49TH ST,MKE",3,PRISONER TRANS,Service in Progress
191252528-Service in Progress,191252528,2019-05-06 00:18:24,"2034 S 14TH ST,MKE",2,LOOSE ANIMAL,Service in Progress
191260022-Unable to Locate Complainant,191260022,2019-05-06 00:18:21,"N 15TH ST / W BURLEIGH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
191252430-Service in Progress,191252430,2019-05-06 00:16:32,"9051 N 85TH ST,MKE",4,SUBJ WANTED,Service in Progress
191252589-Service in Progress,191252589,2019-05-06 00:15:41,"6054 N 36TH ST,MKE",4,THEFT VEHICLE,Service in Progress
191260021-Service in Progress,191260021,2019-05-06 00:15:29,"740 N 29TH ST,MKE",3,FIGHT,Service in Progress
191252468-Service in Progress,191252468,2019-05-06 00:15:21,"1313 S 6TH ST,MKE",2,THEFT,Service in Progress
191260018-Assignment Completed,191260018,2019-05-06 00:11:44,"4155 N PORT WASHINGTON AV,MKE",5,BUSINESS CHECK,Assignment Completed
191260017-Assignment Completed,191260017,2019-05-06 00:11:38,"4200 W LLOYD ST,MKE",3,PATROL,Assignment Completed
191260013-Unable to Locate Complainant,191260013,2019-05-06 00:11:14,"1170 W WINDLAKE AV,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
191252594-Unable to Locate Complainant,191252594,2019-05-06 00:10:26,"S 27TH ST / W COLLEGE AV,MKE",6,DUI,Unable to Locate Complainant
191260003-Unable to Locate Complainant,191260003,2019-05-06 00:04:08,"1608 W LINCOLN AV,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
191252568-Assignment Completed,191252568,2019-05-05 23:41:46,"5801 W MAIN ST,MKE",3,PATROL,Assignment Completed
191260016-Service in Progress,191260016,2019-05-06 00:22:34,"3907 N 36TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
191260025-Service in Progress,191260025,2019-05-06 00:22:14,"4876 N 37TH ST,MKE",7,THREAT,Service in Progress
191260028-Service in Progress,191260028,2019-05-06 00:20:45,"2355 N 19TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
191252583-Assignment Completed,191252583,2019-05-06 00:05:04,"2920 N VEL R PHILLIPS AV,MKE",5,CONVEY PROPERTY,Assignment Completed
191260036-Service in Progress,191260036,2019-05-06 00:28:05,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
