ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183342989-Service in Progress,183342989,2018-11-30 23:30:00,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183342985-Service in Progress,183342985,2018-11-30 23:29:20,"4507 W SUMAC PL,MKE",6,ASSIGNMENT,Service in Progress
183342984-Service in Progress,183342984,2018-11-30 23:26:45,"N 76TH ST / W SILVER SPRING DR,MKE",4,PATROL,Service in Progress
183342983-Assignment Completed,183342983,2018-11-30 23:25:18,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
183342981-Unable to Locate Complainant,183342981,2018-11-30 23:24:45,"4401 N 38TH ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
183342965-Assignment Completed,183342965,2018-11-30 23:14:57,"5600 W CAPITOL DR,MKE",7,PARK AND WALK,Assignment Completed
183342941-Unable to Locate Complainant,183342941,2018-11-30 23:09:20,"1901 S 31ST ST,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
183342866-Assignment Completed,183342866,2018-11-30 23:04:59,"2924 N MARYLAND AV,MKE",1,NOISE NUISANCE,Assignment Completed
183342928-To be Filed,183342928,2018-11-30 22:54:53,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183342659-To be Filed,183342659,2018-11-30 22:54:32,"4937 N 60TH ST,MKE",7,ENTRY,To be Filed
183342679-Unable to Locate Complainant,183342679,2018-11-30 22:49:36,"5473 N 83RD ST,MKE",4,ENTRY,Unable to Locate Complainant
183342898-City Citation(s) Issued,183342898,2018-11-30 22:45:19,"3737 S 27TH ST,MKE",6,THEFT,City Citation(s) Issued
183342904-Assignment Completed,183342904,2018-11-30 22:43:57,"N WATER ST / E PLEASANT ST,MKE",1,SPECIAL ASSIGN,Assignment Completed
183342896-Assignment Completed,183342896,2018-11-30 22:41:31,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Assignment Completed
