ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190692364-Service in Progress,190692364,2019-03-10 23:29:56,"N 35TH ST / W CONGRESS ST,MKE",7,PROPERTY DAMAGE,Service in Progress
190692402-Service in Progress,190692402,2019-03-10 23:28:43,"5056 N 50TH ST,MKE",7,BATTERY DV,Service in Progress
190692410-Service in Progress,190692410,2019-03-10 23:27:50,"2435 N 52ND ST,MKE",3,TRAFFIC STOP,Service in Progress
190692408-Service in Progress,190692408,2019-03-10 23:27:24,"S HOWELL AV / E HOWARD AV,MKE",6,PROPERTY PICKUP,Service in Progress
190692405-Assignment Completed,190692405,2019-03-10 23:26:20,"2483 W CAPITOL DR,MKE",5,BUSINESS CHECK,Assignment Completed
190692404-Assignment Completed,190692404,2019-03-10 23:26:14,"2401 N 12TH ST,MKE",3,TAVERN CHECK,Assignment Completed
190692401-Assignment Completed,190692401,2019-03-10 23:25:22,"2300 N 50TH ST,MKE",3,PATROL,Assignment Completed
190692307-Unable to Locate Complainant,190692307,2019-03-10 22:36:30,"1809 N 55TH ST,MKE",3,WELFARE CITIZEN,Unable to Locate Complainant
190692421-Service in Progress,190692421,2019-03-10 23:34:46,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190692413-Service in Progress,190692413,2019-03-10 23:34:45,"2481 S 43RD ST,MKE",6,ACC PDO,Service in Progress
190692409-Service in Progress,190692409,2019-03-10 23:33:44,"4240 N 24TH PL,MKE",5,BATTERY,Service in Progress
190692419-Assignment Completed,190692419,2019-03-10 23:33:37,"2100 N 57TH ST,MKE",3,FOLLOW UP,Assignment Completed
190692344-Service in Progress,190692344,2019-03-10 23:33:29,"6840 N 39TH ST,MKE",4,VIOL REST ORD-DV,Service in Progress
190692417-Service in Progress,190692417,2019-03-10 23:32:30,"803 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,Service in Progress
190692416-Assignment Completed,190692416,2019-03-10 23:31:48,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190692414-Assignment Completed,190692414,2019-03-10 23:30:48,"5170 S 6TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190692364-Open Investigation,190692364,2019-03-10 23:29:56,"N 35TH ST / W CONGRESS ST,MKE",7,PROPERTY DAMAGE,Open Investigation
190692391-Assignment Completed,190692391,2019-03-10 23:21:54,"125 E JUNEAU AV,MKE",1,TAVERN CHECK,Assignment Completed
190692381-Assignment Completed,190692381,2019-03-10 23:20:38,"720 N OLD WORLD THIRD ST,MKE",1,SUBJ WITH GUN,Assignment Completed
