ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191262863-City Citation(s) Issued,191262863,2019-05-06 23:29:45,"E NORTH AV / N FARWELL AV,MKE",1,TRAFFIC STOP,City Citation(s) Issued
191262862-Assignment Completed,191262862,2019-05-06 23:28:21,"1300 N 27TH ST,MKE",3,INVESTIGATION,Assignment Completed
191262859-Service in Progress,191262859,2019-05-06 23:27:48,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
191262855-Service in Progress,191262855,2019-05-06 23:27:36,"2438 S 13TH ST,MKE",2,TRBL W/SUBJ,Service in Progress
191262852-Advised,191262852,2019-05-06 23:25:22,"1835 N 2ND ST,MKE",5,SUSP PERS/AUTO,Advised
191262821-To be Filed,191262821,2019-05-06 23:10:45,"1135 N WATER ST,MKE",1,SUSP PKG/DEVICE,To be Filed
191262810-Advised,191262810,2019-05-06 23:06:42,"609 N 31ST ST,MKE",3,WELFARE CITIZEN,Advised
191262757-City Citation(s) Issued,191262757,2019-05-06 22:36:14,"2333 N 49TH ST,MKE",3,FOLLOW UP,City Citation(s) Issued
191262869-Advised,191262869,2019-05-06 23:34:51,"N 92ND ST / W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
191262868-Advised,191262868,2019-05-06 23:34:42,"4501 S 6TH ST,MKE",6,TRAFFIC STOP,Advised
191262864-Service in Progress,191262864,2019-05-06 23:34:05,"N 35TH ST / W LOCUST ST,MKE",7,TRAFFIC HAZARD,Service in Progress
191262791-Unable to Locate Complainant,191262791,2019-05-06 23:33:58,"2736 N 5TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
191262854-Service in Progress,191262854,2019-05-06 23:32:15,"5000 W CHAMBERS ST,MKE",7,ASSIGNMENT,Service in Progress
191262859-Assignment Completed,191262859,2019-05-06 23:27:48,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
191262855-Assignment Completed,191262855,2019-05-06 23:27:36,"2438 S 13TH ST,MKE",2,TRBL W/SUBJ,Assignment Completed
191262845-Assignment Completed,191262845,2019-05-06 23:21:05,"4928 W VLIET ST,MKE",3,TAVERN CHECK,Assignment Completed
191262833-To be Filed,191262833,2019-05-06 23:14:59,HOC,CITY,INVESTIGATION,To be Filed
191262832-Assignment Completed,191262832,2019-05-06 23:14:58,"245 W LINCOLN AV,MKE",2,ASSIGN-ADMN MPD,Assignment Completed
191262807-Assignment Completed,191262807,2019-05-06 23:02:32,"6600 W MAIN ST,MKE",3,PATROL,Assignment Completed
191262794-Assignment Completed,191262794,2019-05-06 22:58:08,"1319 S LAYTON BL,MKE",2,INJ PERSON/SICK,Assignment Completed
191262876-Advised,191262876,2019-05-06 23:39:47,"N 28TH ST / W FAIRMOUNT AV,MKE",7,TRAFFIC STOP,Advised
191262875-Assignment Completed,191262875,2019-05-06 23:39:45,"2516 N VEL R PHILLIPS AV,MKE",5,TRAFFIC STOP,Assignment Completed
191262874-Service in Progress,191262874,2019-05-06 23:39:32,"5105 S HOWELL AV,MKE",6,BUSINESS CHECK,Service in Progress
191262870-Service in Progress,191262870,2019-05-06 23:36:09,"N TEUTONIA AV / W SHERIDAN AV,MKE",4,TRAFFIC STOP,Service in Progress
191262891-Assignment Completed,191262891,2019-05-06 23:44:43,"4532 W BURLEIGH ST,MKE",7,TAVERN CHECK,Assignment Completed
191262890-Assignment Completed,191262890,2019-05-06 23:44:32,"E VIENNA AV / N HOLTON ST,MKE",5,TRAFFIC LASER,Assignment Completed
191262889-Assignment Completed,191262889,2019-05-06 23:43:59,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
191262801-Advised,191262801,2019-05-06 23:43:56,"2545 N MARYLAND AV,MKE",1,THREAT,Advised
191262877-Service in Progress,191262877,2019-05-06 23:43:42,"2477 N 34TH ST,MKE",3,WELFARE CITIZEN,Service in Progress
191262887-Assignment Completed,191262887,2019-05-06 23:43:06,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191262885-Advised,191262885,2019-05-06 23:42:37,"W FOND DU LAC AV / W HICKORY ST,MKE",3,TRAFFIC STOP,Advised
191262883-Assignment Completed,191262883,2019-05-06 23:42:26,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
191262879-Advised,191262879,2019-05-06 23:42:07,"1524 S 3RD ST,MKE",2,IND EXPOSURE,Advised
191262881-Assignment Completed,191262881,2019-05-06 23:41:19,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
191262880-Assignment Completed,191262880,2019-05-06 23:40:29,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
191262878-Assignment Completed,191262878,2019-05-06 23:40:06,"5100 W WRIGHT ST,MKE",3,INVESTIGATION,Assignment Completed
191262874-Assignment Completed,191262874,2019-05-06 23:39:32,"5105 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
191262800-Open Investigation,191262800,2019-05-06 23:08:58,"401 E CAPITOL DR,MKE",5,SHOPLIFTER,Open Investigation
191262804-Assignment Completed,191262804,2019-05-06 23:01:41,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
191262798-Advised/Referral,191262798,2019-05-06 23:00:35,"3127 N 21ST ST,MKE",5,BATTERY,Advised/Referral
191262792-Advised/Referral,191262792,2019-05-06 22:59:37,"4744 N 51ST BL,MKE",7,BATTERY DV,Advised/Referral
191262851-Advised,191262851,2019-05-06 23:49:37,"3709 W MILLER LA,MKE",3,TRBL W/SUBJ,Advised
191262894-Service in Progress,191262894,2019-05-06 23:49:11,"3978 N 28TH ST,MKE",5,SHOTSPOTTER,Service in Progress
191262899-Service in Progress,191262899,2019-05-06 23:49:11,"9737 W TOWER AV,MKE",4,TRAFFIC STOP,Service in Progress
191262897-City Citation(s) Issued,191262897,2019-05-06 23:48:51,"1555 S 3RD ST,MKE",2,TRAFFIC HAZARD,City Citation(s) Issued
191262870-City Citation(s) Issued,191262870,2019-05-06 23:36:09,"N TEUTONIA AV / W SHERIDAN AV,MKE",4,TRAFFIC STOP,City Citation(s) Issued
191262907-Assignment Completed,191262907,2019-05-06 23:54:37,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
191262906-Service in Progress,191262906,2019-05-06 23:54:16,"715 N 16TH ST,MKE",3,TAVERN CHECK,Service in Progress
191262905-Assignment Completed,191262905,2019-05-06 23:54:10,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGN-ADMN MPD,Assignment Completed
191262903-Assignment Completed,191262903,2019-05-06 23:53:23,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191262895-Assignment Completed,191262895,2019-05-06 23:51:11,"3978 N 28TH ST,MKE",5,SHOTSPOTTER,Assignment Completed
191262893-Service in Progress,191262893,2019-05-06 23:50:24,"3551 N TEUTONIA AV,MKE",5,BATTERY,Service in Progress
191262888-Advised,191262888,2019-05-06 23:50:14,"3829 W FAIRMOUNT AV,MKE",7,FIGHT,Advised
191262899-City Citation(s) Issued,191262899,2019-05-06 23:49:11,"9737 W TOWER AV,MKE",4,TRAFFIC STOP,City Citation(s) Issued
191262877-Unable to Locate Complainant,191262877,2019-05-06 23:43:42,"2477 N 34TH ST,MKE",3,WELFARE CITIZEN,Unable to Locate Complainant
