ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183182832-Advised,183182832,2018-11-14 23:29:59,"N TEUTONIA AV / W THURSTON AV,MKE",4,TRAFFIC STOP,Advised
183182830-Assignment Completed,183182830,2018-11-14 23:29:09,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183182823-Advised,183182823,2018-11-14 23:27:31,"3120 N 41ST ST,MKE",7,VIOL REST ORDER,Advised
183182827-Service in Progress,183182827,2018-11-14 23:26:28,"2763 W TOWNSEND ST,MKE",5,SUBJ STOP,Service in Progress
183182786-Service in Progress,183182786,2018-11-14 23:25:52,"4052 S 3RD ST,MKE",6,GAS LEAK,Service in Progress
183182822-Service in Progress,183182822,2018-11-14 23:25:29,"2200 W KILBOURN AV,MKE",3,TRBL W/SUBJ-DV,Service in Progress
183182760-Advised,183182760,2018-11-14 23:25:04,"N 8TH ST / W CHERRY ST,MKE",5,TRBL W/SUBJ,Advised
183182788-City Citation(s) Issued,183182788,2018-11-14 23:06:36,"7730 W APPLETON AV,MKE",7,SHOTS FIRED,City Citation(s) Issued
183182772-Assignment Completed,183182772,2018-11-14 22:57:17,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
183182754-Advised,183182754,2018-11-14 22:51:03,"3776 N 76TH ST,MKE",7,FAMILY TROUBLE,Advised
183182840-Service in Progress,183182840,2018-11-14 23:34:04,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
183182835-Advised,183182835,2018-11-14 23:32:18,"1670 S 11TH ST,MKE",2,BATTERY,Advised
183182836-Assignment Completed,183182836,2018-11-14 23:31:44,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183182834-Assignment Completed,183182834,2018-11-14 23:31:08,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183182833-Assignment Completed,183182833,2018-11-14 23:31:01,"N GRANT BL / W CLARKE ST,MKE",3,NON PURSUIT NO P,Assignment Completed
183182849-Assignment Completed,183182849,2018-11-14 23:39:43,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183182847-Service in Progress,183182847,2018-11-14 23:39:02,"2827 N MARTIN L KING JR DR,MKE",5,TRAFFIC STOP,Service in Progress
183182846-Assignment Completed,183182846,2018-11-14 23:38:59,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183182845-Assignment Completed,183182845,2018-11-14 23:38:58,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183182673-Assignment Completed,183182673,2018-11-14 23:36:45,"4016 W GOOD HOPE RD,MKE",4,TRBL W/SUBJ,Assignment Completed
