ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183272842-Assignment Completed,183272842,2018-11-23 23:29:45,"4620 S 5TH ST,MKE",6,ENTRY AUTOS,Assignment Completed
183272869-Service in Progress,183272869,2018-11-23 23:29:32,"N 60TH ST / W KEEFE AV,MKE",7,ACC PI,Service in Progress
183272830-Service in Progress,183272830,2018-11-23 23:28:07,"3931 N 68TH ST,MKE",7,WELFARE CITIZEN,Service in Progress
183272878-Service in Progress,183272878,2018-11-23 23:25:32,"9114 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Service in Progress
183272871-Advised,183272871,2018-11-23 23:22:07,"2500 N BOOTH ST,MKE",5,PARK AND WALK,Advised
183272868-Advised,183272868,2018-11-23 23:18:27,2902 N BUFFUM ST,5,TRAFFIC STOP,Advised
183272863-Unable to Locate Complainant,183272863,2018-11-23 23:16:40,"7721 W SHERIDAN AV,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant
183272861-To be Filed,183272861,2018-11-23 23:14:50,"749 W STATE ST,MKE",1,REPORTS,To be Filed
183272853-Assignment Completed,183272853,2018-11-23 23:11:23,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed
183272823-Assignment Completed,183272823,2018-11-23 23:10:02,"960 W ARMOUR AV,MKE",6,TRBL W/SUBJ,Assignment Completed
183272779-Unable to Locate Complainant,183272779,2018-11-23 23:09:56,"1834 N 29TH ST,MKE",3,ENTRY,Unable to Locate Complainant
183272837-Assignment Completed,183272837,2018-11-23 23:00:50,"N 103RD ST / W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
183272805-Cleared by Arrest,183272805,2018-11-23 22:49:58,"1613 W CLARKE ST,MKE",3,SUBJ STOP,Cleared by Arrest
183272791-To be Filed,183272791,2018-11-23 22:45:21,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183272889-Service in Progress,183272889,2018-11-23 23:33:00,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183272888-Assignment Completed,183272888,2018-11-23 23:32:45,"W VILLARD AV / N SHERMAN BL,MKE",4,PATROL,Assignment Completed
183272887-Service in Progress,183272887,2018-11-23 23:32:43,WATER / JUNEAU,1,PARK AND WALK,Service in Progress
183272882-Assignment Completed,183272882,2018-11-23 23:30:28,"4200 W FLORIST AV,MKE",4,INVESTIGATION,Assignment Completed
183272878-Assignment Completed,183272878,2018-11-23 23:25:32,"9114 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
183272847-Advised,183272847,2018-11-23 23:15:26,"6125 W BRADLEY RD,MKE",4,TRBL W/SUBJ,Advised
183272834-Assignment Completed,183272834,2018-11-23 23:00:50,"1804 W GRANT ST,MKE",2,ROBBERY ST ARM,Assignment Completed
183272797-To be Filed,183272797,2018-11-23 23:00:22,"2659 N 49TH ST,MKE",3,SUSP PERS/AUTO,To be Filed
183272315-Assignment Completed,183272315,2018-11-23 22:45:54,"1643 S 7TH ST,MKE",2,LOOSE ANIMAL,Assignment Completed
183272903-City Citation(s) Issued,183272903,2018-11-23 23:39:57,"5626 N 68TH ST,MKE",4,TRAFFIC STOP,City Citation(s) Issued
183272901-Assignment Completed,183272901,2018-11-23 23:39:24,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183272898-Service in Progress,183272898,2018-11-23 23:38:27,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
183272877-Unable to Locate Complainant,183272877,2018-11-23 23:38:16,"S 60TH ST / W OKLAHOMA AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
183272771-Service in Progress,183272771,2018-11-23 23:37:52,"4811 N TEUTONIA AV,MKE",7,TRBL W/SUBJ,Service in Progress
183272880-Service in Progress,183272880,2018-11-23 23:37:51,"3336 N BUFFUM ST,MKE",5,SHOTS FIRED,Service in Progress
183272892-Assignment Completed,183272892,2018-11-23 23:35:38,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183272811-Assignment Completed,183272811,2018-11-23 22:52:03,"2950 N OAKLAND AV,MKE",1,INJ PERSON/SICK,Assignment Completed
183272821-Service in Progress,183272821,2018-11-23 23:44:41,"2564 N MURRAY AV,MKE",1,ENTRY,Service in Progress
183272920-Assignment Completed,183272920,2018-11-23 23:44:26,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
