ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191092769-Assignment Completed,191092769,2019-04-19 23:28:42,"1609 E NORTH AV,MKE",1,FOLLOW UP,Assignment Completed
191092764-Unable to Locate Complainant,191092764,2019-04-19 23:28:35,"2137 W MITCHELL ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
191092756-Advised/Referral,191092756,2019-04-19 23:27:48,"S LAYTON BL / W LAPHAM ST,MKE",2,OVERDOSE,Advised/Referral
191092767-Service in Progress,191092767,2019-04-19 23:27:26,"4115 N 56TH ST,MKE",7,RETURN STATION,Service in Progress
191092762-Service in Progress,191092762,2019-04-19 23:26:39,"2114 W MITCHELL ST,MKE",2,SHOTSPOTTER,Service in Progress
191092761-Unable to Locate Complainant,191092761,2019-04-19 23:25:52,"4077 N 23RD ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
191092785-Service in Progress,191092785,2019-04-19 23:34:21,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
191092784-Service in Progress,191092784,2019-04-19 23:34:12,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
191092778-Unable to Locate Complainant,191092778,2019-04-19 23:33:38,"S 16TH ST / W GRANT ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
191092434-Unable to Locate Complainant,191092434,2019-04-19 23:33:35,"3079 N 40TH ST,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
191092781-Service in Progress,191092781,2019-04-19 23:33:17,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
191092779-Assignment Completed,191092779,2019-04-19 23:33:05,"9009 N GRANVILLE STATION RD,MKE",4,BUSINESS CHECK,Assignment Completed
191092777-Service in Progress,191092777,2019-04-19 23:32:34,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
191092776-Service in Progress,191092776,2019-04-19 23:32:08,"N 18TH ST / W GALENA ST,MKE",3,SHOTS FIRED,Service in Progress
191092775-Advised,191092775,2019-04-19 23:31:43,"2460 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
191092770-Advised,191092770,2019-04-19 23:30:22,"N MILWAUKEE ST / E JUNEAU AV,MKE",1,WELFARE CITIZEN,Advised
