ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182702887-Assignment Completed,182702887,2018-09-27 23:29:48,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
182702876-Service in Progress,182702876,2018-09-27 23:29:16,"300 W MICHIGAN ST,MKE",1,TRBL W/SUBJ,Service in Progress
182702880-Advised/Referral,182702880,2018-09-27 23:28:43,"3142 S 35TH ST,MKE",6,TRBL W/SUBJ,Advised/Referral
182702895-Service in Progress,182702895,2018-09-27 23:33:28,"2340 S 8TH ST,MKE",2,BUSINESS CHECK,Service in Progress
182702892-Service in Progress,182702892,2018-09-27 23:31:29,"4000 N 45TH ST,MKE",7,TRAFFIC STOP,Service in Progress
182702883-Service in Progress,182702883,2018-09-27 23:31:13,"2717 N GRANT BL,MKE",7,SUBJ WITH GUN,Service in Progress
182702876-Advised,182702876,2018-09-27 23:29:16,"300 W MICHIGAN ST,MKE",1,TRBL W/SUBJ,Advised
182702880-Advised,182702880,2018-09-27 23:28:43,"3142 S 35TH ST,MKE",6,TRBL W/SUBJ,Advised
182702843-To be Filed,182702843,2018-09-27 23:23:07,"4401 N GREEN BAY AV,MKE",5,THEFT VEHICLE,To be Filed
182702860-Advised,182702860,2018-09-27 23:22:45,"2339 S 8TH ST,MKE",2,SUSP PERS/AUTO,Advised
182702859-Advised,182702859,2018-09-27 23:13:51,"N 92ND ST / W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Advised
182702848-Advised/Referral,182702848,2018-09-27 23:09:17,"9104 W JOLENO LA,MKE",4,SUBJ WITH WEAPON,Advised/Referral
182702830-Cleared by Arrest,182702830,2018-09-27 22:58:06,"6036 S 27TH ST,MKE",6,FAMILY TROUBL-DV,Cleared by Arrest
182702904-Assignment Completed,182702904,2018-09-27 23:39:49,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182702903-Service in Progress,182702903,2018-09-27 23:39:35,"5004 W VLIET ST,MKE",3,TAVERN CHECK,Service in Progress
182702902-Assignment Completed,182702902,2018-09-27 23:38:44,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
182702899-Assignment Completed,182702899,2018-09-27 23:37:23,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
182702868-Service in Progress,182702868,2018-09-27 23:37:18,"W FOND DU LAC AV / W BURLEIGH ST,MKE",7,ACC PDO,Service in Progress
182702879-Assignment Completed,182702879,2018-09-27 23:35:47,"500-BLK S 64TH ST,MKE",3,TRBL W/SUBJ,Assignment Completed
182702898-Assignment Completed,182702898,2018-09-27 23:35:46,"500 N HAWLEY RD,MKE",3,BUS INVESTIGATIO,Assignment Completed
182702777-To be Filed,182702777,2018-09-27 23:19:52,"110 E LAYTON AV,MKE",6,ACC PDO,To be Filed
182702911-Service in Progress,182702911,2018-09-27 23:43:42,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
182702910-Assignment Completed,182702910,2018-09-27 23:43:26,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182702909-Assignment Completed,182702909,2018-09-27 23:43:06,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182702905-Advised,182702905,2018-09-27 23:40:53,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Advised
182702903-Assignment Completed,182702903,2018-09-27 23:39:35,"5004 W VLIET ST,MKE",3,TAVERN CHECK,Assignment Completed
182702892-Advised,182702892,2018-09-27 23:31:29,"4000 N 45TH ST,MKE",7,TRAFFIC STOP,Advised
182702854-Unable to Locate Complainant,182702854,2018-09-27 23:11:04,"9211 W JOLENO LA,MKE",4,SHOTS FIRED,Unable to Locate Complainant
182702918-Service in Progress,182702918,2018-09-27 23:48:01,"3224 S 16TH ST,MKE",6,HOSPITAL GUARD,Service in Progress
182702917-Assignment Completed,182702917,2018-09-27 23:47:31,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182702916-Service in Progress,182702916,2018-09-27 23:46:21,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Service in Progress
182702913-Assignment Completed,182702913,2018-09-27 23:45:13,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182702879-Unable to Locate Complainant,182702879,2018-09-27 23:35:47,"500-BLK S 64TH ST,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
182702884-Service in Progress,182702884,2018-09-27 23:54:38,"6929 W SILVER SPRING DR,MKE",4,LOOSE ANIMAL,Service in Progress
182702920-Advised,182702920,2018-09-27 23:52:51,"4120 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
182702919-Assignment Completed,182702919,2018-09-27 23:52:38,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
182702875-Service in Progress,182702875,2018-09-27 23:50:36,"4633 N 19TH ST,MKE",7,SUBJ WANTED,Service in Progress
182702862-Assignment Completed,182702862,2018-09-27 23:15:07,"W BURLEIGH ST / N 27TH ST,MKE",5,VEHICLE PURSUIT,Assignment Completed
182702926-Service in Progress,182702926,2018-09-27 23:56:06,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
182702925-Service in Progress,182702925,2018-09-27 23:55:40,"3522 W WISCONSIN AV,MKE",3,BUSINESS CHECK,Service in Progress
182702924-Assignment Completed,182702924,2018-09-27 23:55:27,"200 N BROADWAY,MKE",1,PATROL,Assignment Completed
182702923-Service in Progress,182702923,2018-09-27 23:55:22,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
182702883-Advised/Referral,182702883,2018-09-27 23:31:13,"2717 N GRANT BL,MKE",7,SUBJ WITH GUN,Advised/Referral
182710009-Assignment Completed,182710009,2018-09-28 00:04:44,"5311 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
182702743-Service in Progress,182702743,2018-09-28 00:04:37,"807 S 22ND ST,MKE",2,ABAND/STOLEN PRO,Service in Progress
182710006-Advised,182710006,2018-09-28 00:03:50,"N 27TH ST / W CAPITOL DR,MKE",5,INVESTIGATION,Advised
182710004-Advised,182710004,2018-09-28 00:03:25,"146 E JUNEAU AV,MKE",1,TRAFFIC STOP,Advised
182710003-Service in Progress,182710003,2018-09-28 00:02:59,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
182702804-Service in Progress,182702804,2018-09-28 00:02:47,"2152 S 25TH ST,MKE",2,BATTERY DV,Service in Progress
182702893-Service in Progress,182702893,2018-09-28 00:00:40,"3237 S 16TH ST,MKE",6,WELFARE CITIZEN,Service in Progress
182702925-Assignment Completed,182702925,2018-09-27 23:55:40,"3522 W WISCONSIN AV,MKE",3,BUSINESS CHECK,Assignment Completed
182702881-Advised,182702881,2018-09-28 00:09:22,"232 W VAN NORMAN AV,MKE",6,WELFARE CITIZEN,Advised
182710014-Service in Progress,182710014,2018-09-28 00:08:41,"N 113TH ST / W BOBOLINK AV,MKE",4,INVESTIGATION,Service in Progress
182710013-Service in Progress,182710013,2018-09-28 00:08:40,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Service in Progress
182710005-Service in Progress,182710005,2018-09-28 00:08:06,"1931 N 38TH ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress
182702912-Service in Progress,182702912,2018-09-28 00:07:48,"2200 S 37TH ST,MKE",2,TRBL W/SUBJ,Service in Progress
182710012-Unable to Locate Complainant,182710012,2018-09-28 00:07:12,"2767 N 28TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
182710001-Unable to Locate Complainant,182710001,2018-09-28 00:07:08,"2529 N 20TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
182702497-Service in Progress,182702497,2018-09-28 00:06:54,"1972 S 32ND ST,MKE",2,ASSIGNMENT,Service in Progress
182710011-Assignment Completed,182710011,2018-09-28 00:06:09,"1300 E BRADY ST,MKE",1,PATROL,Assignment Completed
182710010-Service in Progress,182710010,2018-09-28 00:05:59,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress
182710018-Advised,182710018,2018-09-28 00:14:40,"2169 S 10TH ST,MKE",2,WELFARE CITIZEN,Advised
182710020-Service in Progress,182710020,2018-09-28 00:14:40,"N 92ND ST / W CHAMBERS ST,MKE",7,PARK AND WALK,Service in Progress
182702878-Service in Progress,182702878,2018-09-28 00:13:40,"1350 E LOCUST ST,MKE",5,TRBL W/SUBJ,Service in Progress
182702908-Service in Progress,182702908,2018-09-28 00:12:54,"2929 N HOLTON ST,MKE",5,RECK USE OF WEAP,Service in Progress
182710008-Unable to Locate Complainant,182710008,2018-09-28 00:11:44,"3429 N 20TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
182710017-Assignment Completed,182710017,2018-09-28 00:11:16,"4928 W VLIET ST,MKE",3,TAVERN CHECK,Assignment Completed
182710016-Advised,182710016,2018-09-28 00:11:00,"4529 W NORTH AV,MKE",3,TRAFFIC STOP,Advised
182710015-Service in Progress,182710015,2018-09-28 00:10:40,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
182702923-Assignment Completed,182702923,2018-09-27 23:55:22,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Assignment Completed
182710023-Service in Progress,182710023,2018-09-28 00:18:53,"235 E TOWNSEND ST,MKE",5,INJ PERSON/SICK,Service in Progress
182710019-Assignment Completed,182710019,2018-09-28 00:18:49,"9200 W APPLETON AV,MKE",4,TRAFFIC HAZARD,Assignment Completed
182710028-Service in Progress,182710028,2018-09-28 00:18:01,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
182710027-Service in Progress,182710027,2018-09-28 00:17:23,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Service in Progress
182710025-Unable to Locate Complainant,182710025,2018-09-28 00:17:19,"3139 N 27TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
182702908-Advised/Referral,182702908,2018-09-28 00:12:54,"2929 N HOLTON ST,MKE",5,RECK USE OF WEAP,Advised/Referral
182702912-Unable to Locate Complainant,182702912,2018-09-28 00:07:48,"2200 S 37TH ST,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
182710010-Assignment Completed,182710010,2018-09-28 00:05:59,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Assignment Completed
182710038-Service in Progress,182710038,2018-09-28 00:25:00,"2920 N VEL R PHILLIPS AV,MKE",5,MED RUN,Service in Progress
182710039-Advised,182710039,2018-09-28 00:24:57,"2721 W BURLEIGH ST,MKE",5,TRAFFIC STOP,Advised
182710032-Unable to Locate Complainant,182710032,2018-09-28 00:23:53,"1832 E NORTH AV,MKE",1,INJ PERSON/SICK,Unable to Locate Complainant
182710034-Service in Progress,182710034,2018-09-28 00:23:30,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,Service in Progress
182710031-Service in Progress,182710031,2018-09-28 00:22:32,"635 N JAMES LOVELL ST,MKE",1,INJ PERSON/SICK,Service in Progress
182710030-Advised,182710030,2018-09-28 00:21:21,"N MURRAY AV / E KENWOOD BL,MKE",1,TRAFFIC STOP,Advised
182710035-Service in Progress,182710035,2018-09-28 00:25:21,"945 N 12TH ST,MKE",3,BATTERY CUTTING,Service in Progress
182710041-Service in Progress,182710041,2018-09-28 00:25:17,"2721 W BURLEIGH ST,MKE",5,TRAFFIC STOP,Service in Progress
182710020-Assignment Completed,182710020,2018-09-28 00:14:40,"N 92ND ST / W CHAMBERS ST,MKE",7,PARK AND WALK,Assignment Completed
182702497-Unable to Locate Complainant,182702497,2018-09-28 00:06:54,"1972 S 32ND ST,MKE",2,ASSIGNMENT,Unable to Locate Complainant
182710055-Unable to Locate Complainant,182710055,2018-09-28 00:34:15,"2478 N 34TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
182710057-Assignment Completed,182710057,2018-09-28 00:33:57,"1400 W ZELLMAN CT,MKE",6,BUSINESS CHECK,Assignment Completed
182702863-Service in Progress,182702863,2018-09-28 00:32:38,"1962 S 14TH ST,MKE",2,TRBL W/SUBJ,Service in Progress
182710052-Assignment Completed,182710052,2018-09-28 00:32:18,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
182710051-Assignment Completed,182710051,2018-09-28 00:31:44,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
182710050-Assignment Completed,182710050,2018-09-28 00:31:38,"1833 S 11TH ST,MKE",2,TRAFFIC STOP,Assignment Completed
182710045-Advised,182710045,2018-09-28 00:30:57,"2945 N MOTHER SIMPSON WA,MKE",5,BATTERY DV,Advised
182710034-To be Filed,182710034,2018-09-28 00:23:30,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,To be Filed
182710023-Advised,182710023,2018-09-28 00:18:53,"235 E TOWNSEND ST,MKE",5,INJ PERSON/SICK,Advised
182710019-Advised,182710019,2018-09-28 00:18:49,"9200 W APPLETON AV,MKE",4,TRAFFIC HAZARD,Advised
182710027-Assignment Completed,182710027,2018-09-28 00:17:23,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
182710013-Assignment Completed,182710013,2018-09-28 00:08:40,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
