ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190252726-Service in Progress,190252726,2019-01-25 23:29:51,"3156 N 35TH ST,MKE",7,TRAFFIC STOP,Service in Progress
190252724-Advised,190252724,2019-01-25 23:28:04,"101 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
190252720-Advised,190252720,2019-01-25 23:25:59,"W ARROW ST / S UNION ST,MKE",2,SUBJ WITH GUN,Advised
190252708-Unable to Locate Complainant,190252708,2019-01-25 23:21:53,"5812 W LISBON AV,MKE",3,BATTERY,Unable to Locate Complainant
190252698-Assignment Completed,190252698,2019-01-25 23:15:50,"1339 W GREENFIELD AV,MKE",2,BATTERY,Assignment Completed
190252669-Assignment Completed,190252669,2019-01-25 23:05:29,"2355 S 9TH ST,MKE",2,BATTERY DV,Assignment Completed
190252667-Assignment Completed,190252667,2019-01-25 23:01:54,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Assignment Completed
190252659-Assignment Completed,190252659,2019-01-25 22:57:17,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
190252649-Assignment Completed,190252649,2019-01-25 22:54:08,"N FRATNEY ST / E HADLEY ST,MKE",5,PARK AND WALK,Assignment Completed
190252592-Assignment Completed,190252592,2019-01-25 22:30:09,"9001 N SWAN RD,MKE",4,TRAFFIC HAZARD,Assignment Completed
190252710-Advised,190252710,2019-01-25 23:34:49,"9036 N 75TH ST,MKE",4,NOISE NUISANCE,Advised
190252731-Service in Progress,190252731,2019-01-25 23:34:34,"N 86TH ST / W BRENTWOOD AV,MKE",4,NOISE NUISANCE,Service in Progress
190252640-Unable to Locate Complainant,190252640,2019-01-25 23:32:58,"1555 W CHAMBERS ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
190252734-Assignment Completed,190252734,2019-01-25 23:32:27,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
190252730-Assignment Completed,190252730,2019-01-25 23:30:56,"N 42ND ST / W NASH ST,MKE",7,TRAFFIC STOP,Assignment Completed
190252728-Assignment Completed,190252728,2019-01-25 23:30:03,"1201 N 35TH ST,MKE",3,ASSIGNMENT,Assignment Completed
190252668-Advised,190252668,2019-01-25 23:10:52,"824 N WATER ST,MKE",1,ACC PDO,Advised
