ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190922880-Service in Progress,190922880,2019-04-02 23:27:28,"10420 W FOND DU LAC AV,MKE",4,SUBJ WANTED,Service in Progress
190922879-Advised,190922879,2019-04-02 23:27:13,"2850 W MORGAN AV,MKE",6,TRAFFIC STOP,Advised
190922872-Advised,190922872,2019-04-02 23:27:09,"1135 S 17TH ST,MKE",2,SUSP PERS/AUTO,Advised
190922877-Advised,190922877,2019-04-02 23:26:09,"N 27TH ST / W GARFIELD AV,MKE",3,TRAFFIC STOP,Advised
190922869-Unable to Locate Complainant,190922869,2019-04-02 23:25:05,"2221 W NATIONAL AV,MKE",2,THEFT FROM PERSN,Unable to Locate Complainant
190922873-Assignment Completed,190922873,2019-04-02 23:22:24,"7602 W LISBON AV,MKE",7,TAVERN CHECK,Assignment Completed
190922825-Advised,190922825,2019-04-02 23:14:04,"4053 N 61ST ST,MKE",7,TRBL W/SUBJ,Advised
190922842-Assignment Completed,190922842,2019-04-02 23:05:00,"E CENTER ST / N BOOTH ST,MKE",5,PATROL,Assignment Completed
190922806-Service in Progress,190922806,2019-04-02 23:34:44,"2554 N 15TH ST,MKE",3,SUBJ WANTED,Service in Progress
190922885-Service in Progress,190922885,2019-04-02 23:32:36,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
190922881-Service in Progress,190922881,2019-04-02 23:32:13,"10330 W SILVER SPRING DR,MKE",4,THEFT,Service in Progress
190922882-Assignment Completed,190922882,2019-04-02 23:30:13,"4410 W FOREST HOME AV,MKE",6,BUSINESS CHECK,Assignment Completed
190922860-Advised/Referral,190922860,2019-04-02 23:20:21,"N 52ND ST / W CAPITOL DR,MKE",7,INJ PERSON/SICK,Advised/Referral
190922859-Advised,190922859,2019-04-02 23:16:22,"2831 N 40TH ST,MKE",7,WELFARE CITIZEN,Advised
190922895-Service in Progress,190922895,2019-04-02 23:39:32,"2137 S LAYTON BL,MKE",2,TRAFFIC STOP,Service in Progress
190922894-Service in Progress,190922894,2019-04-02 23:38:26,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
190922891-Assignment Completed,190922891,2019-04-02 23:37:00,"S 35TH ST / W DAKOTA ST,MKE",6,PATROL,Assignment Completed
190922809-Advised,190922809,2019-04-02 23:35:45,"1621 N FRANKLIN PL,MKE",1,FAMILY TROUBLE,Advised
190922888-Assignment Completed,190922888,2019-04-02 23:35:30,"4500 W FOREST HOME AV,MKE",6,BUSINESS CHECK,Assignment Completed
190922885-Assignment Completed,190922885,2019-04-02 23:32:36,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190922865-City Citation(s) Issued,190922865,2019-04-02 23:17:56,"N 68TH ST / W FOND DU LAC AV,MKE",7,TRAFFIC STOP,City Citation(s) Issued
190922903-Assignment Completed,190922903,2019-04-02 23:44:17,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190922900-Assignment Completed,190922900,2019-04-02 23:42:16,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
190922899-Service in Progress,190922899,2019-04-02 23:42:07,"5945 N 63RD ST,MKE",4,NETWORK CRIMINAL,Service in Progress
190922896-Service in Progress,190922896,2019-04-02 23:42:04,"4564 N 27TH ST,MKE",5,SUBJ WITH WEAPON,Service in Progress
190922897-Service in Progress,190922897,2019-04-02 23:41:19,"S 6TH ST / W OKLAHOMA AV,MKE",6,INVESTIGATION,Service in Progress
