ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182823075-Assignment Completed,182823075,2018-10-09 23:29:16,"2627 W CAPITOL DR,MKE",5,BUSINESS CHECK,Assignment Completed
182823072-Advised,182823072,2018-10-09 23:27:57,"8519 W LISBON AV,MKE",7,SHOTS FIRED,Advised
182823066-Service in Progress,182823066,2018-10-09 23:26:45,"1236 W SCOTT ST,MKE",2,BATTERY DV,Service in Progress
182823040-Service in Progress,182823040,2018-10-09 23:26:36,"5709 N 97TH ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress
182823000-Advised,182823000,2018-10-09 23:12:09,"2100-BLK W OHIO AV,MKE",6,NOISE NUISANCE,Advised
182823035-To be Filed,182823035,2018-10-09 23:08:08,"4327 N 26TH ST,MKE",5,TRBL W/SUBJ,To be Filed
182823087-Assignment Completed,182823087,2018-10-09 23:33:57,"2620 W CAPITOL DR,MKE",5,BUSINESS CHECK,Assignment Completed
182823084-Assignment Completed,182823084,2018-10-09 23:33:29,"E CHAMBERS ST / N PALMER ST,MKE",5,INVESTIGATION,Assignment Completed
182823028-Service in Progress,182823028,2018-10-09 23:32:28,"1221 N 31ST ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress
182823080-Advised,182823080,2018-10-09 23:31:50,"E LOCUST ST / N BARTLETT AV,MKE",1,TRAFFIC STOP,Advised
182823078-Service in Progress,182823078,2018-10-09 23:31:13,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Service in Progress
182822801-Service in Progress,182822801,2018-10-09 23:37:51,"2900 W OKLAHOMA AV,MKE",6,BATTERY DV,Service in Progress
182823105-Assignment Completed,182823105,2018-10-09 23:44:12,"200 N BROADWAY,MKE",1,PATROL,Assignment Completed
182823102-Assignment Completed,182823102,2018-10-09 23:43:38,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
182823100-Assignment Completed,182823100,2018-10-09 23:42:40,"1400 E BRADY ST,MKE",1,BUSINESS CHECK,Assignment Completed
182823091-Assignment Completed,182823091,2018-10-09 23:42:29,"3916 W FAIRMOUNT AV,MKE",7,BATTERY DV,Assignment Completed
182823098-Assignment Completed,182823098,2018-10-09 23:41:56,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182823095-Assignment Completed,182823095,2018-10-09 23:40:09,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
