ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190452674-Advised,190452674,2019-02-14 23:29:19,"N WATER ST / E PLEASANT ST,MKE",1,TRAFFIC STOP,Advised
190452672-Unable to Locate Complainant,190452672,2019-02-14 23:28:28,"2450 W LISBON AV,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190452671-Assignment Completed,190452671,2019-02-14 23:27:41,"1234 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed
190452669-Advised,190452669,2019-02-14 23:25:46,"N 92ND ST / W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Advised
190452662-Service in Progress,190452662,2019-02-14 23:25:01,"4531 N 65TH ST,MKE",7,BATTERY,Service in Progress
190452668-City Citation(s) Issued,190452668,2019-02-14 23:24:11,"N RIVERBOAT RD / N HUMBOLDT AV,MKE",5,TRAFFIC STOP,City Citation(s) Issued
190452667-Advised,190452667,2019-02-14 23:23:04,"5765 N 32ND ST,MKE",4,TRAFFIC STOP,Advised
190452664-Assignment Completed,190452664,2019-02-14 23:22:17,"3700 W MICHIGAN ST,MKE",3,ENTRY,Assignment Completed
190452656-Assignment Completed,190452656,2019-02-14 23:17:39,"1200 W NORTH AV,MKE",3,INVESTIGATION,Assignment Completed
190452653-Assignment Completed,190452653,2019-02-14 23:17:26,"949 N 9TH ST,MKE",1,ASSIGNMENT,Assignment Completed
190452651-Assignment Completed,190452651,2019-02-14 23:16:06,"S 35TH ST / W NATIONAL AV,MKE",2,PATROL,Assignment Completed
190452642-Advised,190452642,2019-02-14 23:11:49,"6269 N 104TH ST,MKE",4,SUSP PERS/AUTO,Advised
190452634-Assignment Completed,190452634,2019-02-14 23:07:52,"945 N 12TH ST,MKE",3,TRBL W/SUBJ,Assignment Completed
190452593-Advised/Referral,190452593,2019-02-14 22:50:30,"2964 S 40TH ST,MKE",6,SUBJ WITH WEAPON,Advised/Referral
190452592-Assignment Completed,190452592,2019-02-14 22:47:56,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
190452590-Cleared by Arrest,190452590,2019-02-14 22:47:13,"904 W MEINECKE AV,MKE",3,TRAFFIC STOP,Cleared by Arrest
190452571-Assignment Completed,190452571,2019-02-14 22:37:43,"1208 S 15TH PL,MKE",2,BATTERY DV,Assignment Completed
190452687-Assignment Completed,190452687,2019-02-14 23:34:40,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190452623-Service in Progress,190452623,2019-02-14 23:32:02,"N SHERMAN BL / W HADLEY ST,MKE",7,ACC PI,Service in Progress
190452678-Unable to Locate Complainant,190452678,2019-02-14 23:31:45,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Unable to Locate Complainant
190452646-Service in Progress,190452646,2019-02-14 23:30:30,"2954 N 56TH ST,MKE",7,SUBJ WITH WEAPON,Service in Progress
190452631-Advised,190452631,2019-02-14 23:06:41,"2478 N 21ST ST,MKE",3,FAMILY TROUBLE,Advised
190452695-Service in Progress,190452695,2019-02-14 23:39:38,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Service in Progress
190452692-Assignment Completed,190452692,2019-02-14 23:38:45,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190452691-Assignment Completed,190452691,2019-02-14 23:37:55,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190452686-Service in Progress,190452686,2019-02-14 23:37:02,"3766 N 10TH ST,MKE",5,BATTERY DV,Service in Progress
190452649-Assignment Completed,190452649,2019-02-14 23:15:50,"5815 W CAPITOL DR,MKE",7,ENTRY,Assignment Completed
190452704-Unable to Locate Complainant,190452704,2019-02-14 23:44:09,"S 11TH ST / W HISTORIC MITCHELL ST,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant
190452702-Service in Progress,190452702,2019-02-14 23:43:53,"N 6TH ST / W ST PAUL AV,MKE",1,WELFARE CITIZEN,Service in Progress
190452703-Service in Progress,190452703,2019-02-14 23:43:00,"2300 W CAPITOL DR,MKE",5,INVESTIGATION,Service in Progress
190452553-Service in Progress,190452553,2019-02-14 23:41:55,"2835 N 32ND ST,MKE",7,PROPERTY DAMAGE,Service in Progress
190452701-Assignment Completed,190452701,2019-02-14 23:41:48,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190452695-Assignment Completed,190452695,2019-02-14 23:39:38,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190452714-Service in Progress,190452714,2019-02-14 23:49:20,"433 W ST PAUL AV,MKE",1,MEET MFD,Service in Progress
190452712-Service in Progress,190452712,2019-02-14 23:49:16,"6001 W CARMEN AV,MKE",4,ACC PI,Service in Progress
190452715-Service in Progress,190452715,2019-02-14 23:48:49,"N 16TH ST / W FINN PL,MKE",5,INVESTIGATION,Service in Progress
190452713-Assignment Completed,190452713,2019-02-14 23:47:49,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190452637-Service in Progress,190452637,2019-02-14 23:47:20,"4543 N 76TH ST,MKE",7,FAMILY TROUBLE,Service in Progress
190452708-Service in Progress,190452708,2019-02-14 23:45:02,"749 W STATE ST,MKE",1,FOLLOW UP,Service in Progress
190452723-Assignment Completed,190452723,2019-02-14 23:53:47,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190452721-Assignment Completed,190452721,2019-02-14 23:53:11,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190452714-Assignment Completed,190452714,2019-02-14 23:49:20,"433 W ST PAUL AV,MKE",1,MEET MFD,Assignment Completed
190452666-Assignment Completed,190452666,2019-02-14 23:22:37,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190452733-Assignment Completed,190452733,2019-02-14 23:59:14,"9200 W BLUE MOUND RD,MKE",3,BUSINESS CHECK,Assignment Completed
190452725-Service in Progress,190452725,2019-02-14 23:55:55,"3144 N JULIA ST,MKE",5,SHOTS FIRED,Service in Progress
190452727-Assignment Completed,190452727,2019-02-14 23:55:01,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190460002-Service in Progress,190460002,2019-02-15 00:05:00,"2911 N 11TH LA,MKE",5,PROPERTY DAM-DV,Service in Progress
190452730-Unable to Locate Complainant,190452730,2019-02-15 00:04:36,"6851 W GRANTOSA DR,MKE",4,STOLEN VEHICLE,Unable to Locate Complainant
190460004-Service in Progress,190460004,2019-02-15 00:04:27,"545 W LAYTON AV,MKE",6,FOLLOW UP,Service in Progress
190452673-Service in Progress,190452673,2019-02-15 00:04:05,"1820 N 39TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
190460003-Assignment Completed,190460003,2019-02-15 00:03:51,"3945 S 76TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190452734-Service in Progress,190452734,2019-02-15 00:03:31,"949 N 9TH ST,MKE",1,BATTERY,Service in Progress
190460012-Service in Progress,190460012,2019-02-15 00:08:58,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190460011-Service in Progress,190460011,2019-02-15 00:08:31,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress
190452458-Service in Progress,190452458,2019-02-15 00:07:53,"8641 W CAPITOL DR,MKE",7,NOTIFICATION,Service in Progress
190460006-Service in Progress,190460006,2019-02-15 00:06:15,"3900 W GALENA ST,MKE",3,INVESTIGATION,Service in Progress
190460005-Unable to Locate Complainant,190460005,2019-02-15 00:05:32,"2700 W CAPITOL DR,MKE",5,INJ PERSON/SICK,Unable to Locate Complainant
190452524-Service in Progress,190452524,2019-02-15 00:14:26,"N 81ST ST / W VILLARD AV,MKE",7,PROPERTY PICKUP,Service in Progress
190452481-Service in Progress,190452481,2019-02-15 00:13:58,"4025 W BURLEIGH ST,MKE",7,FOLLOW UP,Service in Progress
190460019-Advised,190460019,2019-02-15 00:13:58,"2031 S LAYTON BL,MKE",2,TRAFFIC STOP,Advised
190460018-Assignment Completed,190460018,2019-02-15 00:13:44,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
190452569-Service in Progress,190452569,2019-02-15 00:13:11,"3626 W FOND DU LAC AV,MKE",7,PRISONER TRANS,Service in Progress
190452720-Service in Progress,190452720,2019-02-15 00:12:24,"2717 N GRANT BL,MKE",7,FAMILY TROUBLE,Service in Progress
190460016-Advised,190460016,2019-02-15 00:12:23,"5200 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
190460015-Assignment Completed,190460015,2019-02-15 00:12:11,"602 S 2ND ST,MKE",2,BUSINESS CHECK,Assignment Completed
190452700-Unable to Locate Complainant,190452700,2019-02-15 00:12:03,"3510 N 7TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
190452707-Unable to Locate Complainant,190452707,2019-02-15 00:11:50,"1546 S 13TH ST,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
190460013-Advised,190460013,2019-02-15 00:11:43,"3218 S 35TH ST,MKE",6,VIOL REST ORDER,Advised
190452648-Service in Progress,190452648,2019-02-15 00:11:05,"4127 N 13TH ST,MKE",5,STOLEN VEHICLE,Service in Progress
190452709-Service in Progress,190452709,2019-02-15 00:10:50,"4683 N 79TH ST,MKE",7,SUBJ WANTED,Service in Progress
190452699-Service in Progress,190452699,2019-02-15 00:10:27,"2920 N VEL R PHILLIPS AV,MKE",5,PRISONER TRANS,Service in Progress
190452673-Advised,190452673,2019-02-15 00:04:05,"1820 N 39TH ST,MKE",3,TRBL W/SUBJ,Advised
190452712-Assignment Completed,190452712,2019-02-14 23:49:16,"6001 W CARMEN AV,MKE",4,ACC PI,Assignment Completed
190452715-Advised,190452715,2019-02-14 23:48:49,"N 16TH ST / W FINN PL,MKE",5,INVESTIGATION,Advised
190452637-Advised,190452637,2019-02-14 23:47:20,"4543 N 76TH ST,MKE",7,FAMILY TROUBLE,Advised
190452662-No Prosecution,190452662,2019-02-14 23:25:01,"4531 N 65TH ST,MKE",7,BATTERY,No Prosecution
190460028-Assignment Completed,190460028,2019-02-15 00:19:40,"1624 W WELLS ST,MKE",3,BUSINESS CHECK,Assignment Completed
190460027-Assignment Completed,190460027,2019-02-15 00:19:12,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190460026-Advised,190460026,2019-02-15 00:19:09,"7200 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
190460025-Assignment Completed,190460025,2019-02-15 00:18:47,"2300 S KINNICKINNIC AV,MKE",6,PATROL,Assignment Completed
190460024-Service in Progress,190460024,2019-02-15 00:17:41,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
190460023-Assignment Completed,190460023,2019-02-15 00:17:30,"2254 S CHASE AV,MKE",2,BATTERY,Assignment Completed
190460020-Service in Progress,190460020,2019-02-15 00:15:16,"2809 W HIGHLAND BL,MKE",3,TRBL W/SUBJ,Service in Progress
190452481-Assignment Completed,190452481,2019-02-15 00:13:58,"4025 W BURLEIGH ST,MKE",7,FOLLOW UP,Assignment Completed
190452458-Advised,190452458,2019-02-15 00:07:53,"8641 W CAPITOL DR,MKE",7,NOTIFICATION,Advised
190460002-City Citation(s) Issued,190460002,2019-02-15 00:05:00,"2911 N 11TH LA,MKE",5,PROPERTY DAM-DV,City Citation(s) Issued
190452708-Assignment Completed,190452708,2019-02-14 23:45:02,"749 W STATE ST,MKE",1,FOLLOW UP,Assignment Completed
190460037-Service in Progress,190460037,2019-02-15 00:24:10,"2450 W WISCONSIN AV,MKE",3,SUBJ STOP,Service in Progress
190460033-Service in Progress,190460033,2019-02-15 00:23:23,"7609 N 76TH ST,MKE",4,BATTERY,Service in Progress
190460036-Assignment Completed,190460036,2019-02-15 00:23:10,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
190460035-Service in Progress,190460035,2019-02-15 00:22:42,"2700 W CENTER ST,MKE",5,INVESTIGATION,Service in Progress
190460032-Service in Progress,190460032,2019-02-15 00:22:24,"3607 N 76TH ST,MKE",7,FIGHT,Service in Progress
190460034-Service in Progress,190460034,2019-02-15 00:22:19,"4715 W VLIET ST,MKE",3,SPECIAL ASSIGN,Service in Progress
190460031-Service in Progress,190460031,2019-02-15 00:21:26,"5505 W LISBON AV,MKE",3,BUSINESS CHECK,Service in Progress
190452640-Service in Progress,190452640,2019-02-15 00:21:12,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
190460008-Advised,190460008,2019-02-15 00:20:33,"3233 S 27TH ST,MKE",6,TRBL W/SUBJ,Advised
190460048-Assignment Completed,190460048,2019-02-15 00:28:13,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190460041-Advised,190460041,2019-02-15 00:28:04,"5144 N 105TH ST,MKE",4,BATTERY,Advised
190460046-Service in Progress,190460046,2019-02-15 00:27:04,"3100-BLK S 10TH ST,MKE",6,PATROL,Service in Progress
190460044-Assignment Completed,190460044,2019-02-15 00:26:50,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190460040-Service in Progress,190460040,2019-02-15 00:25:54,"4400 W STATE ST,MKE",3,PATROL,Service in Progress
190452729-Service in Progress,190452729,2019-02-15 00:25:17,"4756 N 74TH ST,MKE",7,THEFT,Service in Progress
190460033-Unable to Locate Complainant,190460033,2019-02-15 00:23:23,"7609 N 76TH ST,MKE",4,BATTERY,Unable to Locate Complainant
190460031-Assignment Completed,190460031,2019-02-15 00:21:26,"5505 W LISBON AV,MKE",3,BUSINESS CHECK,Assignment Completed
190460020-Assignment Completed,190460020,2019-02-15 00:15:16,"2809 W HIGHLAND BL,MKE",3,TRBL W/SUBJ,Assignment Completed
190460012-Assignment Completed,190460012,2019-02-15 00:08:58,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
190460006-Assignment Completed,190460006,2019-02-15 00:06:15,"3900 W GALENA ST,MKE",3,INVESTIGATION,Assignment Completed
190460053-Service in Progress,190460053,2019-02-15 00:32:56,"3612 N 57TH ST,MKE",7,BATTERY DV,Service in Progress
190460052-Advised,190460052,2019-02-15 00:31:03,"6900 W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
190460051-Assignment Completed,190460051,2019-02-15 00:30:32,"N 9TH ST / W HIGHLAND AV,MKE",1,TRAFFIC STOP,Assignment Completed
190452640-Assignment Completed,190452640,2019-02-15 00:21:12,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Assignment Completed
