ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191182572-Service in Progress,191182572,2019-04-28 23:28:37,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
191182555-Service in Progress,191182555,2019-04-28 23:28:24,"420 E CAPITOL DR,MKE",5,BATTERY,Service in Progress
191182566-Service in Progress,191182566,2019-04-28 23:27:56,"609 N 31ST ST,MKE",3,BATTERY DV,Service in Progress
191182567-Service in Progress,191182567,2019-04-28 23:27:50,"1347 N 7TH ST,MKE",5,BATTERY,Service in Progress
191182562-Service in Progress,191182562,2019-04-28 23:27:02,"4522 W MELVINA ST,MKE",7,THREAT,Service in Progress
191182559-To be Filed,191182559,2019-04-28 23:22:02,"W COURT ST / N MARTIN L KING JR DR,MKE",1,THEFT VEHICLE,To be Filed
191182554-Assignment Completed,191182554,2019-04-28 23:18:52,"7607 W HAMPTON AV,MKE",7,TAVERN CHECK,Assignment Completed
191182538-Advised,191182538,2019-04-28 23:09:56,"3121 N 39TH ST,MKE",7,THREAT,Advised
191182537-Advised,191182537,2019-04-28 23:09:15,"2580 N OAKLAND AV,MKE",1,CALL FOR POLICE,Advised
191182506-Assignment Completed,191182506,2019-04-28 23:08:12,"845 N 26TH ST,MKE",3,THREAT,Assignment Completed
191182504-Advised/Referral,191182504,2019-04-28 22:54:03,"2858 N BREMEN ST,MKE",5,BATTERY DV,Advised/Referral
191182357-City Citation(s) Issued,191182357,2019-04-28 22:42:26,"5552 N 64TH ST,MKE",4,THEFT,City Citation(s) Issued
191182584-Assignment Completed,191182584,2019-04-28 23:34:57,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
191182581-Assignment Completed,191182581,2019-04-28 23:33:31,"2473 N 56TH ST,MKE",3,INVESTIGATION,Assignment Completed
191182579-Assignment Completed,191182579,2019-04-28 23:32:35,"3472 S 13TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
191182577-Assignment Completed,191182577,2019-04-28 23:31:57,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
191182571-Service in Progress,191182571,2019-04-28 23:31:41,"4736 N 37TH ST,MKE",7,ENTRY,Service in Progress
191182574-Assignment Completed,191182574,2019-04-28 23:31:02,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
191182572-Assignment Completed,191182572,2019-04-28 23:28:37,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
191182556-Assignment Completed,191182556,2019-04-28 23:20:43,"8220 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed
191182540-Advised,191182540,2019-04-28 23:19:37,"7101 W APPLETON AV,MKE",7,CALL FOR POLICE,Advised
191182549-City Citation(s) Issued,191182549,2019-04-28 23:16:32,"3522 N MARTIN L KING JR DR,MKE",5,TRAFFIC STOP,City Citation(s) Issued
191182539-Assignment Completed,191182539,2019-04-28 23:08:11,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191182592-Assignment Completed,191182592,2019-04-28 23:39:33,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
191182588-Assignment Completed,191182588,2019-04-28 23:37:23,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
191182575-Unable to Locate Complainant,191182575,2019-04-28 23:36:37,"1326 N 43RD ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant
191182583-Assignment Completed,191182583,2019-04-28 23:36:21,"9651 W HAMPTON AV,MKE",4,ROBBERY,Assignment Completed
191182585-Assignment Completed,191182585,2019-04-28 23:36:03,"4928 W VLIET ST,MKE",3,TAVERN CHECK,Assignment Completed
191182603-Service in Progress,191182603,2019-04-28 23:44:55,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
191182600-Service in Progress,191182600,2019-04-28 23:44:15,"2538 W PARNELL AV,MKE",6,BATTERY DV,Service in Progress
191182560-Unable to Locate Complainant,191182560,2019-04-28 23:41:11,"3510 N 7TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
191182578-Unable to Locate Complainant,191182578,2019-04-28 23:40:50,"4236 N 104TH ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
191182571-Advised/Referral,191182571,2019-04-28 23:31:41,"4736 N 37TH ST,MKE",7,ENTRY,Advised/Referral
191182563-Unable to Locate Complainant,191182563,2019-04-28 23:24:22,"4207 N 21ST ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
191182618-Assignment Completed,191182618,2019-04-28 23:49:52,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
191182615-Service in Progress,191182615,2019-04-28 23:49:33,"5526 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Service in Progress
191182614-Service in Progress,191182614,2019-04-28 23:49:27,"4600 W MARTIN DR,MKE",3,TRAFFIC LASER,Service in Progress
191182612-To be Filed,191182612,2019-04-28 23:48:36,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,To be Filed
191182576-Advised,191182576,2019-04-28 23:46:56,"N 77TH ST / W GREEN TREE RD,MKE",4,SUSP PERS/AUTO,Advised
191182606-Service in Progress,191182606,2019-04-28 23:46:49,"W NATIONAL AV / S LAYTON BL,MKE",2,ROBBERY ARMED,Service in Progress
191182627-Assignment Completed,191182627,2019-04-28 23:54:35,"2600 S HOWELL AV,MKE",6,PATROL,Assignment Completed
191182616-Service in Progress,191182616,2019-04-28 23:50:35,"6335 W VILLARD AV,MKE",7,BATTERY,Service in Progress
191182583-Unable to Locate Complainant,191182583,2019-04-28 23:36:21,"9651 W HAMPTON AV,MKE",4,ROBBERY,Unable to Locate Complainant
191182555-City Citation(s) Issued,191182555,2019-04-28 23:28:24,"420 E CAPITOL DR,MKE",5,BATTERY,City Citation(s) Issued
191182567-Advised/Referral,191182567,2019-04-28 23:27:50,"1347 N 7TH ST,MKE",5,BATTERY,Advised/Referral
191182621-Unable to Locate Complainant,191182621,2019-04-28 23:59:17,"S 13TH ST / W HAYES AV,MKE",2,SHOTS FIRED,Unable to Locate Complainant
191182587-Service in Progress,191182587,2019-04-28 23:58:01,"7700 W ACACIA ST,MKE",4,DEAD ON ENTRY,Service in Progress
191182530-Advised,191182530,2019-04-28 23:56:34,"232 W LOCUST ST,MKE",5,TRBL W/SUBJ,Advised
191182527-Service in Progress,191182527,2019-04-28 23:56:14,"1819 N CAMBRIDGE AV,MKE",1,NOISE NUISANCE,Service in Progress
191182616-Unable to Locate Complainant,191182616,2019-04-28 23:50:35,"6335 W VILLARD AV,MKE",7,BATTERY,Unable to Locate Complainant
191182615-Assignment Completed,191182615,2019-04-28 23:49:33,"5526 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Assignment Completed
191182614-Assignment Completed,191182614,2019-04-28 23:49:27,"4600 W MARTIN DR,MKE",3,TRAFFIC LASER,Assignment Completed
191182532-Open Investigation,191182532,2019-04-28 23:17:59,"1002 W PIERCE ST,MKE",2,CALL FOR POLICE,Open Investigation
