ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182742886-Service in Progress,182742886,2018-10-01 23:29:53,"1234 N 34TH ST,MKE",3,BATTERY,Service in Progress
182742888-Service in Progress,182742888,2018-10-01 23:29:16,"749 W STATE ST,MKE",1,INVESTIGATION,Service in Progress
182742887-Advised,182742887,2018-10-01 23:27:59,"2131 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
182742884-Service in Progress,182742884,2018-10-01 23:26:21,"2773 N 39TH ST,MKE",7,BATTERY DV,Service in Progress
182742885-Assignment Completed,182742885,2018-10-01 23:25:41,"2333 N 49TH ST,MKE",3,REPORTS,Assignment Completed
182742881-Assignment Completed,182742881,2018-10-01 23:25:10,9200 W HAWTHORNE,3,PATROL,Assignment Completed
182742873-Unable to Locate Complainant,182742873,2018-10-01 23:25:06,"3328 S 15TH ST,MKE",6,NOISE NUISANCE,Unable to Locate Complainant
182742871-Assignment Completed,182742871,2018-10-01 23:20:56,"435 W HAMPTON AV,MKE",5,PATROL,Assignment Completed
182742869-Assignment Completed,182742869,2018-10-01 23:20:42,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
182742862-Advised,182742862,2018-10-01 23:18:32,"3303 W WALNUT ST,MKE",3,FAMILY TROUBL-DV,Advised
182742844-Advised/Referral,182742844,2018-10-01 23:11:48,"3436 N 17TH ST,MKE",5,VIOL REST ORDER,Advised/Referral
182742826-Advised/Referral,182742826,2018-10-01 22:57:55,"2000-BLK S 11TH ST,MKE",2,CALL FOR POLICE,Advised/Referral
182742833-Service in Progress,182742833,2018-10-01 23:34:34,"729 N MILWAUKEE ST,MKE",1,NOISE NUISANCE,Service in Progress
182742896-Service in Progress,182742896,2018-10-01 23:33:51,"8758 W APPLETON AV,MKE",7,BATTERY,Service in Progress
182742897-Service in Progress,182742897,2018-10-01 23:33:10,"7605 W FLORIST AV,MKE",4,TRAFFIC HAZARD,Service in Progress
182742893-Advised/Referral,182742893,2018-10-01 23:32:58,"4100 S 51ST ST,MKE",6,ENTRY,Advised/Referral
182742891-Assignment Completed,182742891,2018-10-01 23:31:04,"3706 W BRANTING LA,MKE",2,FOLLOW UP,Assignment Completed
182742890-Assignment Completed,182742890,2018-10-01 23:30:54,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182742889-Service in Progress,182742889,2018-10-01 23:30:12,"2105 W LAPHAM ST,MKE",2,FOLLOW UP,Service in Progress
182742910-Advised,182742910,2018-10-01 23:39:55,"1227 W CONCORDIA AV,MKE",5,TRAFFIC STOP,Advised
182742909-Assignment Completed,182742909,2018-10-01 23:39:40,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182742908-Assignment Completed,182742908,2018-10-01 23:39:22,"E STATE ST / N WATER ST,MKE",1,TRAFFIC HAZARD,Assignment Completed
182742907-Advised,182742907,2018-10-01 23:39:21,"1335 W HISTORIC MITCHELL ST,MKE",2,TRAFFIC STOP,Advised
182742902-Service in Progress,182742902,2018-10-01 23:38:42,"4264 N 84TH ST,MKE",7,SUBJ WITH WEAPON,Service in Progress
182742906-Assignment Completed,182742906,2018-10-01 23:38:39,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182742854-Unable to Locate Complainant,182742854,2018-10-01 23:37:31,"6991 W GLENBROOK RD,MKE",4,SUBJ WANTED,Unable to Locate Complainant
182742904-Assignment Completed,182742904,2018-10-01 23:36:41,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182742883-Service in Progress,182742883,2018-10-01 23:36:26,"7010 N 60TH ST,MKE",4,BATTERY DV,Service in Progress
182742903-Service in Progress,182742903,2018-10-01 23:36:19,"2333 N 49TH ST,MKE",3,FOLLOW UP,Service in Progress
182742919-Assignment Completed,182742919,2018-10-01 23:43:00,"W CAPITOL DR / N MARTIN L KING JR DR,MKE",5,INVESTIGATION,Assignment Completed
182742918-Service in Progress,182742918,2018-10-01 23:42:50,"11101 W LINCOLN, WEST ALLIS WI",1,ASSIGNMENT,Service in Progress
182742917-Service in Progress,182742917,2018-10-01 23:42:42,"134 W JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
182742914-Assignment Completed,182742914,2018-10-01 23:41:30,"5440 S 27TH ST,MKE",6,TRAFFIC STOP,Assignment Completed
182742905-Assignment Completed,182742905,2018-10-01 23:41:22,"2539 S 19TH ST,MKE",2,SUSP PERS/AUTO,Assignment Completed
182742911-Advised,182742911,2018-10-01 23:40:08,"620 W MAPLE ST,MKE",2,TRAFFIC STOP,Advised
182742926-Assignment Completed,182742926,2018-10-01 23:49:34,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182742920-Service in Progress,182742920,2018-10-01 23:48:53,"5438 N 54TH ST,MKE",4,BATTERY DV,Service in Progress
182742838-Unable to Locate Complainant,182742838,2018-10-01 23:48:48,"1400-BLK N ASTOR ST,MKE",1,NOISE NUISANCE,Unable to Locate Complainant
182742925-Assignment Completed,182742925,2018-10-01 23:48:40,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182742916-Service in Progress,182742916,2018-10-01 23:48:18,"5908 N 37TH ST,MKE",4,ENTRY,Service in Progress
182742921-Advised,182742921,2018-10-01 23:45:53,"1900 W WALNUT ST,MKE",3,TRAFFIC STOP,Advised
182742933-Assignment Completed,182742933,2018-10-01 23:53:37,"1300 E BRADY ST,MKE",1,PARK AND WALK,Assignment Completed
182742929-Assignment Completed,182742929,2018-10-01 23:51:45,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
182742924-Service in Progress,182742924,2018-10-01 23:50:06,"2929 S 6TH ST,MKE",6,GAS LEAK,Service in Progress
182742945-Advised,182742945,2018-10-01 23:59:41,"N MARSHALL ST / E KNAPP ST,MKE",1,TRAFFIC STOP,Advised
182742943-Advised,182742943,2018-10-01 23:59:00,"2750 W GALENA ST,MKE",3,TRAFFIC STOP,Advised
182742939-Service in Progress,182742939,2018-10-01 23:56:43,"242 E CONCORDIA AV,MKE",5,ACC PDO,Service in Progress
182742916-Assignment Completed,182742916,2018-10-01 23:48:18,"5908 N 37TH ST,MKE",4,ENTRY,Assignment Completed
182742883-Advised/Referral,182742883,2018-10-01 23:36:26,"7010 N 60TH ST,MKE",4,BATTERY DV,Advised/Referral
182742897-Assignment Completed,182742897,2018-10-01 23:33:10,"7605 W FLORIST AV,MKE",4,TRAFFIC HAZARD,Assignment Completed
182742889-Assignment Completed,182742889,2018-10-01 23:30:12,"2105 W LAPHAM ST,MKE",2,FOLLOW UP,Assignment Completed
182742878-Assignment Completed,182742878,2018-10-01 23:23:30,"S 16TH ST / W MITCHELL ST,MKE",2,TRAFFIC STOP,Assignment Completed
182750003-Service in Progress,182750003,2018-10-02 00:04:50,"3102 S 17TH ST,MKE",6,DEAD ON ENTRY,Service in Progress
182750007-Assignment Completed,182750007,2018-10-02 00:03:49,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
182750002-Advised/Referral,182750002,2018-10-02 00:02:26,"1901 N 7TH ST,MKE",5,FAMILY TROUBL-DV,Advised/Referral
