ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190892582-Service in Progress,190892582,2019-03-30 23:27:48,"3049 N 59TH ST,MKE",7,ACC UNKN INJ,Service in Progress
190892590-Assignment Completed,190892590,2019-03-30 23:27:33,"1606 W OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190892579-Service in Progress,190892579,2019-03-30 23:26:59,"4037 N 60TH ST,MKE",7,CALL FOR POLICE,Service in Progress
190892585-Service in Progress,190892585,2019-03-30 23:26:55,"2966 N PIERCE ST,MKE",5,INJ PERSON/SICK,Service in Progress
190892586-Assignment Completed,190892586,2019-03-30 23:25:55,"8020 N 76TH ST,MKE",4,BUSINESS CHECK,Assignment Completed
190892573-Assignment Completed,190892573,2019-03-30 23:17:49,"2333 N 49TH ST,MKE",3,ASSIGNMENT,Assignment Completed
190892568-Assignment Completed,190892568,2019-03-30 23:15:45,"N SWAN RD / W BROWN DEER RD,MKE",4,PATROL,Assignment Completed
190892545-Assignment Completed,190892545,2019-03-30 23:04:43,"N 34TH ST / W WRIGHT ST,MKE",3,INVESTIGATION,Assignment Completed
190892541-Assignment Completed,190892541,2019-03-30 23:03:38,"4800 W WRIGHT ST,MKE",3,INVESTIGATION,Assignment Completed
190892477-Unable to Locate Complainant,190892477,2019-03-30 23:01:46,"2866 N MURRAY AV,MKE",1,NOISE NUISANCE,Unable to Locate Complainant
190892294-To be Filed,190892294,2019-03-30 22:56:58,"3017 W HIGHLAND BL,MKE",3,ENTRY AUTOS,To be Filed
190892520-Assignment Completed,190892520,2019-03-30 22:53:54,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
190892464-Assignment Completed,190892464,2019-03-30 22:38:58,"340 E ARCHER AV,MKE",6,SUBJ WANTED,Assignment Completed
190892490-Advised,190892490,2019-03-30 22:38:31,"2449 N 33RD ST,MKE",3,TRBL W/JUV,Advised
190892478-Advised,190892478,2019-03-30 22:31:17,"635 N 26TH ST,MKE",3,WELFARE CITIZEN,Advised
190892600-Assignment Completed,190892600,2019-03-30 23:34:42,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190892598-Assignment Completed,190892598,2019-03-30 23:34:01,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
190892594-Advised,190892594,2019-03-30 23:33:31,"1526 S 15TH PL,MKE",2,SUSP PERS/AUTO,Advised
190892597-Advised,190892597,2019-03-30 23:32:57,"1900 W BECHER ST,MKE",2,TRAFFIC STOP,Advised
190892595-Service in Progress,190892595,2019-03-30 23:32:48,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190892530-Service in Progress,190892530,2019-03-30 23:30:18,"2246 S 30TH ST,MKE",2,LANDLORD/TEN TRB,Service in Progress
190892579-Advised,190892579,2019-03-30 23:26:59,"4037 N 60TH ST,MKE",7,CALL FOR POLICE,Advised
190892562-Advised,190892562,2019-03-30 23:19:38,"2338 W FOREST HOME AV,MKE",2,TRBL W/SUBJ,Advised
190892549-City Citation(s) Issued,190892549,2019-03-30 23:06:52,"4707 W EUCLID AV,MKE",6,NOISE NUISANCE,City Citation(s) Issued
190892519-Assignment Completed,190892519,2019-03-30 23:01:23,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Assignment Completed
190892610-Advised,190892610,2019-03-30 23:39:30,"113 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised
190892608-Assignment Completed,190892608,2019-03-30 23:39:00,"2600 W NORTH AV,MKE",3,INVESTIGATION,Assignment Completed
190892606-Service in Progress,190892606,2019-03-30 23:38:51,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
190892607-Assignment Completed,190892607,2019-03-30 23:38:51,"1500 W CANAL ST,MKE",3,PARK AND WALK,Assignment Completed
190892604-Assignment Completed,190892604,2019-03-30 23:38:29,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190892603-Assignment Completed,190892603,2019-03-30 23:37:49,"1030 E NORTH AV,MKE",5,BUSINESS CHECK,Assignment Completed
190892518-Service in Progress,190892518,2019-03-30 23:37:31,"10020 W FOUNTAIN AV,MKE",4,NOISE NUISANCE,Service in Progress
190892515-Advised,190892515,2019-03-30 23:36:55,"5166 N LOVERS LANE RD,MKE",4,NOISE NUISANCE,Advised
190892602-Assignment Completed,190892602,2019-03-30 23:36:27,"N VEL R PHILLIPS AV / W CHERRY ST,MKE",1,PATROL,Assignment Completed
190892617-Service in Progress,190892617,2019-03-30 23:44:27,"S 1ST ST / W LAPHAM BL,MKE",2,ENTRY,Service in Progress
190892622-Service in Progress,190892622,2019-03-30 23:44:12,"2944 N 37TH ST,MKE",7,WELFARE CITIZEN,Service in Progress
190892620-Assignment Completed,190892620,2019-03-30 23:42:14,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190892618-Assignment Completed,190892618,2019-03-30 23:41:03,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190892616-Assignment Completed,190892616,2019-03-30 23:40:48,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190892614-Service in Progress,190892614,2019-03-30 23:40:15,"N 105TH ST / W JONEN ST,MKE",4,NETWORK CRIMINAL,Service in Progress
190892613-Service in Progress,190892613,2019-03-30 23:40:06,"2653 N 29TH ST,MKE",3,SHOTSPOTTER,Service in Progress
190892595-Assignment Completed,190892595,2019-03-30 23:32:48,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190892638-Assignment Completed,190892638,2019-03-30 23:49:52,"S 2ND ST / W FLORIDA ST,MKE",1,INJ PERSON/SICK,Assignment Completed
190892624-Service in Progress,190892624,2019-03-30 23:48:46,"S CLEMENT AV / E OKLAHOMA AV,MKE",6,INJ PERSON/SICK,Service in Progress
190892630-Service in Progress,190892630,2019-03-30 23:46:17,"1206 N 43RD ST,MKE",3,FOLLOW UP,Service in Progress
190892619-Assignment Completed,190892619,2019-03-30 23:45:43,"401 S 2ND ST,MKE",2,INJ PERSON/SICK,Assignment Completed
190892617-Advised/Referral,190892617,2019-03-30 23:44:27,"S 1ST ST / W LAPHAM BL,MKE",2,ENTRY,Advised/Referral
190892606-Assignment Completed,190892606,2019-03-30 23:38:51,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190892525-Assignment Completed,190892525,2019-03-30 22:57:35,"N 37TH ST / W HAMPTON AV,MKE",7,ACC PDO,Assignment Completed
190892649-Service in Progress,190892649,2019-03-30 23:54:59,"700-BLK N MILWAUKEE ST,MKE",1,PATROL,Service in Progress
190892646-Service in Progress,190892646,2019-03-30 23:52:46,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
190892645-Advised,190892645,2019-03-30 23:52:41,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Advised
190892644-Advised,190892644,2019-03-30 23:52:24,"1044 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Advised
190892547-Advised,190892547,2019-03-30 23:52:15,"3354 N 27TH ST,MKE",5,FAMILY TROUBLE,Advised
190892643-Assignment Completed,190892643,2019-03-30 23:52:13,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190892641-Assignment Completed,190892641,2019-03-30 23:50:57,"7222 N TEUTONIA AV,MKE",4,FOLLOW UP,Assignment Completed
190892636-Unable to Locate Complainant,190892636,2019-03-30 23:50:55,"N FARWELL AV / E CURTIS PL,MKE",1,SHOTS FIRED,Unable to Locate Complainant
190892622-Advised,190892622,2019-03-30 23:44:12,"2944 N 37TH ST,MKE",7,WELFARE CITIZEN,Advised
190892537-Assignment Completed,190892537,2019-03-30 23:05:36,"1923 N 24TH PL,MKE",3,WELFARE CITIZEN,Assignment Completed
190892525-To be Filed,190892525,2019-03-30 22:57:35,"N 37TH ST / W HAMPTON AV,MKE",7,ACC PDO,To be Filed
190892559-Service in Progress,190892559,2019-03-30 23:56:00,"2333 N 49TH ST,MKE",3,PRISONER TRANS,Service in Progress
190900004-Service in Progress,190900004,2019-03-31 00:04:58,"1650 N FARWELL AV,MKE",1,THEFT FROM PERSN,Service in Progress
190900006-Service in Progress,190900006,2019-03-31 00:03:53,"7600 W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress
190900003-Service in Progress,190900003,2019-03-31 00:00:59,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
190900001-Advised,190900001,2019-03-31 00:00:17,"2925 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,Advised
190892646-Assignment Completed,190892646,2019-03-30 23:52:46,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190892518-Advised,190892518,2019-03-30 23:37:31,"10020 W FOUNTAIN AV,MKE",4,NOISE NUISANCE,Advised
190892651-Service in Progress,190892651,2019-03-31 00:09:24,"5741 N 36TH ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress
190892648-Service in Progress,190892648,2019-03-31 00:09:21,"5469 N 91ST ST,MKE",4,ACC PDO,Service in Progress
190900009-Service in Progress,190900009,2019-03-31 00:08:28,"8711 W BROWN DEER RD,MKE",4,WELFARE CITIZEN,Service in Progress
190900011-Service in Progress,190900011,2019-03-31 00:08:20,"N 21ST ST / W WRIGHT ST,MKE",3,SHOTS FIRED,Service in Progress
190892623-Service in Progress,190892623,2019-03-31 00:06:26,"1560 W PIERCE ST,MKE",2,NOISE NUISANCE,Service in Progress
190892612-Service in Progress,190892612,2019-03-31 00:06:05,"2466 S 9TH ST,MKE",2,TRBL W/SUBJ,Service in Progress
190900006-Advised,190900006,2019-03-31 00:03:53,"7600 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
190892617-Assignment Completed,190892617,2019-03-30 23:44:27,"S 1ST ST / W LAPHAM BL,MKE",2,ENTRY,Assignment Completed
190900025-City Citation(s) Issued,190900025,2019-03-31 00:14:12,"2922 S 13TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued
190900024-Advised,190900024,2019-03-31 00:13:51,"1044 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Advised
190892567-Service in Progress,190892567,2019-03-31 00:13:18,"1221 N 31ST ST,MKE",3,TRBL W/SUBJ,Service in Progress
190900012-Service in Progress,190900012,2019-03-31 00:12:58,"5857 N 60TH ST,MKE",4,ACC PDO,Service in Progress
190900010-Service in Progress,190900010,2019-03-31 00:12:47,"1113 W MADISON ST,MKE",2,TRBL W/SUBJ,Service in Progress
190892587-Unable to Locate Complainant,190892587,2019-03-31 00:11:55,"N 7TH ST / W BROWN ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
190900019-Service in Progress,190900019,2019-03-31 00:11:48,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190892626-Service in Progress,190892626,2019-03-31 00:11:15,"3733 N 12TH ST,MKE",5,CALL FOR POLICE,Service in Progress
190900017-Advised,190900017,2019-03-31 00:11:01,"S 18TH ST / W OKLAHOMA AV,MKE",6,INVESTIGATION,Advised
190900013-Service in Progress,190900013,2019-03-31 00:10:33,"9216 W BIRCH AV,MKE",4,VIOL REST ORDER,Service in Progress
190900011-Unable to Locate Complainant,190900011,2019-03-31 00:08:20,"N 21ST ST / W WRIGHT ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
190892623-Advised,190892623,2019-03-31 00:06:26,"1560 W PIERCE ST,MKE",2,NOISE NUISANCE,Advised
190892612-Advised,190892612,2019-03-31 00:06:05,"2466 S 9TH ST,MKE",2,TRBL W/SUBJ,Advised
190892580-Advised,190892580,2019-03-30 23:22:07,"5541 N TEUTONIA AV,MKE",4,CALL FOR POLICE,Advised
190900037-Service in Progress,190900037,2019-03-31 00:19:54,"1000 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
190900035-Assignment Completed,190900035,2019-03-31 00:19:09,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
