ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182672969-Service in Progress,182672969,2018-09-24 23:29:54,"1300 E BRADY ST,MKE",1,PARK AND WALK,Service in Progress
182672967-Assignment Completed,182672967,2018-09-24 23:28:38,"3500 W NORTH AV,MKE",3,TRAFFIC LASER,Assignment Completed
182672848-Unable to Locate Complainant,182672848,2018-09-24 23:28:29,"231 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
182672966-Service in Progress,182672966,2018-09-24 23:28:06,"3874 N 26TH ST,MKE",5,SHOTSPOTTER,Service in Progress
182672962-City Citation(s) Issued,182672962,2018-09-24 23:25:57,"3900 W VILLARD AV,MKE",4,TRAFFIC STOP,City Citation(s) Issued
182672483-Open Investigation,182672483,2018-09-24 23:15:44,"10111 W CONGRESS ST,MKE",7,PROPERTY DAMAGE,Open Investigation
182672928-Assignment Completed,182672928,2018-09-24 23:08:57,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
182672978-Service in Progress,182672978,2018-09-24 23:33:55,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
182672976-Advised,182672976,2018-09-24 23:33:15,"5100 W NORTH AV,MKE",3,TRAFFIC STOP,Advised
182672973-Service in Progress,182672973,2018-09-24 23:33:05,"N 37TH ST / W CENTER ST,MKE",3,FIRE,Service in Progress
182672975-Service in Progress,182672975,2018-09-24 23:32:46,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
182672936-Advised,182672936,2018-09-24 23:32:39,"1418 N 54TH ST,MKE",3,NOISE NUISANCE,Advised
182672970-Assignment Completed,182672970,2018-09-24 23:32:02,"2702 N 37TH ST,MKE",7,FIRE,Assignment Completed
182672972-Assignment Completed,182672972,2018-09-24 23:31:53,"8884 N 95TH ST,MKE",4,INVESTIGATION,Assignment Completed
182672971-Service in Progress,182672971,2018-09-24 23:30:25,"3410 N SHERMAN BL,MKE",7,TRAFFIC STOP,Service in Progress
182672966-Unable to Locate Complainant,182672966,2018-09-24 23:28:06,"3874 N 26TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
182672876-Advised,182672876,2018-09-24 23:22:22,"6829 N DARIEN ST,MKE",4,TRBL W/SUBJ,Advised
182672950-Assignment Completed,182672950,2018-09-24 23:19:42,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed
182672925-Assignment Completed,182672925,2018-09-24 23:07:38,"2600-BLK N 48TH ST,MKE",3,INVESTIGATION,Assignment Completed
182672905-Assignment Completed,182672905,2018-09-24 22:59:44,"2122 N 24TH PL,MKE",3,TRBL W/SUBJ-DV,Assignment Completed
182672992-Assignment Completed,182672992,2018-09-24 23:39:56,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed
182672991-Assignment Completed,182672991,2018-09-24 23:39:46,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182672964-Service in Progress,182672964,2018-09-24 23:39:19,"749 W STATE ST,MKE",1,MED RUN,Service in Progress
182672990-Assignment Completed,182672990,2018-09-24 23:39:18,"4398 N 27TH ST,MKE",5,BUSINESS CHECK,Assignment Completed
182672989-Assignment Completed,182672989,2018-09-24 23:39:11,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
182672988-Advised,182672988,2018-09-24 23:38:50,"4767 N 52ND ST,MKE",7,TRAFFIC STOP,Advised
182672524-Advised,182672524,2018-09-24 23:38:37,"8811 W MILL RD,MKE",4,TRBL W/SUBJ,Advised
182672986-Assignment Completed,182672986,2018-09-24 23:38:15,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182672979-Service in Progress,182672979,2018-09-24 23:37:44,"8924 W MILL RD,MKE",4,BATTERY DV,Service in Progress
182672984-Assignment Completed,182672984,2018-09-24 23:37:14,"2461 S ST CLAIR ST,MKE",6,BUSINESS CHECK,Assignment Completed
182672980-Advised,182672980,2018-09-24 23:35:33,"8841 N SWAN RD,MKE",4,TRAFFIC STOP,Advised
182672971-City Citation(s) Issued,182672971,2018-09-24 23:30:25,"3410 N SHERMAN BL,MKE",7,TRAFFIC STOP,City Citation(s) Issued
182672969-Assignment Completed,182672969,2018-09-24 23:29:54,"1300 E BRADY ST,MKE",1,PARK AND WALK,Assignment Completed
182672919-Unable to Locate Complainant,182672919,2018-09-24 23:44:19,"N 5TH ST / W CENTER ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
182673003-Assignment Completed,182673003,2018-09-24 23:44:13,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
182673002-Assignment Completed,182673002,2018-09-24 23:44:09,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182672997-Service in Progress,182672997,2018-09-24 23:43:19,"6350 W SILVER SPRING DR,MKE",4,ENTRY,Service in Progress
182672949-Service in Progress,182672949,2018-09-24 23:43:04,"326 N WATER ST,MKE",1,NOISE NUISANCE,Service in Progress
182672999-Assignment Completed,182672999,2018-09-24 23:42:31,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182672996-Assignment Completed,182672996,2018-09-24 23:41:56,"8841 N SWAN RD,MKE",4,PATROL,Assignment Completed
182672995-Assignment Completed,182672995,2018-09-24 23:41:41,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182672951-Advised,182672951,2018-09-24 23:41:25,"8936 W HOWARD AV,MKE",6,FAMILY TROUBLE,Advised
182672994-Assignment Completed,182672994,2018-09-24 23:41:23,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182672985-Service in Progress,182672985,2018-09-24 23:40:21,"953 N 37TH ST,MKE",3,BATTERY DV,Service in Progress
182673009-Service in Progress,182673009,2018-09-24 23:49:13,"2335 S KINNICKINNIC AV,MKE",6,TRBL W/SUBJ,Service in Progress
182673007-Service in Progress,182673007,2018-09-24 23:48:10,"4172 N 19TH PL,MKE",5,FIRE,Service in Progress
182673010-Assignment Completed,182673010,2018-09-24 23:48:04,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
182672641-Advised,182672641,2018-09-24 23:48:03,"8303 W BOBOLINK AV,MKE",4,FAMILY TROUBLE,Advised
182673008-Advised,182673008,2018-09-24 23:47:09,"6900 W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
182673005-City Citation(s) Issued,182673005,2018-09-24 23:46:34,"N TEUTONIA AV / W CUSTER AV,MKE",4,TRAFFIC STOP,City Citation(s) Issued
182672561-Advised,182672561,2018-09-24 23:45:54,"3410 S 24TH ST,MKE",6,FAMILY TROUBLE,Advised
182673001-Service in Progress,182673001,2018-09-24 23:45:45,"9025 W CONGRESS ST,MKE",7,INJ PERSON/SICK,Service in Progress
182672978-Assignment Completed,182672978,2018-09-24 23:33:55,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
182672905-Advised,182672905,2018-09-24 22:59:44,"2122 N 24TH PL,MKE",3,TRBL W/SUBJ-DV,Advised
182672809-Unable to Locate Complainant,182672809,2018-09-24 23:51:33,"3439 S 26TH ST,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant
182673012-Unable to Locate Complainant,182673012,2018-09-24 23:50:18,"4245 N 17TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
182672949-Advised,182672949,2018-09-24 23:43:04,"326 N WATER ST,MKE",1,NOISE NUISANCE,Advised
182672955-To be Filed,182672955,2018-09-24 23:22:47,"749 W STATE ST,MKE",1,INVESTIGATION,To be Filed
182672912-Unable to Locate Complainant,182672912,2018-09-24 23:01:54,"2655 N 33RD ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
182673023-Service in Progress,182673023,2018-09-24 23:59:14,"N 20TH ST / W CENTER ST,MKE",3,SUBJ WITH WEAPON,Service in Progress
182672993-Service in Progress,182672993,2018-09-24 23:58:59,"6929 W SILVER SPRING DR,MKE",4,PRISONER TRANS,Service in Progress
182673011-Service in Progress,182673011,2018-09-24 23:57:40,"3006 S 27TH ST,MKE",6,CONVEY PROPERTY,Service in Progress
