ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191002841-Unable to Locate Complainant,191002841,2019-04-10 23:29:02,"2954 N 1ST ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
191002775-Advised,191002775,2019-04-10 23:28:18,"3911 N 21ST ST,MKE",5,TRBL W/SUBJ,Advised
191002853-Advised,191002853,2019-04-10 23:26:47,"201 W NATIONAL AV,MKE",2,TRAFFIC STOP,Advised
191002846-Assignment Completed,191002846,2019-04-10 23:26:27,"9838 W FOND DU LAC AV,MKE",4,SUSP PERS/AUTO,Assignment Completed
191002850-Service in Progress,191002850,2019-04-10 23:26:09,"5218 W BLUE MOUND RD,MKE",3,BUSINESS CHECK,Service in Progress
191002849-Assignment Completed,191002849,2019-04-10 23:25:57,"803 N 16TH ST,MKE",3,BUSINESS CHECK,Assignment Completed
191002847-Unable to Locate Complainant,191002847,2019-04-10 23:25:39,"S 28TH ST / W SCOTT ST,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
191002848-Service in Progress,191002848,2019-04-10 23:25:26,"5726 N 39TH ST,MKE",4,CALL FOR POLICE,Service in Progress
191002840-Assignment Completed,191002840,2019-04-10 23:21:04,"1100 W WELLS ST,MKE",3,PATROL,Assignment Completed
191002719-Unable to Locate Complainant,191002719,2019-04-10 23:13:35,"3536 N 24TH PL,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant
191002824-City Citation(s) Issued,191002824,2019-04-10 23:09:52,"1713 S 6TH ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
191002821-Assignment Completed,191002821,2019-04-10 23:04:37,"2200 N 57TH ST,MKE",3,FOLLOW UP,Assignment Completed
191002784-To be Filed,191002784,2019-04-10 22:56:20,"1432 W LOCUST ST,MKE",5,BATTERY,To be Filed
191002750-Assignment Completed,191002750,2019-04-10 22:34:46,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
191002865-Advised,191002865,2019-04-10 23:34:52,"S 20TH ST / W SCOTT ST,MKE",2,CALL FOR POLICE,Advised
191002868-Assignment Completed,191002868,2019-04-10 23:34:00,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191002864-No Prosecution,191002864,2019-04-10 23:33:13,"3888 N PORT WASHINGTON AV,MKE",5,BATTERY,No Prosecution
191002866-Service in Progress,191002866,2019-04-10 23:32:27,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
191002863-Service in Progress,191002863,2019-04-10 23:31:45,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
191002780-Assignment Completed,191002780,2019-04-10 23:31:39,"3730 N 7TH ST,MKE",5,ADDL INFO,Assignment Completed
191002862-To be Filed,191002862,2019-04-10 23:30:45,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,To be Filed
191002810-Advised,191002810,2019-04-10 23:30:01,"510 W CHAMBERS ST,MKE",5,FAMILY TROUBLE,Advised
191002834-Assignment Completed,191002834,2019-04-10 23:15:55,"S 2ND ST / W NATIONAL AV,MKE",2,PATROL,Assignment Completed
191002812-To be Filed,191002812,2019-04-10 23:01:05,"4943 W CENTER ST,MKE",3,ACC PDO,To be Filed
191002875-To be Filed,191002875,2019-04-10 23:39:21,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,To be Filed
191002874-Assignment Completed,191002874,2019-04-10 23:39:14,"9600 W GREENWOOD TR,MKE",4,PATROL,Assignment Completed
191002872-Service in Progress,191002872,2019-04-10 23:38:45,"2835 N 25TH ST,MKE",5,PROPERTY DAMAGE,Service in Progress
191002873-Assignment Completed,191002873,2019-04-10 23:38:29,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
191002852-Service in Progress,191002852,2019-04-10 23:37:49,"3423 S 15TH ST,MKE",6,WELFARE CITIZEN,Service in Progress
191002870-Assignment Completed,191002870,2019-04-10 23:36:37,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191002863-Assignment Completed,191002863,2019-04-10 23:31:45,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
191002850-Assignment Completed,191002850,2019-04-10 23:26:09,"5218 W BLUE MOUND RD,MKE",3,BUSINESS CHECK,Assignment Completed
191002882-Service in Progress,191002882,2019-04-10 23:44:52,"3600 W CLARKE ST,MKE",3,INVESTIGATION,Service in Progress
191002878-Assignment Completed,191002878,2019-04-10 23:41:26,"605 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed
191002876-Assignment Completed,191002876,2019-04-10 23:40:13,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
191002872-Advised,191002872,2019-04-10 23:38:45,"2835 N 25TH ST,MKE",5,PROPERTY DAMAGE,Advised
191002848-Advised,191002848,2019-04-10 23:25:26,"5726 N 39TH ST,MKE",4,CALL FOR POLICE,Advised
191002893-Assignment Completed,191002893,2019-04-10 23:49:20,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
191002892-Service in Progress,191002892,2019-04-10 23:48:34,"200 N BROADWAY,MKE",1,PATROL,Service in Progress
191002890-Assignment Completed,191002890,2019-04-10 23:48:32,"W CAPITOL DR / W FOND DU LAC AV,MKE",7,TRBL W/SUBJ,Assignment Completed
191002833-Service in Progress,191002833,2019-04-10 23:48:26,"W APPLETON AV / W SILVER SPRING DR,MKE",4,ACC PDO,Service in Progress
191002889-Assignment Completed,191002889,2019-04-10 23:47:24,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
191002829-Service in Progress,191002829,2019-04-10 23:47:16,"3233 N BUFFUM ST,MKE",5,TRBL W/SUBJ,Service in Progress
191002887-Service in Progress,191002887,2019-04-10 23:46:42,"9830 W BROWN DEER RD,MKE",4,NETWORK CRIMINAL,Service in Progress
191002886-Assignment Completed,191002886,2019-04-10 23:46:41,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
191002884-Service in Progress,191002884,2019-04-10 23:45:30,"6317 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Service in Progress
191002883-Assignment Completed,191002883,2019-04-10 23:45:26,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed
191002781-Assignment Completed,191002781,2019-04-10 23:18:11,"2820 N 41ST ST,MKE",7,SUBJ WITH WEAPON,Assignment Completed
191002898-Assignment Completed,191002898,2019-04-10 23:51:59,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
191002897-Service in Progress,191002897,2019-04-10 23:51:58,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Service in Progress
191002895-Service in Progress,191002895,2019-04-10 23:50:07,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
191002884-Assignment Completed,191002884,2019-04-10 23:45:30,"6317 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
191002911-Advised,191002911,2019-04-10 23:59:13,78/BRADLEY,4,TRAFFIC STOP,Advised
191002910-Assignment Completed,191002910,2019-04-10 23:58:34,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
191002909-Service in Progress,191002909,2019-04-10 23:58:15,"2333 N 49TH ST,MKE",3,FOLLOW UP,Service in Progress
191002907-Assignment Completed,191002907,2019-04-10 23:57:07,"5600 W CAPITOL DR,MKE",7,RETURN STATION,Assignment Completed
191002905-Service in Progress,191002905,2019-04-10 23:56:28,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
191002902-Service in Progress,191002902,2019-04-10 23:56:11,"2820 W WELLS ST,MKE",3,BATTERY DV,Service in Progress
191002892-Assignment Completed,191002892,2019-04-10 23:48:34,"200 N BROADWAY,MKE",1,PATROL,Assignment Completed
191002866-Assignment Completed,191002866,2019-04-10 23:32:27,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
191010009-Assignment Completed,191010009,2019-04-11 00:04:21,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
191010004-Service in Progress,191010004,2019-04-11 00:03:54,"3621 N 42ND ST,MKE",7,SHOTSPOTTER,Service in Progress
191010007-Service in Progress,191010007,2019-04-11 00:03:32,"2100 W BROWN ST,MKE",3,INVESTIGATION,Service in Progress
191010006-Service in Progress,191010006,2019-04-11 00:03:31,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Service in Progress
191002904-Service in Progress,191002904,2019-04-11 00:03:15,"4651 N 35TH ST,MKE",7,WELFARE CITIZEN,Service in Progress
191002895-Assignment Completed,191002895,2019-04-10 23:50:07,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
191002813-Assignment Completed,191002813,2019-04-10 23:08:37,"1825 W OKLAHOMA AV,MKE",6,BATTERY,Assignment Completed
191002903-Service in Progress,191002903,2019-04-11 00:09:10,"4582 N 24TH PL,MKE",5,ADDL INFO,Service in Progress
191010014-Advised,191010014,2019-04-11 00:08:02,"5135 N 70TH ST,MKE",7,SUSP PERS/AUTO,Advised
191002888-Service in Progress,191002888,2019-04-11 00:07:47,"2934 N FREDERICK AV,MKE",1,NOISE NUISANCE,Service in Progress
191010012-Service in Progress,191010012,2019-04-11 00:07:42,"4027 N 23RD ST,MKE",5,ASSIGNMENT,Service in Progress
191010008-Unable to Locate Complainant,191010008,2019-04-11 00:07:07,"3866 N 7TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
191002891-Service in Progress,191002891,2019-04-11 00:06:18,"157 N 63RD ST,MKE",3,THEFT,Service in Progress
191010007-Assignment Completed,191010007,2019-04-11 00:03:32,"2100 W BROWN ST,MKE",3,INVESTIGATION,Assignment Completed
191002904-Unable to Locate Complainant,191002904,2019-04-11 00:03:15,"4651 N 35TH ST,MKE",7,WELFARE CITIZEN,Unable to Locate Complainant
191002897-Assignment Completed,191002897,2019-04-10 23:51:58,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
191002833-Advised,191002833,2019-04-10 23:48:26,"W APPLETON AV / W SILVER SPRING DR,MKE",4,ACC PDO,Advised
191002887-Assignment Completed,191002887,2019-04-10 23:46:42,"9830 W BROWN DEER RD,MKE",4,NETWORK CRIMINAL,Assignment Completed
191002882-Assignment Completed,191002882,2019-04-10 23:44:52,"3600 W CLARKE ST,MKE",3,INVESTIGATION,Assignment Completed
191010023-Service in Progress,191010023,2019-04-11 00:13:47,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
191010021-Service in Progress,191010021,2019-04-11 00:12:58,"2920 N VEL R PHILLIPS AV,MKE",5,FOLLOW UP,Service in Progress
191010018-Unable to Locate Complainant,191010018,2019-04-11 00:12:55,"N 47TH ST / W CONCORDIA AV,MKE",7,SHOTS FIRED,Unable to Locate Complainant
191010020-Service in Progress,191010020,2019-04-11 00:12:53,"E ERIE ST / N JEFFERSON ST,MKE",1,PATROL,Service in Progress
191010017-Advised,191010017,2019-04-11 00:12:10,"4835 S 13TH ST,MKE",6,NOTIFICATION,Advised
191010015-Service in Progress,191010015,2019-04-11 00:11:34,"N 50TH ST / W CENTER ST,MKE",3,ACC PDO,Service in Progress
191010004-Unable to Locate Complainant,191010004,2019-04-11 00:03:54,"3621 N 42ND ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
191010031-Service in Progress,191010031,2019-04-11 00:19:21,"2237 N HOLTON ST,MKE",5,BUSINESS CHECK,Service in Progress
191010030-Service in Progress,191010030,2019-04-11 00:18:35,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
191010029-Assignment Completed,191010029,2019-04-11 00:17:45,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
191010025-Service in Progress,191010025,2019-04-11 00:17:33,"2043 W FOREST HOME AV,MKE",2,THREAT,Service in Progress
191010028-Service in Progress,191010028,2019-04-11 00:17:15,"5700 N 76TH ST,MKE",4,TRAFFIC STOP,Service in Progress
191010024-Service in Progress,191010024,2019-04-11 00:16:12,"2333 N 49TH ST,MKE",3,PRISONER TRANS,Service in Progress
191002852-Advised/Referral,191002852,2019-04-10 23:37:49,"3423 S 15TH ST,MKE",6,WELFARE CITIZEN,Advised/Referral
191010040-Service in Progress,191010040,2019-04-11 00:24:19,"3006 S 27TH ST,MKE",6,TRBL W/SUBJ,Service in Progress
