ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190662849-Service in Progress,190662849,2019-03-07 23:28:29,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190662848-Service in Progress,190662848,2019-03-07 23:28:01,"949 N 9TH ST,MKE",1,PRISONER TRANS,Service in Progress
190662847-Service in Progress,190662847,2019-03-07 23:27:54,"N 60TH ST / W MILL RD,MKE",4,NON PURSUIT NO P,Service in Progress
190662846-Advised,190662846,2019-03-07 23:27:23,"3444 N 76TH ST,MKE",7,TRAFFIC STOP,Advised
190662839-Unable to Locate Complainant,190662839,2019-03-07 23:26:38,"3809 S MINER ST,MKE",6,CALL FOR POLICE,Unable to Locate Complainant
190662841-Advised,190662841,2019-03-07 23:25:41,"6500 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
190662840-Service in Progress,190662840,2019-03-07 23:25:39,"6901 W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress
190662770-City Citation(s) Issued,190662770,2019-03-07 22:45:49,"8922 W VILLARD AV,MKE",4,BATTERY,City Citation(s) Issued
190662734-Advised,190662734,2019-03-07 22:41:19,"2254 N 58TH ST,MKE",3,TRBL W/SUBJ-DV,Advised
190662834-Service in Progress,190662834,2019-03-07 23:34:51,"2973 N MURRAY AV,MKE",1,WELFARE CITIZEN,Service in Progress
190662856-Service in Progress,190662856,2019-03-07 23:34:22,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190662853-Advised,190662853,2019-03-07 23:31:02,"2932 W GREENFIELD AV,MKE",2,TRAFFIC STOP,Advised
190662849-Assignment Completed,190662849,2019-03-07 23:28:29,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190662847-Assignment Completed,190662847,2019-03-07 23:27:54,"N 60TH ST / W MILL RD,MKE",4,NON PURSUIT NO P,Assignment Completed
190662840-Advised,190662840,2019-03-07 23:25:39,"6901 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
190662829-To be Filed,190662829,2019-03-07 23:22:52,"3940 N 21ST ST,MKE",5,SHOTSPOTTER,To be Filed
190662826-Unable to Locate Complainant,190662826,2019-03-07 23:19:17,"2455 W WISCONSIN AV,MKE",3,NOISE NUISANCE,Unable to Locate Complainant
190662812-Advised,190662812,2019-03-07 23:16:35,"6438 N 54TH ST,MKE",4,FAMILY TROUBL-DV,Advised
190662818-Unable to Locate Complainant,190662818,2019-03-07 23:13:14,"3535 N 55TH ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
190662798-City Citation(s) Issued,190662798,2019-03-07 23:01:28,"E RUSK AV / S KINNICKINNIC AV,MKE",6,TRBL W/SUBJ,City Citation(s) Issued
190662793-Advised/Referral,190662793,2019-03-07 23:00:35,"4564 N 27TH ST,MKE",5,FIGHT,Advised/Referral
190662787-Open Investigation,190662787,2019-03-07 22:56:29,"2624 W LISBON AV,MKE",3,FOLLOW UP,Open Investigation
190662766-Advised,190662766,2019-03-07 22:56:07,"3240 N 35TH ST,MKE",7,NOISE NUISANCE,Advised
190662865-City Citation(s) Issued,190662865,2019-03-07 23:39:32,"929 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
190662864-Assignment Completed,190662864,2019-03-07 23:38:22,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
190662861-Unable to Locate Complainant,190662861,2019-03-07 23:38:03,"W APPLETON AV / W CAPITOL DR,MKE",7,RECKLESS VEHICLE,Unable to Locate Complainant
190662855-Service in Progress,190662855,2019-03-07 23:37:54,"E CLYBOURN ST / N MILWAUKEE ST,MKE",1,INJ PERSON/SICK,Service in Progress
190662862-Assignment Completed,190662862,2019-03-07 23:37:36,"S LAYTON BL / W PIERCE ST,MKE",2,NON PURSUIT NO P,Assignment Completed
190662859-Assignment Completed,190662859,2019-03-07 23:36:14,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190662850-Unable to Locate Complainant,190662850,2019-03-07 23:35:49,"1545 S 10TH ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant
190662835-Assignment Completed,190662835,2019-03-07 23:35:07,"4209 W SILVER SPRING DR,MKE",4,WELFARE CITIZEN,Assignment Completed
190662856-Assignment Completed,190662856,2019-03-07 23:34:22,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190662872-Assignment Completed,190662872,2019-03-07 23:42:56,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190662871-Service in Progress,190662871,2019-03-07 23:42:05,"4667 N SHERMAN BL,MKE",7,TRAFFIC STOP,Service in Progress
190662870-Assignment Completed,190662870,2019-03-07 23:41:40,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190662868-Assignment Completed,190662868,2019-03-07 23:41:17,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190662867-Service in Progress,190662867,2019-03-07 23:40:24,"745 S LAYTON BL,MKE",2,TRAFFIC STOP,Service in Progress
190662866-Service in Progress,190662866,2019-03-07 23:49:47,"2725 S 12TH ST,MKE",2,BATTERY DV,Service in Progress
190662880-Assignment Completed,190662880,2019-03-07 23:48:42,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190662875-Unable to Locate Complainant,190662875,2019-03-07 23:47:20,"1824 W STATE ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant
190662889-Assignment Completed,190662889,2019-03-07 23:53:55,"3014 N SHERMAN BL,MKE",7,BUSINESS CHECK,Assignment Completed
190662888-Assignment Completed,190662888,2019-03-07 23:53:47,"W FOND DU LAC AV / W CENTER ST,MKE",3,TRAFFIC STOP,Assignment Completed
190662884-Service in Progress,190662884,2019-03-07 23:52:51,"4117 N 76TH ST,MKE",7,SUSP PERS/AUTO,Service in Progress
190662842-Advised,190662842,2019-03-07 23:52:37,"3024 N 48TH ST,MKE",7,TRBL W/SUBJ,Advised
190662816-Service in Progress,190662816,2019-03-07 23:51:45,"7724 W HAMPTON AV,MKE",7,THEFT,Service in Progress
190662885-Assignment Completed,190662885,2019-03-07 23:51:42,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190662878-Service in Progress,190662878,2019-03-07 23:51:08,"500 W MAPLE ST,MKE",2,SUBJ WITH WEAPON,Service in Progress
190662883-Assignment Completed,190662883,2019-03-07 23:50:10,"2911 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed
190662871-Advised,190662871,2019-03-07 23:42:05,"4667 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised
190662867-Advised,190662867,2019-03-07 23:40:24,"745 S LAYTON BL,MKE",2,TRAFFIC STOP,Advised
190662834-Unable to Locate Complainant,190662834,2019-03-07 23:34:51,"2973 N MURRAY AV,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant
190662809-To be Filed,190662809,2019-03-07 23:08:14,"3006 S 27TH ST,MKE",6,POLICE ADMIN,To be Filed
190662676-To be Filed,190662676,2019-03-07 23:05:11,"3332 N DOWNER AV,MKE",1,ENTRY AUTOS,To be Filed
190662894-Assignment Completed,190662894,2019-03-07 23:59:58,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
190662893-Service in Progress,190662893,2019-03-07 23:59:41,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
190670004-Open Investigation,190670004,2019-03-08 00:04:19,"749 W STATE ST,MKE",1,BATTERY DV,Open Investigation
190662863-Service in Progress,190662863,2019-03-08 00:01:25,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
190662803-Unable to Locate Complainant,190662803,2019-03-08 00:00:19,"9336 W SHERIDAN AV,MKE",4,NOISE NUISANCE,Unable to Locate Complainant
190662884-Advised,190662884,2019-03-07 23:52:51,"4117 N 76TH ST,MKE",7,SUSP PERS/AUTO,Advised
190662857-Service in Progress,190662857,2019-03-08 00:09:10,"818 W ATKINSON AV,MKE",5,TRBL W/SUBJ,Service in Progress
190670011-Service in Progress,190670011,2019-03-08 00:08:46,"4919 N 60TH ST,MKE",7,FOLLOW UP,Service in Progress
190662873-Advised,190662873,2019-03-08 00:08:17,"2125 S 15TH PL,MKE",2,THEFT,Advised
190662844-Service in Progress,190662844,2019-03-08 00:07:26,"1515 N 21ST ST,MKE",3,TRBL W/SUBJ,Service in Progress
190670007-Advised,190670007,2019-03-08 00:06:59,"S CESAR E CHAVEZ DR / W SCOTT ST,MKE",2,TRAFFIC STOP,Advised
190670002-Unable to Locate Complainant,190670002,2019-03-08 00:06:31,"2321 N 50TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190670019-Service in Progress,190670019,2019-03-08 00:13:57,"2370 N 16TH ST,MKE",3,SHOTSPOTTER,Service in Progress
190670018-Service in Progress,190670018,2019-03-08 00:13:32,"2355 N 15TH ST,MKE",3,SHOTSPOTTER,Service in Progress
190670020-Assignment Completed,190670020,2019-03-08 00:13:30,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190670017-Unable to Locate Complainant,190670017,2019-03-08 00:12:45,"3001 W MEINECKE AV,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190662881-Unable to Locate Complainant,190662881,2019-03-08 00:12:40,"401 E CAPITOL DR,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
190670016-Service in Progress,190670016,2019-03-08 00:12:01,"6222 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Service in Progress
190662858-Service in Progress,190662858,2019-03-08 00:11:34,"2915 N MARIETTA AV,MKE",1,ENTRY AUTOS,Service in Progress
190662888-City Citation(s) Issued,190662888,2019-03-07 23:53:47,"W FOND DU LAC AV / W CENTER ST,MKE",3,TRAFFIC STOP,City Citation(s) Issued
190670025-Service in Progress,190670025,2019-03-08 00:18:19,"2901 N MOTHER SIMPSON WA,MKE",5,TRBL W/SUBJ-DV,Service in Progress
190670012-Unable to Locate Complainant,190670012,2019-03-08 00:17:24,"2150 N HI MOUNT BL,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190670024-Service in Progress,190670024,2019-03-08 00:16:54,"3473 S 27TH ST,MKE",6,FOLLOW UP,Service in Progress
190670023-Service in Progress,190670023,2019-03-08 00:16:13,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190670022-Assignment Completed,190670022,2019-03-08 00:16:12,"1401 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed
190670021-Advised,190670021,2019-03-08 00:15:55,"N 72ND ST / W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
