ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183222424-Unable to Locate Complainant,183222424,2018-11-18 23:28:57,"1831 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
183222565-Service in Progress,183222565,2018-11-18 23:27:24,"W CAPITOL DR / N GREEN BAY AV,MKE",5,VEHICLE PURSUIT,Service in Progress
183222552-Service in Progress,183222552,2018-11-18 23:27:16,"2814 W CARMEN AV,MKE",4,BATTERY,Service in Progress
183222564-Assignment Completed,183222564,2018-11-18 23:26:43,"5901 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
183222545-Service in Progress,183222545,2018-11-18 23:26:03,"3100 W SCOTT ST,MKE",2,BATTERY DV,Service in Progress
183222560-Assignment Completed,183222560,2018-11-18 23:25:13,"4546 W FOND DU LAC AV,MKE",7,CITIZEN CONTACT,Assignment Completed
183222561-Assignment Completed,183222561,2018-11-18 23:25:13,"5105 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
183222519-Assignment Completed,183222519,2018-11-18 23:24:37,"9016 W LYNX AV,MKE",4,TRBL W/SUBJ-DV,Assignment Completed
183222509-Advised/Referral,183222509,2018-11-18 23:01:52,"2400-BLOCK N 35TH ST,MKE",3,BATTERY,Advised/Referral
183222454-Advised,183222454,2018-11-18 22:58:39,"3133 N 53RD ST,MKE",7,TRBL W/SUBJ,Advised
183222465-Assignment Completed,183222465,2018-11-18 22:36:40,"222 N 34TH ST,MKE",3,CRUELTY ANIMAL,Assignment Completed
183222573-Assignment Completed,183222573,2018-11-18 23:33:28,"5253 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
183222570-Service in Progress,183222570,2018-11-18 23:33:12,"E WILBUR AV / S QUINCY AV,MKE",6,PROPERTY DAMAGE,Service in Progress
183222571-Advised,183222571,2018-11-18 23:32:59,"4834 N MOTHER DANIELS WA,MKE",7,SUBJ STOP,Advised
183222548-Advised,183222548,2018-11-18 23:32:53,"835 N 23RD ST,MKE",3,FAMILY TROUBLE,Advised
183222569-City Citation(s) Issued,183222569,2018-11-18 23:30:37,"4248 N 35TH ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued
183222568-Advised,183222568,2018-11-18 23:30:33,"4015 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised
183222557-Assignment Completed,183222557,2018-11-18 23:22:58,"2949 N FREDERICK AV,MKE",1,SPECIAL ASSIGN,Assignment Completed
183222549-To be Filed,183222549,2018-11-18 23:21:27,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183222547-Assignment Completed,183222547,2018-11-18 23:21:11,"8900 W CARMEN AV,MKE",4,INVESTIGATION,Assignment Completed
183222541-To be Filed,183222541,2018-11-18 23:19:20,"749 W STATE ST,MKE",1,REPORTS,To be Filed
183222533-Assignment Completed,183222533,2018-11-18 23:13:28,"N 68TH ST / W FLORIST AV,MKE",4,INVESTIGATION,Assignment Completed
183222495-City Citation(s) Issued,183222495,2018-11-18 22:52:52,"8551 N GRANVILLE RD,MKE",4,BATTERY,City Citation(s) Issued
183222582-Service in Progress,183222582,2018-11-18 23:38:55,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
183222580-Advised,183222580,2018-11-18 23:38:19,"5311 S HOWELL AV,MKE",6,BUSINESS CHECK,Advised
183222576-Service in Progress,183222576,2018-11-18 23:37:55,"2961 N OAKLAND AV,MKE",1,CALL FOR POLICE,Service in Progress
183222578-Service in Progress,183222578,2018-11-18 23:37:02,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
183222577-Advised,183222577,2018-11-18 23:36:39,"2002 N 55TH ST,MKE",3,TRAFFIC STOP,Advised
183222574-Unable to Locate Complainant,183222574,2018-11-18 23:35:03,"N 67TH ST / W KEEFE AVENUE PK,MKE",7,SHOTS FIRED,Unable to Locate Complainant
183222593-Assignment Completed,183222593,2018-11-18 23:44:50,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183222590-Service in Progress,183222590,2018-11-18 23:43:56,"6200 S 13TH ST,MKE",6,ENTRY AUTOS,Service in Progress
183222588-Assignment Completed,183222588,2018-11-18 23:43:37,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183222586-Assignment Completed,183222586,2018-11-18 23:41:16,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183222559-Unable to Locate Complainant,183222559,2018-11-18 23:41:05,"3425 N 11TH ST,MKE",5,TRBL W/SUBJ-DV,Unable to Locate Complainant
183222576-Unable to Locate Complainant,183222576,2018-11-18 23:37:55,"2961 N OAKLAND AV,MKE",1,CALL FOR POLICE,Unable to Locate Complainant
183222578-Assignment Completed,183222578,2018-11-18 23:37:02,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183222570-Advised,183222570,2018-11-18 23:33:12,"E WILBUR AV / S QUINCY AV,MKE",6,PROPERTY DAMAGE,Advised
183222545-Assignment Completed,183222545,2018-11-18 23:26:03,"3100 W SCOTT ST,MKE",2,BATTERY DV,Assignment Completed
183222550-Assignment Completed,183222550,2018-11-18 23:21:40,"1100 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Assignment Completed
183222600-Assignment Completed,183222600,2018-11-18 23:49:04,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183222599-Service in Progress,183222599,2018-11-18 23:48:36,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
183222597-Unable to Locate Complainant,183222597,2018-11-18 23:48:08,"4847 N 48TH ST,MKE",7,ACC PI,Unable to Locate Complainant
183222596-Assignment Completed,183222596,2018-11-18 23:46:00,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183222595-Assignment Completed,183222595,2018-11-18 23:45:56,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
183222582-Assignment Completed,183222582,2018-11-18 23:38:55,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183222606-Service in Progress,183222606,2018-11-18 23:54:13,"2756 N 25TH ST,MKE",5,BATTERY DV,Service in Progress
183222603-Assignment Completed,183222603,2018-11-18 23:51:46,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183222602-Assignment Completed,183222602,2018-11-18 23:50:07,"5841 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
183222612-Assignment Completed,183222612,2018-11-18 23:59:29,"N 12TH LA / W WALNUT ST,MKE",3,CITIZEN CONTACT,Assignment Completed
183222611-Assignment Completed,183222611,2018-11-18 23:59:26,"3301 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed
183222607-Service in Progress,183222607,2018-11-18 23:59:02,"N 76TH ST / W BURLEIGH ST,MKE",7,BATTERY,Service in Progress
183222585-Advised,183222585,2018-11-18 23:56:02,"719 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Advised
183222609-Assignment Completed,183222609,2018-11-18 23:55:17,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183230001-Service in Progress,183230001,2018-11-19 00:02:52,"1800 W EDGERTON AV,MKE",6,PROPERTY PICKUP,Service in Progress
183222591-Service in Progress,183222591,2018-11-19 00:09:22,"S 9TH ST / W BURNHAM ST,MKE",2,SUSP PERS/AUTO,Service in Progress
183222469-Service in Progress,183222469,2018-11-19 00:08:47,"1528 S 13TH ST,MKE",2,TRAFFIC HAZARD,Service in Progress
183230010-Assignment Completed,183230010,2018-11-19 00:08:46,"435 W HAMPTON AV,MKE",5,PATROL,Assignment Completed
183222433-Service in Progress,183222433,2018-11-19 00:07:22,"6600 W CARMEN AV,MKE",4,FAMILY TROUBLE,Service in Progress
183230007-Unable to Locate Complainant,183230007,2018-11-19 00:06:38,"4909 N 39TH ST,MKE",7,ROBBERY ARMED,Unable to Locate Complainant
183230008-Assignment Completed,183230008,2018-11-19 00:06:33,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Assignment Completed
183222501-Service in Progress,183222501,2018-11-19 00:06:31,"6735 W BRADLEY RD,MKE",4,WELFARE CITIZEN,Service in Progress
183230006-Service in Progress,183230006,2018-11-19 00:05:34,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183230005-Service in Progress,183230005,2018-11-19 00:05:27,"2333 N 49TH ST,MKE",3,SPECIAL ASSIGN,Service in Progress
183230004-Service in Progress,183230004,2018-11-19 00:05:26,"1103 N OLD WORLD THIRD ST,MKE",1,TAVERN CHECK,Service in Progress
183222519-Open Investigation,183222519,2018-11-18 23:24:37,"9016 W LYNX AV,MKE",4,TRBL W/SUBJ-DV,Open Investigation
183230013-Assignment Completed,183230013,2018-11-19 00:14:47,"7600 W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
183222526-Service in Progress,183222526,2018-11-19 00:10:04,"5331 N 62ND ST,MKE",4,TRBL W/JUV,Service in Progress
183222607-Unable to Locate Complainant,183222607,2018-11-18 23:59:02,"N 76TH ST / W BURLEIGH ST,MKE",7,BATTERY,Unable to Locate Complainant
183222606-Assignment Completed,183222606,2018-11-18 23:54:13,"2756 N 25TH ST,MKE",5,BATTERY DV,Assignment Completed
183230022-Service in Progress,183230022,2018-11-19 00:19:41,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress
183230020-Service in Progress,183230020,2018-11-19 00:19:18,"W SILVER SPRING DR / W FOND DU LAC AV,MKE",4,TRAFFIC STOP,Service in Progress
183230018-Assignment Completed,183230018,2018-11-19 00:17:54,"5328 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
183230014-Service in Progress,183230014,2018-11-19 00:15:02,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress
183230004-Assignment Completed,183230004,2018-11-19 00:05:26,"1103 N OLD WORLD THIRD ST,MKE",1,TAVERN CHECK,Assignment Completed
183230001-Assignment Completed,183230001,2018-11-19 00:02:52,"1800 W EDGERTON AV,MKE",6,PROPERTY PICKUP,Assignment Completed
183222590-Open Investigation,183222590,2018-11-18 23:43:56,"6200 S 13TH ST,MKE",6,ENTRY AUTOS,Open Investigation
183222565-To be Filed,183222565,2018-11-18 23:27:24,"W CAPITOL DR / N GREEN BAY AV,MKE",5,VEHICLE PURSUIT,To be Filed
183230028-Service in Progress,183230028,2018-11-19 00:23:07,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Service in Progress
183222542-Unable to Locate Complainant,183222542,2018-11-19 00:23:02,"4623 N 41ST ST,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
183230027-Assignment Completed,183230027,2018-11-19 00:22:41,"1401 W CENTER ST,MKE",3,BUSINESS CHECK,Assignment Completed
183222604-Service in Progress,183222604,2018-11-19 00:22:27,"222 W HAMPTON AV,MKE",5,NOISE NUISANCE,Service in Progress
183230023-Service in Progress,183230023,2018-11-19 00:21:39,"N 29TH ST / W ATKINSON AV,MKE",5,ACC PDO,Service in Progress
183230017-Service in Progress,183230017,2018-11-19 00:20:31,"823 W HADLEY ST,MKE",5,PROPERTY DAM-DV,Service in Progress
