ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183592151-Service in Progress,183592151,2018-12-25 23:29:31,"2037 S 14TH ST,MKE",2,FOLLOW UP,Service in Progress
183592145-Assignment Completed,183592145,2018-12-25 23:28:47,"5300 N 34TH ST,MKE",4,SUBJ WITH WEAPON,Assignment Completed
183592144-Service in Progress,183592144,2018-12-25 23:28:30,"3001 W WISCONSIN AV,MKE",3,BATTERY,Service in Progress
183592141-Assignment Completed,183592141,2018-12-25 23:22:29,"9200 W BLUE MOUND RD,MKE",3,PATROL,Assignment Completed
183592138-Assignment Completed,183592138,2018-12-25 23:21:31,"5433 W FOND DU LAC AV,MKE",7,BUSINESS CHECK,Assignment Completed
183592127-Advised,183592127,2018-12-25 23:16:39,"440 S 70TH ST,MKE",3,ACC PDO,Advised
183592120-Unable to Locate Complainant,183592120,2018-12-25 23:10:14,"3430 W WISCONSIN AV,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
183591923-Advised/Referral,183591923,2018-12-25 23:09:34,"4572 N 37TH ST,MKE",7,VIOL REST ORD-DV,Advised/Referral
183592113-Assignment Completed,183592113,2018-12-25 23:05:33,"S 7TH ST / W MAPLE ST,MKE",2,SHOTS FIRED,Assignment Completed
183592067-Advised/Referral,183592067,2018-12-25 22:33:48,"4427 N GREEN BAY AV,MKE",5,SUBJ WITH GUN,Advised/Referral
183592153-Assignment Completed,183592153,2018-12-25 23:34:13,"1661 S 6TH ST,MKE",2,INJ PERSON/SICK,Assignment Completed
183592163-Assignment Completed,183592163,2018-12-25 23:33:50,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183592162-Assignment Completed,183592162,2018-12-25 23:33:43,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183592161-Assignment Completed,183592161,2018-12-25 23:33:40,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183592160-Assignment Completed,183592160,2018-12-25 23:33:38,"3409 W BECHER ST,MKE",2,NETWORK CRIMINAL,Assignment Completed
183592158-Assignment Completed,183592158,2018-12-25 23:32:38,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183592152-Service in Progress,183592152,2018-12-25 23:32:29,"2901 W HIGHLAND BL,MKE",3,BATTERY,Service in Progress
