ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190082894-Service in Progress,190082894,2019-01-08 23:29:47,"1640 S 23RD ST,MKE",2,INVESTIGATION,Service in Progress
190082887-Advised,190082887,2019-01-08 23:28:35,"144 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised
190082890-Unable to Locate Complainant,190082890,2019-01-08 23:26:37,"5136 N 51ST BL,MKE",7,NON PURSUIT,Unable to Locate Complainant
190082889-Assignment Completed,190082889,2019-01-08 23:26:27,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190082876-Assignment Completed,190082876,2019-01-08 23:18:53,"3803 W CENTER ST,MKE",3,SPECIAL ASSIGN,Assignment Completed
190082900-Service in Progress,190082900,2019-01-08 23:34:58,"3119 N 26TH ST,MKE",5,BATTERY CUTTING,Service in Progress
190082908-Assignment Completed,190082908,2019-01-08 23:34:46,"5100 W CUSTER AV,MKE",4,PATROL,Assignment Completed
190082906-Assignment Completed,190082906,2019-01-08 23:34:31,"4134 W VILLARD AV,MKE",4,BUSINESS CHECK,Assignment Completed
190082905-Service in Progress,190082905,2019-01-08 23:34:17,"3500 W SILVER SPRING DR,MKE",4,PATROL,Service in Progress
190082904-Assignment Completed,190082904,2019-01-08 23:34:13,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190082902-Advised,190082902,2019-01-08 23:33:22,"3510 N 7TH ST,MKE",5,SUBJ STOP,Advised
190082901-Service in Progress,190082901,2019-01-08 23:33:01,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
190082897-Assignment Completed,190082897,2019-01-08 23:32:32,6000 W NORTH AVE,3,BUS INVESTIGATIO,Assignment Completed
190082896-Assignment Completed,190082896,2019-01-08 23:32:09,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190082882-Assignment Completed,190082882,2019-01-08 23:21:09,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Assignment Completed
190082881-Assignment Completed,190082881,2019-01-08 23:21:05,"2333 N 49TH ST,MKE",3,POLICE ADMIN,Assignment Completed
190082860-Advised,190082860,2019-01-08 23:07:59,"162 W ALLERTON AV,MKE",6,WELFARE CITIZEN,Advised
190082826-Assignment Completed,190082826,2019-01-08 22:47:32,"749 W STATE ST,MKE",1,ASSIGNMENT,Assignment Completed
190082922-Assignment Completed,190082922,2019-01-08 23:39:40,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190082921-Advised,190082921,2019-01-08 23:38:28,"5171 N 48TH ST,MKE",7,TRAFFIC STOP,Advised
190082919-Assignment Completed,190082919,2019-01-08 23:38:17,"5100 W NORTH AV,MKE",3,BUS INVESTIGATIO,Assignment Completed
190082918-Assignment Completed,190082918,2019-01-08 23:38:09,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190082916-Assignment Completed,190082916,2019-01-08 23:37:34,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190082915-Service in Progress,190082915,2019-01-08 23:36:15,"8500 W BROWN DEER RD,MKE",4,INVESTIGATION,Service in Progress
190082914-Assignment Completed,190082914,2019-01-08 23:36:06,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190082913-Assignment Completed,190082913,2019-01-08 23:35:56,"4800 W WRIGHT ST,MKE",3,INVESTIGATION,Assignment Completed
190082911-Assignment Completed,190082911,2019-01-08 23:35:42,"245 W LINCOLN AV,MKE",2,CONVEY PROPERTY,Assignment Completed
190082910-Assignment Completed,190082910,2019-01-08 23:35:29,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed
190082845-Advised,190082845,2019-01-08 23:35:18,"2501 S 13TH ST,MKE",2,TRBL W/SUBJ,Advised
190082927-Assignment Completed,190082927,2019-01-08 23:42:58,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190082925-Service in Progress,190082925,2019-01-08 23:42:12,"3172 N 14TH ST,MKE",5,SUBJ W/WEAPON-DV,Service in Progress
190082926-Assignment Completed,190082926,2019-01-08 23:42:05,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190082920-Assignment Completed,190082920,2019-01-08 23:41:48,"433 W ST PAUL AV,MKE",1,SUBJ WITH WEAPON,Assignment Completed
190082923-Assignment Completed,190082923,2019-01-08 23:40:24,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190082894-Assignment Completed,190082894,2019-01-08 23:29:47,"1640 S 23RD ST,MKE",2,INVESTIGATION,Assignment Completed
190082935-Assignment Completed,190082935,2019-01-08 23:47:02,"N GRANT BL / W MEINECKE AV,MKE",3,NON PURSUIT NO P,Assignment Completed
190082933-Service in Progress,190082933,2019-01-08 23:46:33,"4015 W FAIRMOUNT AV,MKE",7,BATTERY DV,Service in Progress
190082853-Advised,190082853,2019-01-08 23:11:49,"1004 N 10TH ST,MKE",1,TRBL W/SUBJ-DV,Advised
190082941-Unable to Locate Complainant,190082941,2019-01-08 23:54:39,"1620 W HADLEY ST,MKE",5,SHOTS FIRED,Unable to Locate Complainant
190082942-Assignment Completed,190082942,2019-01-08 23:54:06,"2700 W TOWNSEND ST,MKE",5,INVESTIGATION,Assignment Completed
190082936-Service in Progress,190082936,2019-01-08 23:53:22,"4977 N 84TH ST,MKE",7,SUBJ WITH GUN,Service in Progress
190082939-Assignment Completed,190082939,2019-01-08 23:52:20,"2759 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
190082932-Assignment Completed,190082932,2019-01-08 23:51:49,"2478 W CHAMBERS ST,MKE",5,INJ PERSON/SICK,Assignment Completed
190082920-Advised/Referral,190082920,2019-01-08 23:41:48,"433 W ST PAUL AV,MKE",1,SUBJ WITH WEAPON,Advised/Referral
190082900-Unable to Locate Complainant,190082900,2019-01-08 23:34:58,"3119 N 26TH ST,MKE",5,BATTERY CUTTING,Unable to Locate Complainant
190082949-Service in Progress,190082949,2019-01-08 23:59:22,"1721 W CANAL ST,MKE",3,SPECIAL ASSIGN,Service in Progress
190082948-Assignment Completed,190082948,2019-01-08 23:58:57,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190082860-To be Filed,190082860,2019-01-08 23:07:59,"162 W ALLERTON AV,MKE",6,WELFARE CITIZEN,To be Filed
190090002-Service in Progress,190090002,2019-01-09 00:04:58,"152 E JUNEAU AV,MKE",1,BATTERY,Service in Progress
190090007-Assignment Completed,190090007,2019-01-09 00:03:49,"900-BLK N 35TH ST,MKE",3,INVESTIGATION,Assignment Completed
190090006-Advised,190090006,2019-01-09 00:03:34,"N 19TH ST / W CENTER ST,MKE",3,INVESTIGATION,Advised
190082886-Service in Progress,190082886,2019-01-09 00:03:03,"7846 W KATHRYN CT,MKE",7,BATTERY,Service in Progress
190082875-Unable to Locate Complainant,190082875,2019-01-09 00:02:51,"3551 N TEUTONIA AV,MKE",5,SUBJ WITH GUN,Unable to Locate Complainant
190090003-City Citation(s) Issued,190090003,2019-01-09 00:02:18,"3800 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,City Citation(s) Issued
190090001-Assignment Completed,190090001,2019-01-09 00:01:31,"N 19TH ST / W CENTER ST,MKE",3,INVESTIGATION,Assignment Completed
190090005-Unable to Locate Complainant,190090005,2019-01-09 00:08:33,"4475 N HOPKINS ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant
190090004-Service in Progress,190090004,2019-01-09 00:08:24,"1558 S 24TH ST,MKE",2,TRBL W/SUBJ,Service in Progress
190082945-Service in Progress,190082945,2019-01-09 00:07:54,"1307 N 40TH ST,MKE",3,WELFARE CITIZEN,Service in Progress
190082930-Service in Progress,190082930,2019-01-09 00:07:17,"1116 W WASHINGTON ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress
190082924-Service in Progress,190082924,2019-01-09 00:07:14,"S 54TH ST / W WILBUR AV,MKE",6,PROPERTY PICKUP,Service in Progress
190090010-Service in Progress,190090010,2019-01-09 00:06:37,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190090009-City Citation(s) Issued,190090009,2019-01-09 00:06:08,"1806 N 6TH ST,MKE",5,FOLLOW UP,City Citation(s) Issued
190090008-Service in Progress,190090008,2019-01-09 00:05:28,"1138 N 15TH ST,MKE",3,SHOTS FIRED,Service in Progress
190090014-Unable to Locate Complainant,190090014,2019-01-09 00:13:47,"3728 N 26TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
190082931-Service in Progress,190082931,2019-01-09 00:12:59,"2860 N 47TH ST,MKE",7,PROPERTY DAM-DV,Service in Progress
190090012-Advised,190090012,2019-01-09 00:10:32,"1100 W LOCUST ST,MKE",5,TRAFFIC STOP,Advised
190090004-Advised,190090004,2019-01-09 00:08:24,"1558 S 24TH ST,MKE",2,TRBL W/SUBJ,Advised
190090002-Advised,190090002,2019-01-09 00:04:58,"152 E JUNEAU AV,MKE",1,BATTERY,Advised
190082886-Advised/Referral,190082886,2019-01-09 00:03:03,"7846 W KATHRYN CT,MKE",7,BATTERY,Advised/Referral
190082925-Advised/Referral,190082925,2019-01-08 23:42:12,"3172 N 14TH ST,MKE",5,SUBJ W/WEAPON-DV,Advised/Referral
