ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182551269-Service in Progress,182551269,2018-09-12 12:49:30,"3626 W FOND DU LAC AV,MKE",7,COURT DUTY,Service in Progress
182551267-Service in Progress,182551267,2018-09-12 12:48:57,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Service in Progress
182551191-Advised/Referral,182551191,2018-09-12 12:48:55,"7009 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ,Advised/Referral
182551256-Service in Progress,182551256,2018-09-12 12:48:12,"N 15TH ST / W HADLEY ST,MKE",5,TRBL W/SUBJ,Service in Progress
182551265-Assignment Completed,182551265,2018-09-12 12:48:04,"5636 N 79TH ST,MKE",4,VACANT HOUSE CHK,Assignment Completed
182551261-Assignment Completed,182551261,2018-09-12 12:47:21,"7009 W SILVER SPRING DR,MKE",4,INVESTIGATION,Assignment Completed
182551258-Advised,182551258,2018-09-12 12:47:17,"2410 E OKLAHOMA AV,MKE",6,LOCKOUT,Advised
182551252-Assignment Completed,182551252,2018-09-12 12:47:13,"906 W HISTORIC MITCHELL ST,MKE",2,TRBL W/SUBJ,Assignment Completed
182551255-Advised,182551255,2018-09-12 12:46:32,"5600 S HOWELL AV,MKE",6,TRAFFIC STOP,Advised
182551251-Service in Progress,182551251,2018-09-12 12:45:18,420 N 27TH STREET,SPD,TRAFFIC STOP,Service in Progress
182551250-City Citation(s) Issued,182551250,2018-09-12 12:45:14,"3530 N MARTIN L KING JR DR,MKE",5,TRAFFIC STOP,City Citation(s) Issued
182551212-Unable to Locate Complainant,182551212,2018-09-12 12:45:05,"761 N 25TH ST,MKE",3,LANDLORD/TEN TRB,Unable to Locate Complainant
182551248-Service in Progress,182551248,2018-09-12 12:45:04,"3245 S 25TH ST,MKE",6,ENTRY,Service in Progress
182551247-Service in Progress,182551247,2018-09-12 12:44:28,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
182551245-Service in Progress,182551245,2018-09-12 12:43:58,"3626 W FOND DU LAC AV,MKE",7,SPECIAL ASSIGN,Service in Progress
182551243-Assignment Completed,182551243,2018-09-12 12:43:44,"7301 W GOOD HOPE RD,MKE",4,BUSINESS CHECK,Assignment Completed
182551012-Service in Progress,182551012,2018-09-12 12:43:41,"707 S 1ST ST,MKE",2,TRBL W/JUV,Service in Progress
182551227-Advised,182551227,2018-09-12 12:42:46,"230 S 76TH ST,MKE",3,THEFT,Advised
182551240-Service in Progress,182551240,2018-09-12 12:42:40,"N MITCHELL BL / N STORY PK,MKE",3,TRAFFIC CONTROL,Service in Progress
182551236-Service in Progress,182551236,2018-09-12 12:41:28,"949 N 9TH ST,MKE",1,MED RUN,Service in Progress
182551234-Service in Progress,182551234,2018-09-12 12:41:22,"N MARSHALL ST / E WELLS ST,MKE",1,ACC PDO,Service in Progress
182551237-Assignment Completed,182551237,2018-09-12 12:41:17,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed
182551219-Advised,182551219,2018-09-12 12:40:57,"3107 N 44TH ST,MKE",7,TRBL W/SUBJ,Advised
182551202-Service in Progress,182551202,2018-09-12 12:40:20,"8435 W BURLEIGH ST,MKE",7,TRBL W/SUBJ,Service in Progress
182551108-Service in Progress,182551108,2018-09-12 12:38:54,"3731 W GARFIELD AV,MKE",3,ENTRY AUTOS,Service in Progress
