ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190862852-Assignment Completed,190862852,2019-03-27 23:29:12,"6400 W CUSTER AV,MKE",4,PATROL,Assignment Completed
190862691-Service in Progress,190862691,2019-03-27 23:28:13,"1900 W CHAMBERS ST,MKE",5,SUBJ WANTED,Service in Progress
190862851-Advised,190862851,2019-03-27 23:26:55,"2746 N 30TH ST,MKE",5,TRAFFIC STOP,Advised
190862850-Service in Progress,190862850,2019-03-27 23:26:53,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Service in Progress
190862849-To be Filed,190862849,2019-03-27 23:26:28,"6929 W SILVER SPRING DR,MKE",4,REPORTS,To be Filed
190862848-Service in Progress,190862848,2019-03-27 23:26:17,"2670 N 10TH ST,MKE",3,BATTERY DV,Service in Progress
190862839-Unable to Locate Complainant,190862839,2019-03-27 23:25:43,"2972 N 29TH ST,MKE",5,VIOL REST ORDER,Unable to Locate Complainant
190862415-False Alarm,190862415,2019-03-27 23:11:57,"3626 W FOND DU LAC AV,MKE",7,ASSIGN ADMN MPD,False Alarm
190862707-Advised/Referral,190862707,2019-03-27 22:32:54,"3237 N 40TH ST,MKE",7,VIOL REST ORDER,Advised/Referral
190862855-Advised,190862855,2019-03-27 23:33:13,"S 43RD ST / W CLEVELAND AV,MKE",6,WELFARE CITIZEN,Advised
190862853-Unable to Locate Complainant,190862853,2019-03-27 23:32:57,"W LINCOLN AV / S 43RD ST,MKE",2,TRAFFIC HAZARD,Unable to Locate Complainant
190862856-Assignment Completed,190862856,2019-03-27 23:32:57,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190862842-Assignment Completed,190862842,2019-03-27 23:31:01,"4626 W HALE PL,MKE",7,INJ PERSON/SICK,Assignment Completed
190862850-Assignment Completed,190862850,2019-03-27 23:26:53,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190862846-Assignment Completed,190862846,2019-03-27 23:24:34,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190862769-To be Filed,190862769,2019-03-27 22:52:45,"N 27TH ST / W ROOSEVELT DR,MKE",5,ACC PI,To be Filed
190862780-Assignment Completed,190862780,2019-03-27 22:52:07,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
190862767-Advised,190862767,2019-03-27 22:48:18,"732 S 4TH ST,MKE",2,TRAFFIC STOP,Advised
190862866-Service in Progress,190862866,2019-03-27 23:39:16,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
190862865-Assignment Completed,190862865,2019-03-27 23:38:39,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Assignment Completed
190862864-Service in Progress,190862864,2019-03-27 23:38:08,"2000-BLK N 53RD ST,MKE",3,FOLLOW UP,Service in Progress
190862862-Service in Progress,190862862,2019-03-27 23:37:51,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190862861-Assignment Completed,190862861,2019-03-27 23:37:38,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190862858-Assignment Completed,190862858,2019-03-27 23:36:57,"N 69TH ST / W HAMPTON AV,MKE",7,TRAFFIC HAZARD,Assignment Completed
190862859-Assignment Completed,190862859,2019-03-27 23:35:55,"5200 W BLUE MOUND RD,MKE",3,INVESTIGATION,Assignment Completed
190862878-Assignment Completed,190862878,2019-03-27 23:43:44,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190862872-Service in Progress,190862872,2019-03-27 23:42:45,"2361 N 45TH ST,MKE",3,SUSP PERS/AUTO,Service in Progress
190862874-Assignment Completed,190862874,2019-03-27 23:42:34,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190862875-Assignment Completed,190862875,2019-03-27 23:42:34,"N OAKLAND AV / E LOCUST ST,MKE",1,BUS INVESTIGATIO,Assignment Completed
190862873-Assignment Completed,190862873,2019-03-27 23:41:52,"2217 S 1ST ST,MKE",2,BUSINESS CHECK,Assignment Completed
190862871-Assignment Completed,190862871,2019-03-27 23:41:49,"3286 N 17TH ST,MKE",5,SHOTS FIRED,Assignment Completed
