ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190752786-Service in Progress,190752786,2019-03-16 23:25:54,"2333 N 49TH ST,MKE",3,BATTERY DV,Service in Progress
190752862-Assignment Completed,190752862,2019-03-16 23:25:21,"721 S CESAR E CHAVEZ DR,MKE",2,BUSINESS CHECK,Assignment Completed
190752861-Service in Progress,190752861,2019-03-16 23:25:10,D2,2,RETURN STATION,Service in Progress
190752838-Advised,190752838,2019-03-16 23:19:33,"N SHERMAN BL / W MEINECKE AV,MKE",3,BATTERY,Advised
190752768-Assignment Completed,190752768,2019-03-16 23:08:04,"N 9TH ST / W NORTH AV,MKE",3,TRAFFIC HAZARD,Assignment Completed
190752813-To be Filed,190752813,2019-03-16 23:03:48,"4039 N 48TH ST,MKE",7,PROPERTY DAMAGE,To be Filed
190752824-Service in Progress,190752824,2019-03-16 23:34:06,"7008 W BECKETT AV,MKE",7,WELFARE CITIZEN,Service in Progress
190752874-Service in Progress,190752874,2019-03-16 23:33:33,"811 N 18TH ST,MKE",3,TRAFFIC STOP,Service in Progress
190752873-Advised,190752873,2019-03-16 23:33:01,"1133 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
190752871-Service in Progress,190752871,2019-03-16 23:31:49,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
190752857-Service in Progress,190752857,2019-03-16 23:31:48,"7335 W GOOD HOPE RD,MKE",4,BATTERY,Service in Progress
190752869-Service in Progress,190752869,2019-03-16 23:31:12,"700 N MILWAUKEE ST,MKE",1,PARK AND WALK,Service in Progress
190752868-Service in Progress,190752868,2019-03-16 23:30:52,"1517 S 2ND ST,MKE",2,FIGHT,Service in Progress
190752865-Advised/Referral,190752865,2019-03-16 23:30:35,"2900 W OKLAHOMA AV,MKE",6,BATTERY DV,Advised/Referral
190752861-Assignment Completed,190752861,2019-03-16 23:25:10,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190752892-Assignment Completed,190752892,2019-03-16 23:39:50,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190752888-Assignment Completed,190752888,2019-03-16 23:39:21,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190752887-Service in Progress,190752887,2019-03-16 23:38:37,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190752886-Service in Progress,190752886,2019-03-16 23:37:54,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
190752881-Service in Progress,190752881,2019-03-16 23:36:23,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190752880-Assignment Completed,190752880,2019-03-16 23:35:43,"N 10TH ST / W STATE ST,MKE",1,TRAFFIC HAZARD,Assignment Completed
190752875-Service in Progress,190752875,2019-03-16 23:35:42,"1324 W KNEELAND ST,MKE",3,MEET MFD,Service in Progress
190752879-Service in Progress,190752879,2019-03-16 23:35:41,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
190752858-Service in Progress,190752858,2019-03-16 23:35:29,"N 60TH ST / W HAMPTON AV,MKE",7,CALL FOR POLICE,Service in Progress
190752904-Assignment Completed,190752904,2019-03-16 23:44:30,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190752903-Service in Progress,190752903,2019-03-16 23:44:08,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
190752901-City Citation(s) Issued,190752901,2019-03-16 23:43:23,"1125 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,City Citation(s) Issued
190752896-Assignment Completed,190752896,2019-03-16 23:41:49,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190752881-Assignment Completed,190752881,2019-03-16 23:36:23,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190752879-Assignment Completed,190752879,2019-03-16 23:35:41,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190752830-Assignment Completed,190752830,2019-03-16 23:08:54,"749 W STATE ST,MKE",1,ASSIGN ADMN MPD,Assignment Completed
190752755-Advised,190752755,2019-03-16 23:49:23,"2665 N 55TH ST,MKE",3,TRBL W/SUBJ,Advised
190752807-Unable to Locate Complainant,190752807,2019-03-16 23:49:16,"4239 N 29TH ST,MKE",5,NOISE NUISANCE,Unable to Locate Complainant
190752814-Unable to Locate Complainant,190752814,2019-03-16 23:48:24,"3744 S 24TH ST,MKE",6,NOISE NUISANCE,Unable to Locate Complainant
190752909-Service in Progress,190752909,2019-03-16 23:46:30,"1044 N OLD WORLD THIRD ST,MKE",1,WELFARE CITIZEN,Service in Progress
190752893-Service in Progress,190752893,2019-03-16 23:45:19,"5902 N 37TH ST,MKE",4,SUBJ WITH WEAPON,Service in Progress
190752887-Assignment Completed,190752887,2019-03-16 23:38:37,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190752868-Advised,190752868,2019-03-16 23:30:52,"1517 S 2ND ST,MKE",2,FIGHT,Advised
190752856-Service in Progress,190752856,2019-03-16 23:54:42,"2417 W GREENFIELD AV,MKE",2,BATTERY DV,Service in Progress
190752843-Advised,190752843,2019-03-16 23:52:08,"3709 W VILLARD AV,MKE",7,THEFT,Advised
190752920-Assignment Completed,190752920,2019-03-16 23:51:59,"720 E PLEASANT ST,MKE",1,PATROL,Assignment Completed
190752877-Service in Progress,190752877,2019-03-16 23:51:11,"4441 N 36TH ST,MKE",7,SUBJ WITH GUN-DV,Service in Progress
190752915-Assignment Completed,190752915,2019-03-16 23:50:19,"2002 W HOPKINS ST,MKE",5,INVESTIGATION,Assignment Completed
190752839-Unable to Locate Complainant,190752839,2019-03-16 23:50:13,"N HOLTON ST / E CONCORDIA AV,MKE",5,NOISE NUISANCE,Unable to Locate Complainant
190752824-Unable to Locate Complainant,190752824,2019-03-16 23:34:06,"7008 W BECKETT AV,MKE",7,WELFARE CITIZEN,Unable to Locate Complainant
190752928-Advised,190752928,2019-03-16 23:59:12,"3000 N 5TH ST,MKE",5,TRAFFIC STOP,Advised
190752829-Unable to Locate Complainant,190752829,2019-03-16 23:59:06,"5000 N 39TH ST,MKE",7,THEFT,Unable to Locate Complainant
190752897-Service in Progress,190752897,2019-03-16 23:58:40,"N 76TH ST / W BROWN DEER RD,MKE",4,WELFARE CITIZEN,Service in Progress
190752927-Service in Progress,190752927,2019-03-16 23:58:16,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
190752856-Advised,190752856,2019-03-16 23:54:42,"2417 W GREENFIELD AV,MKE",2,BATTERY DV,Advised
190752909-Advised,190752909,2019-03-16 23:46:30,"1044 N OLD WORLD THIRD ST,MKE",1,WELFARE CITIZEN,Advised
