ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182912757-Advised,182912757,2018-10-18 23:29:39,"1108 W GREENFIELD AV,MKE",2,TRBL W/SUBJ,Advised
182912819-Assignment Completed,182912819,2018-10-18 23:27:51,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
182912741-Service in Progress,182912741,2018-10-18 23:27:34,"2922 N 6TH ST,MKE",5,PROPERTY DAMAGE,Service in Progress
182912702-Service in Progress,182912702,2018-10-18 23:27:06,"1100 E GARFIELD AV,MKE",5,TRBL W/SUBJ,Service in Progress
182912737-Advised,182912737,2018-10-18 23:26:36,"2500 W CAPITOL DR,MKE",5,SUSP PERS/AUTO,Advised
182912815-Assignment Completed,182912815,2018-10-18 23:26:00,"1300 W LINCOLN AV,MKE",2,BUSINESS CHECK,Assignment Completed
182912811-Assignment Completed,182912811,2018-10-18 23:23:35,"N TEUTONIA AV / W VILLARD AV,MKE",7,PATROL,Assignment Completed
182912777-Unable to Locate Complainant,182912777,2018-10-18 23:08:30,"2920 S LOGAN AV,MKE",6,WELFARE CITIZEN,Unable to Locate Complainant
182912703-Unable to Locate Complainant,182912703,2018-10-18 22:36:05,"3016 N 29TH ST,MKE",5,SHOTS FIRED,Unable to Locate Complainant
182912719-Assignment Completed,182912719,2018-10-18 22:35:54,"6929 W SILVER SPRING DR,MKE",4,CONVEY PROPERTY,Assignment Completed
182912814-Service in Progress,182912814,2018-10-18 23:32:06,"4973 N 47TH ST,MKE",7,BATTERY,Service in Progress
182912827-Assignment Completed,182912827,2018-10-18 23:31:14,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182912824-City Citation(s) Issued,182912824,2018-10-18 23:30:09,"1920 E LOCUST ST,MKE",1,INJ PERSON/SICK,City Citation(s) Issued
182912603-Assignment Completed,182912603,2018-10-18 22:49:23,"414 E CHAMBERS ST,MKE",5,STOLEN VEHICLE,Assignment Completed
182912839-Service in Progress,182912839,2018-10-18 23:39:09,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
182912838-Assignment Completed,182912838,2018-10-18 23:39:00,"100 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
182912820-Service in Progress,182912820,2018-10-18 23:38:08,"4614 S 1ST ST,MKE",6,BATTERY,Service in Progress
182912779-Service in Progress,182912779,2018-10-18 23:37:59,"2808 N BOOTH ST,MKE",5,TRBL W/SUBJ,Service in Progress
182912829-Assignment Completed,182912829,2018-10-18 23:37:44,"3440 W FOND DU LAC AV,MKE",7,SUBJ WITH WEAPON,Assignment Completed
182912756-Service in Progress,182912756,2018-10-18 23:37:28,"2108 N FARWELL AV,MKE",1,NOISE NUISANCE,Service in Progress
