ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183302920-Assignment Completed,183302920,2018-11-26 23:29:58,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183302848-Unable to Locate Complainant,183302848,2018-11-26 23:28:06,"9720 W CAPITOL DR,MKE",7,TRBL W/SUBJ-DV,Unable to Locate Complainant
183302907-Service in Progress,183302907,2018-11-26 23:27:36,"N 20TH ST / W FOND DU LAC AV,MKE",3,ACC PI,Service in Progress
183302901-Unable to Locate Complainant,183302901,2018-11-26 23:25:16,"3104 W WELLS ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
183302918-Assignment Completed,183302918,2018-11-26 23:25:03,"717 N 16TH ST,MKE",3,TAVERN CHECK,Assignment Completed
183302916-Advised,183302916,2018-11-26 23:23:33,"4436 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
183302876-Advised,183302876,2018-11-26 23:21:51,"3718 N 10TH ST,MKE",5,TRBL W/SUBJ,Advised
183302906-Assignment Completed,183302906,2018-11-26 23:20:28,"1753 S KINNICKINNIC AV,MKE",2,TAVERN CHECK,Assignment Completed
183302879-Assignment Completed,183302879,2018-11-26 23:08:34,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed
183302784-Assignment Completed,183302784,2018-11-26 23:01:36,"4957 N 46TH ST,MKE",7,CALL FOR POLICE,Assignment Completed
183302856-Assignment Completed,183302856,2018-11-26 22:55:26,"E LOCUST ST / N BUFFUM ST,MKE",5,INVESTIGATION,Assignment Completed
183302844-To be Filed,183302844,2018-11-26 22:48:51,"4715 W VLIET ST,MKE",3,REPORTS,To be Filed
183302821-Assignment Completed,183302821,2018-11-26 22:35:41,"N 38TH ST / W WRIGHT ST,MKE",3,INVESTIGATION,Assignment Completed
183302930-Service in Progress,183302930,2018-11-26 23:34:54,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
183302866-Service in Progress,183302866,2018-11-26 23:33:16,"2832 N 61ST ST,MKE",7,ASSIGNMENT,Service in Progress
183302914-To be Filed,183302914,2018-11-26 23:23:15,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183302942-Advised,183302942,2018-11-26 23:39:42,"3502 S 27TH ST,MKE",6,TRAFFIC STOP,Advised
183302936-Assignment Completed,183302936,2018-11-26 23:37:36,"5700 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
183302921-Service in Progress,183302921,2018-11-26 23:37:20,"4142 N 24TH ST,MKE",5,CHILD CUSTODY,Service in Progress
183302928-Service in Progress,183302928,2018-11-26 23:35:50,"5243 N 90TH ST,MKE",4,SHOTS FIRED,Service in Progress
183302932-Service in Progress,183302932,2018-11-26 23:35:27,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183302784-Open Investigation,183302784,2018-11-26 23:01:36,"4957 N 46TH ST,MKE",7,CALL FOR POLICE,Open Investigation
183302950-Assignment Completed,183302950,2018-11-26 23:44:29,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Assignment Completed
183302949-Assignment Completed,183302949,2018-11-26 23:44:09,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183302947-Assignment Completed,183302947,2018-11-26 23:43:25,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183302945-Unable to Locate Complainant,183302945,2018-11-26 23:42:00,"N 47TH ST / W BURLEIGH ST,MKE",7,DRUG DEALING,Unable to Locate Complainant
183302943-Service in Progress,183302943,2018-11-26 23:40:05,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Service in Progress
183302930-Assignment Completed,183302930,2018-11-26 23:34:54,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183302956-Assignment Completed,183302956,2018-11-26 23:49:11,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183302953-Assignment Completed,183302953,2018-11-26 23:47:19,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183302952-Service in Progress,183302952,2018-11-26 23:47:15,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Service in Progress
183302948-Service in Progress,183302948,2018-11-26 23:45:09,"1127 E DAKOTA ST,MKE",6,SUBJ WITH WEAPON,Service in Progress
183302943-To be Filed,183302943,2018-11-26 23:40:05,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,To be Filed
183302873-Assignment Completed,183302873,2018-11-26 23:04:41,"8400 W BROWN DEER RD,MKE",4,PARK AND WALK,Assignment Completed
183302840-Service in Progress,183302840,2018-11-26 23:54:43,"1721 W CANAL ST,MKE",3,ABAND/STOLEN PRO,Service in Progress
183302926-Service in Progress,183302926,2018-11-26 23:53:07,"W CENTER ST / N CARLTON PL,MKE",7,SUSP PERS/AUTO,Service in Progress
183302959-Service in Progress,183302959,2018-11-26 23:52:53,"406 W CENTER ST,MKE",5,ACC UNKN INJ,Service in Progress
183302963-Assignment Completed,183302963,2018-11-26 23:52:18,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
