ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183002775-Assignment Completed,183002775,2018-10-27 23:29:49,"9200 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed
183002773-Assignment Completed,183002773,2018-10-27 23:27:50,"3355 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
183002760-Service in Progress,183002760,2018-10-27 23:26:07,"N 26TH ST / W WELLS ST,MKE",3,ENTRY AUTOS,Service in Progress
183002769-Advised,183002769,2018-10-27 23:25:41,"N 46TH ST / W FIEBRANTZ AV,MKE",7,TRAFFIC STOP,Advised
183002767-Service in Progress,183002767,2018-10-27 23:24:56,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
183002766-Assignment Completed,183002766,2018-10-27 23:24:37,"435 N HAWLEY RD,MKE",3,TRAFFIC STOP,Assignment Completed
183002666-Service in Progress,183002666,2018-10-27 23:23:56,"3850 N 78TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
183002747-Assignment Completed,183002747,2018-10-27 23:23:27,"N 27TH ST / W JUNEAU AV,MKE",3,CALL FOR POLICE,Assignment Completed
183002763-Assignment Completed,183002763,2018-10-27 23:23:22,"E LOCUST ST / N CRAMER ST,MKE",1,ASSIGNMENT,Assignment Completed
183002762-Service in Progress,183002762,2018-10-27 23:23:16,"E JUNEAU AV / N EDISON ST,MKE",1,ACC PDO,Service in Progress
183002761-Service in Progress,183002761,2018-10-27 23:23:07,"2935 N 6TH ST,MKE",5,FOLLOW UP,Service in Progress
183002752-Service in Progress,183002752,2018-10-27 23:22:21,"3611 N 12TH ST,MKE",5,BATTERY DV,Service in Progress
183002714-Service in Progress,183002714,2018-10-27 23:21:31,"1230 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Service in Progress
183002756-Assignment Completed,183002756,2018-10-27 23:21:23,"450 W KEEFE AV,MKE",5,TRAFFIC STOP,Assignment Completed
183002651-Service in Progress,183002651,2018-10-27 23:20:51,"3604 N 100TH ST,MKE",7,NOISE NUISANCE,Service in Progress
183002754-Service in Progress,183002754,2018-10-27 23:20:18,"418 E LOCUST ST,MKE",5,SUSP PERS/AUTO,Service in Progress
183002753-Assignment Completed,183002753,2018-10-27 23:19:57,"2000 W VILLARD AV,MKE",7,PARK AND WALK,Assignment Completed
183002750-Assignment Completed,183002750,2018-10-27 23:19:33,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183002701-Service in Progress,183002701,2018-10-27 23:17:43,"150 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Service in Progress
183002746-Assignment Completed,183002746,2018-10-27 23:17:00,"1825 W HIGHLAND AV,MKE",3,TRAFFIC STOP,Assignment Completed
183002745-Advised,183002745,2018-10-27 23:16:25,"500 S 1ST ST,MKE",2,TRAFFIC STOP,Advised
183002744-Service in Progress,183002744,2018-10-27 23:16:22,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
183002743-Service in Progress,183002743,2018-10-27 23:15:54,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183002742-Service in Progress,183002742,2018-10-27 23:15:43,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183002741-Service in Progress,183002741,2018-10-27 23:15:28,"1100 N OLD WORLD THIRD ST,MKE",1,SPECIAL ASSIGN,Service in Progress
183002740-Service in Progress,183002740,2018-10-27 23:15:16,"700-BLK N JEFFERSON ST,MKE",1,SPECIAL ASSIGN,Service in Progress
183002672-Service in Progress,183002672,2018-10-27 23:14:56,"3972 N 48TH ST,MKE",7,ACC PDO,Service in Progress
183002739-Advised,183002739,2018-10-27 23:14:24,"130 E LINCOLN AV,MKE",6,TRAFFIC STOP,Advised
183002738-Advised,183002738,2018-10-27 23:14:13,"226 S 92ND ST,MKE",3,TRAFFIC STOP,Advised
183002736-Assignment Completed,183002736,2018-10-27 23:13:59,"2333 N 49TH ST,MKE",3,SUBJ WITH GUN,Assignment Completed
183002737-To be Filed,183002737,2018-10-27 23:13:56,"N 7TH ST / W CLARKE ST,MKE",5,INVESTIGATION,To be Filed
183002734-Assignment Completed,183002734,2018-10-27 23:13:53,"S 21ST ST / W SCOTT ST,MKE",2,SHOTS FIRED,Assignment Completed
183002730-Service in Progress,183002730,2018-10-27 23:13:49,"8907 W MILL RD,MKE",4,BATTERY DV,Service in Progress
183002735-Service in Progress,183002735,2018-10-27 23:13:11,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183002681-Advised,183002681,2018-10-27 23:13:03,"1170 W WINDLAKE AV,MKE",2,SUSP PERS/AUTO,Advised
183002576-Service in Progress,183002576,2018-10-27 23:12:45,"610 S 3RD ST,MKE",2,ENTRY,Service in Progress
183002731-Unable to Locate Complainant,183002731,2018-10-27 23:12:31,"2414 S ST CLAIR ST,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
183002722-Service in Progress,183002722,2018-10-27 23:07:02,"2518 N 38TH ST,MKE",3,SHOTSPOTTER,Service in Progress
183002712-Assignment Completed,183002712,2018-10-27 23:05:36,"4016 W GOOD HOPE RD,MKE",4,ASSIGNMENT,Assignment Completed
183002663-Advised/Referral,183002663,2018-10-27 23:03:53,"761 N 25TH ST,MKE",3,CALL FOR POLICE,Advised/Referral
183002717-Advised/Referral,183002717,2018-10-27 23:03:52,"2767 N 16TH ST,MKE",5,ENTRY,Advised/Referral
183002620-Unable to Locate Complainant,183002620,2018-10-27 23:02:01,"1624 S 7TH ST,MKE",2,INJ PERSON/SICK,Unable to Locate Complainant
183002715-Advised,183002715,2018-10-27 23:01:51,"2876 N 25TH ST,MKE",5,TRAFFIC STOP,Advised
183002713-Assignment Completed,183002713,2018-10-27 23:01:14,"N 55TH ST / W SHERIDAN AV,MKE",4,VEHICLE PURSUIT,Assignment Completed
183002679-Advised,183002679,2018-10-27 23:01:10,"4295 N TEUTONIA AV,MKE",5,THEFT,Advised
183002711-Advised,183002711,2018-10-27 23:00:05,"3741 N 21ST ST,MKE",5,TRAFFIC STOP,Advised
183002702-Unable to Locate Complainant,183002702,2018-10-27 22:59:48,"5011 W FOND DU LAC AV,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
183002710-Assignment Completed,183002710,2018-10-27 22:59:36,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183002689-Advised,183002689,2018-10-27 22:58:10,"1209 S 17TH ST,MKE",2,ACC PDO,Advised
183002703-Advised,183002703,2018-10-27 22:56:35,"226 S 92ND ST,MKE",3,TRAFFIC STOP,Advised
183002700-Advised,183002700,2018-10-27 22:54:54,"3620 W TOWNSEND ST,MKE",7,TRAFFIC STOP,Advised
183002693-Service in Progress,183002693,2018-10-27 22:54:23,"7315 W HERBERT AV,MKE",4,NOISE NUISANCE,Service in Progress
183002699-Service in Progress,183002699,2018-10-27 22:52:57,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183002697-Unable to Locate Complainant,183002697,2018-10-27 22:52:11,"2740 N AVONDALE BL,MKE",7,SHOTS FIRED,Unable to Locate Complainant
183002691-Service in Progress,183002691,2018-10-27 22:51:41,"2519 N 27TH ST,MKE",3,BATTERY,Service in Progress
183002609-Assignment Completed,183002609,2018-10-27 22:51:16,"1439 W GREENFIELD AV,MKE",2,INJ PERSON/SICK,Assignment Completed
183002696-Service in Progress,183002696,2018-10-27 22:51:10,"7503 W HOWARD AV,MKE",6,LOOSE ANIMAL,Service in Progress
183002695-Advised,183002695,2018-10-27 22:50:58,"N 36TH ST / W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
183002673-To be Filed,183002673,2018-10-27 22:50:25,"1969 W KEEFE AV,MKE",5,ACC PDO,To be Filed
183002667-Assignment Completed,183002667,2018-10-27 22:50:12,"3439 S 26TH ST,MKE",6,CALL FOR POLICE,Assignment Completed
183002656-Unable to Locate Complainant,183002656,2018-10-27 22:49:00,"4911 N 85TH ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
183002688-Assignment Completed,183002688,2018-10-27 22:48:44,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
