ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190302784-Assignment Completed,190302784,2019-01-30 23:29:21,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190302775-Service in Progress,190302775,2019-01-30 23:28:34,"5105 W CENTER ST,MKE",3,ACC PDO,Service in Progress
190302782-Service in Progress,190302782,2019-01-30 23:27:32,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190302778-Service in Progress,190302778,2019-01-30 23:26:50,"S 2ND ST / W NATIONAL AV,MKE",2,ASSIGNMENT,Service in Progress
190302715-To be Filed,190302715,2019-01-30 23:08:33,"11101 W HAMPTON AV,MKE",4,ABAND/STOLEN PRO,To be Filed
190302731-Assignment Completed,190302731,2019-01-30 23:05:47,"7726 W MORGAN AV,MKE",6,VIOL REST ORDER,Assignment Completed
190302797-Service in Progress,190302797,2019-01-30 23:33:59,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
190302793-Service in Progress,190302793,2019-01-30 23:33:02,"5018 W STATE ST,MKE",3,TAVERN CHECK,Service in Progress
190302792-Service in Progress,190302792,2019-01-30 23:32:46,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Service in Progress
190302788-Assignment Completed,190302788,2019-01-30 23:30:49,"3425 W OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190302773-Service in Progress,190302773,2019-01-30 23:30:25,"N 76TH ST / W CALUMET RD,MKE",4,TRAFFIC HAZARD,Service in Progress
190302745-Assignment Completed,190302745,2019-01-30 23:09:24,"700 E JONES ST,MKE",2,PATROL,Assignment Completed
190302791-Service in Progress,190302791,2019-01-30 23:36:31,"3626 W FOND DU LAC AV,MKE",7,MED RUN,Service in Progress
190302798-Service in Progress,190302798,2019-01-30 23:35:32,"10155 W APPLETON AV,MKE",4,INJ PERSON/SICK,Service in Progress
190302797-Assignment Completed,190302797,2019-01-30 23:33:59,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190302793-Assignment Completed,190302793,2019-01-30 23:33:02,"5018 W STATE ST,MKE",3,TAVERN CHECK,Assignment Completed
190302782-Assignment Completed,190302782,2019-01-30 23:27:32,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190302701-Open Investigation,190302701,2019-01-30 22:44:04,"1533 S 14TH ST,MKE",2,BATTERY DV,Open Investigation
190302807-Assignment Completed,190302807,2019-01-30 23:44:56,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190302806-Assignment Completed,190302806,2019-01-30 23:44:31,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190302805-Assignment Completed,190302805,2019-01-30 23:44:26,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190302804-Service in Progress,190302804,2019-01-30 23:44:02,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190302711-Service in Progress,190302711,2019-01-30 23:40:22,"4215 N 39TH ST,MKE",7,FAMILY TROUBLE,Service in Progress
190302778-Assignment Completed,190302778,2019-01-30 23:26:50,"S 2ND ST / W NATIONAL AV,MKE",2,ASSIGNMENT,Assignment Completed
190302774-Assignment Completed,190302774,2019-01-30 23:23:28,"4115 N 56TH ST,MKE",7,POLICE ADMIN,Assignment Completed
190302813-Assignment Completed,190302813,2019-01-30 23:48:02,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
