ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182992704-Service in Progress,182992704,2018-10-26 23:27:29,"2708 W CENTER ST,MKE",5,TRBL W/SUBJ,Service in Progress
182992716-Assignment Completed,182992716,2018-10-26 23:27:28,"450 W STATE ST,MKE",1,INJ PERSON/SICK,Assignment Completed
182992714-Assignment Completed,182992714,2018-10-26 23:26:48,"W APPLETON AV / W VIENNA AV,MKE",7,INVESTIGATION,Assignment Completed
182992687-Assignment Completed,182992687,2018-10-26 23:26:28,"4141 N 10TH ST,MKE",5,NOISE NUISANCE,Assignment Completed
182992712-Advised,182992712,2018-10-26 23:26:10,"3352 N VEL R PHILLIPS AV,MKE",5,SUBJ STOP,Advised
182992696-Service in Progress,182992696,2018-10-26 23:22:03,"2526 W WELLS ST,MKE",3,BATTERY DV,Service in Progress
182992701-Advised,182992701,2018-10-26 23:21:17,"3355 S 27TH ST,MKE",6,TRAFFIC STOP,Advised
182992700-Service in Progress,182992700,2018-10-26 23:21:14,"1044 N OLD WORLD THIRD ST,MKE",1,TAVERN CHECK,Service in Progress
182992698-Assignment Completed,182992698,2018-10-26 23:20:50,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
182992697-Service in Progress,182992697,2018-10-26 23:20:35,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
182992670-Advised,182992670,2018-10-26 23:20:21,"1663 S 11TH ST,MKE",2,TRBL W/SUBJ,Advised
182992685-Advised/Referral,182992685,2018-10-26 23:20:21,"6700 W APPLETON AV,MKE",7,TRBL W/SUBJ,Advised/Referral
182992694-Service in Progress,182992694,2018-10-26 23:20:16,"N 54TH ST / W CENTER ST,MKE",3,SUSPICIOUS-OTH,Service in Progress
182992666-Assignment Completed,182992666,2018-10-26 23:18:54,"2851 N FARWELL AV,MKE",1,TRBL W/SUBJ,Assignment Completed
182992693-Assignment Completed,182992693,2018-10-26 23:18:44,"3295 W TOWNSEND ST,MKE",7,BUSINESS CHECK,Assignment Completed
182992612-Unable to Locate Complainant,182992612,2018-10-26 23:18:26,"N VEL R PHILLIPS AV / W MICHIGAN ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
182992692-Assignment Completed,182992692,2018-10-26 23:17:00,"2725 N 20TH ST,MKE",5,SHOTSPOTTER,Assignment Completed
182992691-Assignment Completed,182992691,2018-10-26 23:16:56,"1918 W SALEM ST,MKE",6,INJ PERSON/SICK,Assignment Completed
182992656-Advised,182992656,2018-10-26 23:16:08,"N PROSPECT AV / E ROYALL PL,MKE",1,ENTRY AUTOS,Advised
182992689-Service in Progress,182992689,2018-10-26 23:15:52,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Service in Progress
182992688-City Citation(s) Issued,182992688,2018-10-26 23:15:35,"500 W LAYTON AV,MKE",6,TRAFFIC STOP,City Citation(s) Issued
182992686-Assignment Completed,182992686,2018-10-26 23:15:23,"7602 W LISBON AV,MKE",7,TAVERN CHECK,Assignment Completed
182992674-Unable to Locate Complainant,182992674,2018-10-26 23:14:56,"2230 N FARWELL AV,MKE",1,BATTERY,Unable to Locate Complainant
182992683-Assignment Completed,182992683,2018-10-26 23:14:52,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
182992681-Service in Progress,182992681,2018-10-26 23:13:37,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
182992679-Assignment Completed,182992679,2018-10-26 23:13:21,"8200 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
182992672-To be Filed,182992672,2018-10-26 23:12:52,"2926 S ELLEN ST,MKE",6,ENTRY AUTOS,To be Filed
182992671-Service in Progress,182992671,2018-10-26 23:12:18,"3412 S INDIANA AV,MKE",6,ENTRY AUTOS,Service in Progress
182992677-Advised,182992677,2018-10-26 23:12:11,"3944 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
182992675-Assignment Completed,182992675,2018-10-26 23:11:33,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Assignment Completed
