ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190342621-Advised/Referral,190342621,2019-02-03 23:29:45,"E BURLEIGH ST / N HOLTON ST,MKE",5,BATTERY,Advised/Referral
190342603-Advised,190342603,2019-02-03 23:29:16,"935 N 34TH ST,MKE",3,TRBL W/SUBJ,Advised
190342625-Service in Progress,190342625,2019-02-03 23:28:29,"4765 N 32ND ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
190342613-Service in Progress,190342613,2019-02-03 23:27:45,"W180 N8085 TOWN HALL RD, MENOMONEE FALLS",4,BATTERY,Service in Progress
190342627-Advised,190342627,2019-02-03 23:26:29,"3400-BLK N 35TH ST,MKE",7,TRAFFIC STOP,Advised
190342626-Advised,190342626,2019-02-03 23:26:25,"3910 N 24TH PL,MKE",5,TRAFFIC STOP,Advised
190342623-Assignment Completed,190342623,2019-02-03 23:25:57,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
190342620-Assignment Completed,190342620,2019-02-03 23:22:48,"1682 N VAN BUREN ST,MKE",1,BUSINESS CHECK,Assignment Completed
190342544-Assignment Completed,190342544,2019-02-03 22:45:21,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
190342537-Assignment Completed,190342537,2019-02-03 22:40:36,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
190342516-City Citation(s) Issued,190342516,2019-02-03 22:33:01,"3900 N 60TH ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued
190342636-Service in Progress,190342636,2019-02-03 23:33:22,"E NORTH AV / N COMMERCE ST,MKE",5,TRAFFIC STOP,Service in Progress
190342634-Advised,190342634,2019-02-03 23:32:33,"2890 W LISBON AV,MKE",3,TRAFFIC STOP,Advised
190342633-Assignment Completed,190342633,2019-02-03 23:31:59,"2700 W LISBON AV,MKE",3,PATROL,Assignment Completed
190342631-Service in Progress,190342631,2019-02-03 23:31:22,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190342596-Service in Progress,190342596,2019-02-03 23:30:21,"3273 N 44TH ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress
190342575-Service in Progress,190342575,2019-02-03 23:38:57,"2937 N 76TH ST,MKE",7,ACC UNKN INJ,Service in Progress
190342648-Advised,190342648,2019-02-03 23:38:02,"200 S 3RD ST,MKE",1,SUSP PERS/AUTO,Advised
190342647-Service in Progress,190342647,2019-02-03 23:37:54,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
190342645-Service in Progress,190342645,2019-02-03 23:36:50,"1400 W CONGRESS ST,MKE",5,INVESTIGATION,Service in Progress
190342637-Service in Progress,190342637,2019-02-03 23:36:34,"4276 N 27TH ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
190342643-Service in Progress,190342643,2019-02-03 23:36:21,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
190342642-Service in Progress,190342642,2019-02-03 23:36:15,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
190342639-Assignment Completed,190342639,2019-02-03 23:35:42,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190342638-Advised,190342638,2019-02-03 23:35:05,"8200 W APPLETON AV,MKE",7,TRAFFIC STOP,Advised
190342628-Service in Progress,190342628,2019-02-03 23:44:17,"2447 N 26TH ST,MKE",3,BATTERY,Service in Progress
190342656-Assignment Completed,190342656,2019-02-03 23:43:32,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190342655-Assignment Completed,190342655,2019-02-03 23:41:51,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190342649-Service in Progress,190342649,2019-02-03 23:41:12,"1321 N 42ND ST,MKE",3,ENTRY,Service in Progress
190342651-Assignment Completed,190342651,2019-02-03 23:40:11,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190342647-Assignment Completed,190342647,2019-02-03 23:37:54,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190342645-Assignment Completed,190342645,2019-02-03 23:36:50,"1400 W CONGRESS ST,MKE",5,INVESTIGATION,Assignment Completed
190342643-Assignment Completed,190342643,2019-02-03 23:36:21,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190342642-Assignment Completed,190342642,2019-02-03 23:36:15,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190342636-Advised,190342636,2019-02-03 23:33:22,"E NORTH AV / N COMMERCE ST,MKE",5,TRAFFIC STOP,Advised
190342631-Assignment Completed,190342631,2019-02-03 23:31:22,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190342606-Advised/Referral,190342606,2019-02-03 23:20:28,"2050 S 12TH ST,MKE",2,SHOTSPOTTER,Advised/Referral
190342664-Advised,190342664,2019-02-03 23:49:24,"4209 N 42ND ST,MKE",7,TRAFFIC STOP,Advised
190342652-Service in Progress,190342652,2019-02-03 23:45:31,"N 86TH ST / W BRENTWOOD AV,MKE",4,SUSP PERS/AUTO,Service in Progress
190342666-Service in Progress,190342666,2019-02-03 23:51:15,"9200 W WISCONSIN AV,MKE",3,HOSPITAL GUARD,Service in Progress
190342652-Unable to Locate Complainant,190342652,2019-02-03 23:45:31,"N 86TH ST / W BRENTWOOD AV,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant
190342637-Advised,190342637,2019-02-03 23:36:34,"4276 N 27TH ST,MKE",5,TRBL W/SUBJ-DV,Advised
190342678-Assignment Completed,190342678,2019-02-03 23:59:25,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190342672-Advised,190342672,2019-02-03 23:55:49,"4227 W ROOSEVELT DR,MKE",7,TS TARGETED,Advised
190350003-Open Investigation,190350003,2019-02-04 00:04:46,"1621 N FRANKLIN PL,MKE",1,PROPERTY DAMAGE,Open Investigation
190350004-Service in Progress,190350004,2019-02-04 00:03:19,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190342602-Service in Progress,190342602,2019-02-04 00:02:55,"2900 W OKLAHOMA AV,MKE",6,INJ PERSON/SICK,Service in Progress
190350002-Service in Progress,190350002,2019-02-04 00:01:31,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
190342576-Service in Progress,190342576,2019-02-04 00:09:21,"10111 W CONGRESS ST,MKE",7,SUBJ WANTED,Service in Progress
190350011-Assignment Completed,190350011,2019-02-04 00:09:15,"2700 W TOWNSEND ST,MKE",5,INVESTIGATION,Assignment Completed
190342508-Service in Progress,190342508,2019-02-04 00:08:28,"5900 N 42ND ST,MKE",4,SUBJ WANTED,Service in Progress
190342619-Service in Progress,190342619,2019-02-04 00:08:25,"9314 W BURLEIGH ST,MKE",7,ACC PDO,Service in Progress
190342676-Service in Progress,190342676,2019-02-04 00:08:16,"2415 W KILBOURN AV,MKE",3,BATTERY,Service in Progress
190350009-Service in Progress,190350009,2019-02-04 00:07:53,"4750 N HOPKINS ST,MKE",7,TAVERN CHECK,Service in Progress
190350001-Service in Progress,190350001,2019-02-04 00:07:19,"245 W LINCOLN AV,MKE",2,CONVEY PROPERTY,Service in Progress
190350008-Advised,190350008,2019-02-04 00:07:05,"4041 S 13TH ST,MKE",6,PARKING TROUBLE,Advised
190342667-Unable to Locate Complainant,190342667,2019-02-04 00:06:38,"6938 W APPLETON AV,MKE",7,CALL FOR POLICE,Unable to Locate Complainant
190342650-Service in Progress,190342650,2019-02-04 00:06:22,"1350 E LOCUST ST,MKE",5,PROPERTY DAMAGE,Service in Progress
190342635-Service in Progress,190342635,2019-02-04 00:06:10,"4529 W SPENCER PL,MKE",7,PROPERTY DAM-DV,Service in Progress
190350019-Service in Progress,190350019,2019-02-04 00:14:34,"2853 N 11TH ST,MKE",5,BATTERY,Service in Progress
190342479-Unable to Locate Complainant,190342479,2019-02-04 00:13:16,"3204 N 32ND ST,MKE",7,RECK USE OF WEAP,Unable to Locate Complainant
190350016-Service in Progress,190350016,2019-02-04 00:12:27,"N 35TH ST / W TOWNSEND ST,MKE",7,TRAFFIC STOP,Service in Progress
190342630-Service in Progress,190342630,2019-02-04 00:12:01,"5234 N 88TH CT,MKE",4,FAMILY TROUBLE,Service in Progress
190350013-Unable to Locate Complainant,190350013,2019-02-04 00:11:47,"3287 N 7TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
190342679-Assignment Completed,190342679,2019-02-04 00:11:16,"N TEUTONIA AV / W FLORIST AV,MKE",4,LOOSE ANIMAL,Assignment Completed
190342485-Service in Progress,190342485,2019-02-04 00:10:41,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,Service in Progress
190350012-Service in Progress,190350012,2019-02-04 00:10:08,"4115 N 56TH ST,MKE",7,RETURN STATION,Service in Progress
190350032-Service in Progress,190350032,2019-02-04 00:19:45,"1104 N OLD WORLD THIRD ST,MKE",1,SUBJ WITH GUN,Service in Progress
190350030-Service in Progress,190350030,2019-02-04 00:19:31,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,Service in Progress
190350029-Service in Progress,190350029,2019-02-04 00:19:26,"3721 N 24TH PL,MKE",5,TRBL W/SUBJ,Service in Progress
190350027-Advised,190350027,2019-02-04 00:18:20,"920 W OKLAHOMA AV,MKE",6,INVESTIGATION,Advised
190350026-Assignment Completed,190350026,2019-02-04 00:17:53,"1111 N OLD WORLD THIRD ST,MKE",1,BUSINESS CHECK,Assignment Completed
190350024-Assignment Completed,190350024,2019-02-04 00:17:32,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
190350023-Service in Progress,190350023,2019-02-04 00:17:19,"525 E MENOMONEE ST,MKE",1,BUSINESS CHECK,Service in Progress
190350022-Assignment Completed,190350022,2019-02-04 00:16:57,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed
190350021-Assignment Completed,190350021,2019-02-04 00:15:38,"2813 N 27TH ST,MKE",5,TRAFFIC STOP,Assignment Completed
190342676-City Citation(s) Issued,190342676,2019-02-04 00:08:16,"2415 W KILBOURN AV,MKE",3,BATTERY,City Citation(s) Issued
190342650-City Citation(s) Issued,190342650,2019-02-04 00:06:22,"1350 E LOCUST ST,MKE",5,PROPERTY DAMAGE,City Citation(s) Issued
190350037-Assignment Completed,190350037,2019-02-04 00:23:50,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
190350036-Assignment Completed,190350036,2019-02-04 00:22:51,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190350035-Assignment Completed,190350035,2019-02-04 00:22:42,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
190350034-Assignment Completed,190350034,2019-02-04 00:21:16,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190350023-Assignment Completed,190350023,2019-02-04 00:17:19,"525 E MENOMONEE ST,MKE",1,BUSINESS CHECK,Assignment Completed
190350009-Assignment Completed,190350009,2019-02-04 00:07:53,"4750 N HOPKINS ST,MKE",7,TAVERN CHECK,Assignment Completed
190350002-Assignment Completed,190350002,2019-02-04 00:01:31,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
190350043-Service in Progress,190350043,2019-02-04 00:29:50,"7027 N TEUTONIA AV,MKE",4,CALL FOR POLICE,Service in Progress
190350044-Service in Progress,190350044,2019-02-04 00:29:32,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Service in Progress
190350042-Service in Progress,190350042,2019-02-04 00:28:55,"1555 W CHAMBERS ST,MKE",5,TRAFFIC STOP,Service in Progress
190350040-Assignment Completed,190350040,2019-02-04 00:27:31,"3301 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed
190350056-Advised,190350056,2019-02-04 00:34:57,"3050 N 35TH ST,MKE",7,TRAFFIC STOP,Advised
190350055-Service in Progress,190350055,2019-02-04 00:34:47,"5602 W VLIET ST,MKE",3,BUSINESS CHECK,Service in Progress
190350053-City Citation(s) Issued,190350053,2019-02-04 00:34:13,"3423 N 8TH ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued
190350048-Service in Progress,190350048,2019-02-04 00:30:59,"2510 N HUMBOLDT BL,MKE",5,TRAFFIC STOP,Service in Progress
190350045-Assignment Completed,190350045,2019-02-04 00:30:53,"1350 E LOCUST ST,MKE",5,INJ PERSON/SICK,Assignment Completed
190350046-Service in Progress,190350046,2019-02-04 00:30:33,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
