ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183242902-Assignment Completed,183242902,2018-11-20 23:29:04,"8917 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
183242901-City Citation(s) Issued,183242901,2018-11-20 23:28:13,"N 88TH ST / W CAPITOL DR,MKE",7,TRAFFIC STOP,City Citation(s) Issued
183242862-Service in Progress,183242862,2018-11-20 23:27:55,"9632 W APPLETON AV,MKE",4,SUSP PERS/AUTO,Service in Progress
183242899-Service in Progress,183242899,2018-11-20 23:27:49,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
183242897-Service in Progress,183242897,2018-11-20 23:27:10,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
183242871-Service in Progress,183242871,2018-11-20 23:25:07,"5409 N 41ST ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress
183242875-Assignment Completed,183242875,2018-11-20 23:14:02,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed
183242894-Advised,183242894,2018-11-20 23:34:46,"3219 W MONTANA ST,MKE",6,SUSP PERS/AUTO,Advised
183242889-Advised,183242889,2018-11-20 23:34:39,"2024 W ATKINSON AV,MKE",5,BATTERY,Advised
183242908-Service in Progress,183242908,2018-11-20 23:32:45,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183242906-Assignment Completed,183242906,2018-11-20 23:32:00,"10501 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
183242904-Assignment Completed,183242904,2018-11-20 23:31:01,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183242903-Service in Progress,183242903,2018-11-20 23:30:09,"2333 N 49TH ST,MKE",3,INVESTIGATION,Service in Progress
183242862-Unable to Locate Complainant,183242862,2018-11-20 23:27:55,"9632 W APPLETON AV,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant
183242899-Assignment Completed,183242899,2018-11-20 23:27:49,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
183242863-Advised/Referral,183242863,2018-11-20 23:15:18,"4330 N 104TH ST,MKE",7,TRBL W/SUBJ-DV,Advised/Referral
183242854-Assignment Completed,183242854,2018-11-20 23:04:28,"3006 S 27TH ST,MKE",6,POLICE ADMIN,Assignment Completed
183242823-Service in Progress,183242823,2018-11-20 23:38:40,"2560 N 49TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
183242913-Service in Progress,183242913,2018-11-20 23:38:34,"N 92ND ST / W SILVER SPRING DR,MKE",4,FAMILY TROUBLE,Service in Progress
183242917-Service in Progress,183242917,2018-11-20 23:38:08,"5218 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Service in Progress
183242918-Assignment Completed,183242918,2018-11-20 23:38:08,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183242911-Unable to Locate Complainant,183242911,2018-11-20 23:37:34,"3736 W HILDA PL,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant
183242916-Assignment Completed,183242916,2018-11-20 23:36:40,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183242915-City Citation(s) Issued,183242915,2018-11-20 23:36:25,"145 E JUNEAU AV,MKE",1,TAVERN CHECK,City Citation(s) Issued
183242914-Advised,183242914,2018-11-20 23:36:12,"N 8TH ST / W CENTER ST,MKE",3,TRAFFIC STOP,Advised
183242912-Service in Progress,183242912,2018-11-20 23:36:04,"2169 S 26TH ST,MKE",2,INVESTIGATION,Service in Progress
183242893-Assignment Completed,183242893,2018-11-20 23:24:23,"438 S 2ND ST,MKE",2,TRAFFIC CONTROL,Assignment Completed
183242817-Advised,183242817,2018-11-20 23:17:50,"3372 N 92ND ST,MKE",7,TRBL W/SUBJ,Advised
183242933-Assignment Completed,183242933,2018-11-20 23:44:20,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183242931-Service in Progress,183242931,2018-11-20 23:43:31,"5417 W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress
183242927-Advised,183242927,2018-11-20 23:42:30,"2903 N 44TH ST,MKE",7,SUBJ STOP,Advised
183242926-Assignment Completed,183242926,2018-11-20 23:42:09,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183242924-Service in Progress,183242924,2018-11-20 23:40:42,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
183242921-Service in Progress,183242921,2018-11-20 23:40:39,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
183242922-Service in Progress,183242922,2018-11-20 23:40:39,"949 N 9TH ST,MKE",1,FOLLOW UP,Service in Progress
183242920-Assignment Completed,183242920,2018-11-20 23:40:26,"2200 N 51ST ST,MKE",3,PARK AND WALK,Assignment Completed
183242905-Service in Progress,183242905,2018-11-20 23:40:01,"9341 W SILVER SPRING DR,MKE",4,BATTERY DV,Service in Progress
183242917-Assignment Completed,183242917,2018-11-20 23:38:08,"5218 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
183242936-Service in Progress,183242936,2018-11-20 23:48:00,"3110 W WELLS ST,MKE",3,DRUG DEALING,Service in Progress
183242851-Service in Progress,183242851,2018-11-20 23:46:29,"700 W MICHIGAN ST,MKE",1,TRBL W/SUBJ,Service in Progress
183242937-Assignment Completed,183242937,2018-11-20 23:46:16,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183242934-Assignment Completed,183242934,2018-11-20 23:45:16,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183242942-Service in Progress,183242942,2018-11-20 23:50:48,"142 W WISCONSIN AV,MKE",1,FIGHT,Service in Progress
183242929-Unable to Locate Complainant,183242929,2018-11-20 23:50:23,"S 5TH ST / W ROGERS ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant
183242851-Advised,183242851,2018-11-20 23:46:29,"700 W MICHIGAN ST,MKE",1,TRBL W/SUBJ,Advised
183242931-City Citation(s) Issued,183242931,2018-11-20 23:43:31,"5417 W CAPITOL DR,MKE",7,TRAFFIC STOP,City Citation(s) Issued
183242921-Assignment Completed,183242921,2018-11-20 23:40:39,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183242913-Assignment Completed,183242913,2018-11-20 23:38:34,"N 92ND ST / W SILVER SPRING DR,MKE",4,FAMILY TROUBLE,Assignment Completed
183242818-Cleared by Arrest,183242818,2018-11-20 23:01:54,"3151 N 37TH ST,MKE",7,BATTERY CUTTING,Cleared by Arrest
183242836-Assignment Completed,183242836,2018-11-20 22:56:36,"2655 N 1ST ST,MKE",5,SUBJ WITH WEAPON,Assignment Completed
183242864-Advised,183242864,2018-11-20 23:58:20,"10452 W DEAN RD,MKE",4,TRBL W/JUV,Advised
183242951-Assignment Completed,183242951,2018-11-20 23:56:27,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183242948-Assignment Completed,183242948,2018-11-20 23:55:15,"10330 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
183242905-Unable to Locate Complainant,183242905,2018-11-20 23:40:01,"9341 W SILVER SPRING DR,MKE",4,BATTERY DV,Unable to Locate Complainant
183242823-Unable to Locate Complainant,183242823,2018-11-20 23:38:40,"2560 N 49TH ST,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
