ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190142838-Assignment Completed,190142838,2019-01-14 23:29:10,"W FOREST HOME AV / W OKLAHOMA AV,MKE",6,INVESTIGATION,Assignment Completed
190142837-Service in Progress,190142837,2019-01-14 23:28:28,"8750 W MILL RD,MKE",4,FAMILY TROUBL-DV,Service in Progress
190142747-Advised,190142747,2019-01-14 23:27:40,"3825 W ROBERTS ST,MKE",3,LANDLORD/TEN TRB,Advised
190142831-Assignment Completed,190142831,2019-01-14 23:25:50,"1603 S 30TH ST,MKE",2,FOLLOW UP,Assignment Completed
190142817-Assignment Completed,190142817,2019-01-14 23:19:01,"6160 S 6TH ST,MKE",6,TRBL W/SUBJ-DV,Assignment Completed
190142815-Assignment Completed,190142815,2019-01-14 23:17:01,"N 36TH ST / W CLARKE ST,MKE",3,NON PURSUIT NO P,Assignment Completed
190142805-Assignment Completed,190142805,2019-01-14 23:08:15,"1000 W HISTORIC MITCHELL ST,MKE",2,INVESTIGATION,Assignment Completed
190142719-Assignment Completed,190142719,2019-01-14 22:38:49,"9000 W WISCONSIN AV,MKE",3,WELFARE CITIZEN,Assignment Completed
190142847-Assignment Completed,190142847,2019-01-14 23:34:38,"3811 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
190142846-Advised,190142846,2019-01-14 23:34:32,"4582 N TEUTONIA AV,MKE",5,TRAFFIC STOP,Advised
190142844-Assignment Completed,190142844,2019-01-14 23:33:31,"2023 S KINNICKINNIC AV,MKE",2,BUSINESS CHECK,Assignment Completed
190142843-Advised,190142843,2019-01-14 23:33:12,"6190 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Advised
190142842-Service in Progress,190142842,2019-01-14 23:33:03,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
190142841-Advised,190142841,2019-01-14 23:31:50,"1400 S 6TH ST,MKE",2,TRBL W/SUBJ,Advised
190142789-To be Filed,190142789,2019-01-14 23:02:54,"171 E DAKOTA ST,MKE",6,STOLEN VEHICLE,To be Filed
190142736-Advised,190142736,2019-01-14 22:35:28,"N 34TH ST / W CLARKE ST,MKE",3,INJ PERSON/SICK,Advised
190142854-Service in Progress,190142854,2019-01-14 23:39:26,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Service in Progress
190142852-Service in Progress,190142852,2019-01-14 23:37:53,"3613 W HAMPTON AV,MKE",7,TRAFFIC STOP,Service in Progress
190142850-Assignment Completed,190142850,2019-01-14 23:37:08,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190142817-Advised,190142817,2019-01-14 23:19:01,"6160 S 6TH ST,MKE",6,TRBL W/SUBJ-DV,Advised
190142866-Service in Progress,190142866,2019-01-14 23:43:51,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
190142865-Assignment Completed,190142865,2019-01-14 23:43:49,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed
190142864-Service in Progress,190142864,2019-01-14 23:43:40,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190142863-Assignment Completed,190142863,2019-01-14 23:43:28,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190142862-Assignment Completed,190142862,2019-01-14 23:43:24,"3510 W LINCOLN AV,MKE",2,BUSINESS CHECK,Assignment Completed
190142856-Assignment Completed,190142856,2019-01-14 23:41:46,"N VEL R PHILLIPS AV / W ST PAUL AV,MKE",1,INJ PERSON/SICK,Assignment Completed
190142858-Service in Progress,190142858,2019-01-14 23:41:03,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
190142825-Advised,190142825,2019-01-14 23:40:48,"560 W HARRISON AV,MKE",2,TRBL W/SUBJ,Advised
190142851-Service in Progress,190142851,2019-01-14 23:40:30,"3592 N 3RD ST,MKE",5,CALL FOR POLICE,Service in Progress
190142855-Assignment Completed,190142855,2019-01-14 23:40:03,"2000 W ST PAUL AV,MKE",3,PATROL,Assignment Completed
190142876-Advised,190142876,2019-01-14 23:49:38,"W SILVER SPRING DR / N 86TH ST,MKE",4,TRAFFIC STOP,Advised
190142874-Assignment Completed,190142874,2019-01-14 23:49:13,"2832 N RICHARDS ST,MKE",5,BATTERY,Assignment Completed
190142872-Assignment Completed,190142872,2019-01-14 23:47:33,"949 N 9TH ST,MKE",1,PROPERTY PICKUP,Assignment Completed
190142871-Service in Progress,190142871,2019-01-14 23:46:57,"6200 N RIVER TRAIL DR,MKE",4,PATROL,Service in Progress
190142861-Service in Progress,190142861,2019-01-14 23:46:19,"2465 N FREDERICK AV,MKE",1,WELFARE CITIZEN,Service in Progress
190142869-Assignment Completed,190142869,2019-01-14 23:46:04,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190142868-Assignment Completed,190142868,2019-01-14 23:45:29,"9200 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed
190142866-Assignment Completed,190142866,2019-01-14 23:43:51,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190142800-City Citation(s) Issued,190142800,2019-01-14 23:12:02,"2531 W VICTORY LA,MKE",5,911 ABUSE,City Citation(s) Issued
190142788-Open Investigation,190142788,2019-01-14 22:59:31,"2929 W CENTER ST,MKE",3,TRAFFIC STOP,Open Investigation
190142879-Assignment Completed,190142879,2019-01-14 23:52:15,"1800 N WARREN AV,MKE",1,PARK AND WALK,Assignment Completed
190142877-Advised,190142877,2019-01-14 23:50:37,"320 W CENTER ST,MKE",5,TRAFFIC STOP,Advised
190142864-Assignment Completed,190142864,2019-01-14 23:43:40,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190142858-Assignment Completed,190142858,2019-01-14 23:41:03,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190142854-Assignment Completed,190142854,2019-01-14 23:39:26,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed
190142852-Advised,190142852,2019-01-14 23:37:53,"3613 W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
190142881-Service in Progress,190142881,2019-01-14 23:57:56,"8011 W HERBERT AV,MKE",7,TRBL W/SUBJ-DV,Service in Progress
190142885-Service in Progress,190142885,2019-01-14 23:56:48,"8200 W BENDER AV,MKE",4,INVESTIGATION,Service in Progress
190142883-Assignment Completed,190142883,2019-01-14 23:55:07,"N 76TH ST / W GOOD HOPE RD,MKE",4,PATROL,Assignment Completed
190142871-Assignment Completed,190142871,2019-01-14 23:46:57,"6200 N RIVER TRAIL DR,MKE",4,PATROL,Assignment Completed
190142861-Advised,190142861,2019-01-14 23:46:19,"2465 N FREDERICK AV,MKE",1,WELFARE CITIZEN,Advised
190142851-Unable to Locate Complainant,190142851,2019-01-14 23:40:30,"3592 N 3RD ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
190150003-Service in Progress,190150003,2019-01-15 00:04:09,"619 W WALNUT ST,MKE",5,FOLLOW UP,Service in Progress
190142859-Unable to Locate Complainant,190142859,2019-01-15 00:02:39,"3271 S GRIFFIN AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
190150001-Assignment Completed,190150001,2019-01-15 00:02:13,"9009 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
190142836-Advised,190142836,2019-01-15 00:01:01,"2841 W HIGHLAND BL,MKE",3,TRBL W/SUBJ,Advised
190150011-Assignment Completed,190150011,2019-01-15 00:09:32,"5900 W CENTER ST,MKE",7,TRAFFIC STOP,Assignment Completed
190150010-Service in Progress,190150010,2019-01-15 00:09:22,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
190150002-Service in Progress,190150002,2019-01-15 00:09:12,"4629 W FAIRMOUNT AV,MKE",7,CALL FOR POLICE,Service in Progress
190150009-Service in Progress,190150009,2019-01-15 00:09:00,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190142889-Service in Progress,190142889,2019-01-15 00:08:13,"4285 N 52ND ST,MKE",7,CALL FOR POLICE,Service in Progress
190150004-Advised,190150004,2019-01-15 00:07:38,"5141 S 13TH ST,MKE",6,SUSP PERS/AUTO,Advised
